"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Positive",0.701,0.08003594,0.21907762,0.7008865,1233151236154761217,"L_ThinkTank",1601441830113009664,"[ 🇷🇺 RUSSIE ]

🔸 « Il faut tout faire pour assurer la paix, la sécurité et le développement stable de la Russie tout en préservant les fondations sur lesquelles nous avons grandi et été élevés et les transmettre aux générations futures. » - Dmitri Medvedev https://t.co/hgcPf8Cwgr","2022-12-10 06:01:00",154,18,14,122,0
"Neutral",0.451,0.23506129,0.45058802,0.3143506,1233151236154761217,"L_ThinkTank",1601435391982436352,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 « Comment trouver un accord ? Peut-on s'entendre avec quelqu'un ? Avec quelles garanties ? C'est évidemment toute la question mais il faudra trouver un accord. J'ai déjà dit que nous sommes ouverts et prêts à ces arrangements. » - Vladimir Poutine https://t.co/XN70gtktaZ","2022-12-10 05:35:25",161,12,14,134,1
"Negative",0.85,0.84992737,0.09907499,0.050997585,1233151236154761217,"L_ThinkTank",1601305462560784384,"[ 🇪🇺 UE | 🇶🇦 QATAR ]

🔸 Eva Kaili, vice-présidente du Parlement européen, a été interpellée aujourd’hui dans le cadre de soupçons de corruption. Les enquêteurs pensent que le Qatar a tenté d'influencer des décisions économiques et politiques du parlement européen. https://t.co/HrEji0FSbj","2022-12-09 20:59:07",916,160,47,679,30
"Positive",0.561,0.13973086,0.29963085,0.5606383,1233151236154761217,"L_ThinkTank",1601269537298530306,"[ 🇨🇳 CHINE | 🌍 MOYEN-ORIENT ]

🔸 Face à Mahmoud Abbas, Xi Jinping a rappelé que « la Chine soutiendra toujours la juste cause du peuple palestinien, et se tiendra toujours aux côtés des palestiniens ».

https://t.co/7cwocQQjPh","2022-12-09 18:36:22",634,79,23,513,19
"Neutral",0.699,0.07388677,0.6989577,0.22715552,1233151236154761217,"L_ThinkTank",1601269192551849984,"[ 🇵🇱 POLOGNE ]

🔸 Entraînement de l'armée polonaise avec des chars Abrams, en Pologne. https://t.co/DynhPKrbw5","2022-12-09 18:35:00",448,29,7,410,2
"Positive",0.577,0.07077032,0.35216975,0.5770599,1233151236154761217,"L_ThinkTank",1601262222109728776,"[ ⚽️ MONDIAL ]

🔸 En amont du Quart de finale France-Angleterre, le média The Sun affirme avoir « pris le contrôle de Paris » avec une campagne promotionnelle en faveur des Three Lions : « It’s coming home ».

https://t.co/sEUy6kbU9q","2022-12-09 18:07:18",1138,99,98,772,169
"Positive",0.747,0.022669371,0.22997668,0.747354,1233151236154761217,"L_ThinkTank",1601253841197932544,"[ 🇬🇧 ROYAUME-UNI ]

🔸 Pour la première fois depuis 30 ans, le Royaume-Uni a annoncé l'ouverture d'une nouvelle mine de charbon. https://t.co/p2y9J6EpJW","2022-12-09 17:34:00",562,73,20,450,19
"Neutral",0.704,0.19847208,0.7041719,0.09735608,1233151236154761217,"L_ThinkTank",1601223138863288321,"[ 🇫🇷 FRANCE | 🇷🇴 ROUMANIE ]

🔸 Chars Leclerc en Roumanie. (📸 @phnou) https://t.co/OIrTAgpNjd","2022-12-09 15:32:00",1377,69,31,1249,28
"Neutral",0.526,0.366301,0.52624846,0.107450575,1233151236154761217,"L_ThinkTank",1601200239020384257,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Soldats tchétchènes aux côtés des forces armées ukrainiennes à Bakhmut, dans la région de Donetsk. https://t.co/1suJFz2k7D","2022-12-09 14:01:00",581,41,14,522,4
"Neutral",0.591,0.26320514,0.5910563,0.14573857,1233151236154761217,"L_ThinkTank",1601186145378791424,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Quelques photos de mortiers français « MO-120-RT » utilisés par les forces armées ukrainiennes dans le secteur de Bakhmut. https://t.co/RfrXZJQD33","2022-12-09 13:05:00",366,31,14,321,0
"Negative",0.476,0.4759935,0.30816275,0.21584369,1233151236154761217,"L_ThinkTank",1601177840476717057,"[ ⚽️ MONDIAL ]

🔸 « Nous avons une Coupe du Monde réussie et c'est quelque chose dont vous voulez parler maintenant ? La mort fait naturellement partie de la vie, que ce soit au travail ou dans votre sommeil. » - PDG de la CDM au Qatar après la mort d'un ouvrier migrant. https://t.co/XL321w4tvK","2022-12-09 12:32:00",573,57,54,434,28
"Neutral",0.388,0.38505358,0.38772762,0.22721879,1233151236154761217,"L_ThinkTank",1601170039301865474,"[ 🇪🇺 UNION EUROPÉENNE ]

🔸 La Croatie intègre l'espace Schengen, la Bulgarie et la Roumanie devront attendre.","2022-12-09 12:01:00",951,79,9,859,4
"Positive",0.637,0.07602625,0.28682104,0.63715273,1233151236154761217,"L_ThinkTank",1601162240534540289,"[ 🇷🇺 RUSSIE | 🇧🇫 BURKINA FASO ]

🔸 Le Burkina Faso a octroyé un permis d'exploitation d'une nouvelle mine d'or à la société russe « Nordgold ». Le site pourrait produire environ 2,5 tonnes d'or sur quatre ans. https://t.co/FT4yqM0NU2","2022-12-09 11:30:00",765,87,56,602,20
"Negative",0.82,0.81975335,0.14341241,0.036834214,1233151236154761217,"L_ThinkTank",1601154940109410304,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Le Kremlin affirme qu'il existe « des risques d'attentats terroristes à Sébastopol et en Crimée ».","2022-12-09 11:01:00",299,21,22,255,1
"Positive",0.595,0.12065428,0.2846236,0.59472215,1233151236154761217,"L_ThinkTank",1601148647978188800,"[ 🇷🇺 RUSSIE ]

🔸 « Tout d'abord, nous faisons tout pour les gens, pour les protéger et vous devez être intérieurement convaincus que cela se fait avec dignité. » - Vladimir Poutine lors d'une réunion avec les « héros de la Russie ». https://t.co/QTxAqKTkWm","2022-12-09 10:36:00",245,19,24,199,3
"Neutral",0.422,0.22334199,0.42202365,0.3546344,1233151236154761217,"L_ThinkTank",1601139840384487424,"[ 🇯🇵 JAPON | 🇬🇧 ROYAUME-UNI | 🇮🇹 ITALIE ]

🔸 Tokyo, Londres et Rome annoncent la fusion de leurs projets de chasseurs à réaction de nouvelle génération dans un partenariat couvrant l'Europe et l'Asie. https://t.co/RnVKnL2dLH","2022-12-09 10:01:00",820,63,17,724,16
"Negative",0.734,0.7335369,0.18744734,0.0790157,1233151236154761217,"L_ThinkTank",1601133045305774080,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 « Oui nous attaquons l'infrastructure énergétique d'Ukraine. Mais qui a commencé ? Qui a frappé le pont de Crimée ? Qui a fait sauter les lignes électriques de la centrale nucléaire de Koursk ? Qui n'approvisionne pas Donetsk en eau ? » V. Poutine https://t.co/mLA9AnqDXu","2022-12-09 09:34:00",934,112,108,691,23
"Neutral",0.403,0.37480873,0.40273502,0.22245632,1233151236154761217,"L_ThinkTank",1601124992925646850,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Le Kremlin affirme que « Zelensky sait que s'il le souhaite, les hostilités en Ukraine peuvent prendre fin dès demain ». https://t.co/45JQiOgqqy","2022-12-09 09:02:00",489,43,61,379,6
"Negative",0.45,0.4499979,0.26467532,0.28532678,1233151236154761217,"L_ThinkTank",1601116940872753153,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Selon Dmitri Medvedev, « grâce au refus de Zelensky de négocier, la Russie pourra achever le travail jusqu'au bout, sans échanger pour des compromis inutiles ». https://t.co/Tyk3YsybGO","2022-12-09 08:30:00",390,44,46,293,7
"Negative",0.813,0.81296945,0.15475813,0.032272488,1233151236154761217,"L_ThinkTank",1601109728213360641,"[ 🇷🇺 RUSSIE | 🇲🇽 MEXIQUE ]

🔸 Un couple de citoyens russes en possession de 587 550$ a été arrêté par les autorités mexicaines, à Tijuana. Les deux suspects font l’objet d’une enquête pour trafic d’êtres humains. https://t.co/iNTFASKIGJ","2022-12-09 08:01:21",511,56,16,438,1
"Negative",0.826,0.825931,0.11475879,0.059310216,1233151236154761217,"L_ThinkTank",1601109640988700672,"[ 🇷🇺 RUSSIE | 🇺🇸 ÉTATS-UNIS ]

🔸 « Le deuxième sommet pour la démocratie, que les États-Unis préparent, ne fera qu'aggraver la tension internationale et contribuer à la division du monde en amis et ennemis. » - Maria Zakharova, porte-parole du MAE russe. https://t.co/Y9rBbDCUWU","2022-12-09 08:01:00",177,13,14,148,2
"Negative",0.787,0.7865352,0.12149122,0.091973566,1233151236154761217,"L_ThinkTank",1601102091279286273,"[ 🇷🇺 RUSSIE | 🇲🇩 MOLDAVIE]

🔸 Le Ministère russe des Affaires Étrangères appelle les dirigeants de la Moldavie à faire preuve de bon sens et à ne pas prendre de mesures qui pourraient aggraver la situation dans le pays et nuire aux relations bilatérales avec la Russie.","2022-12-09 07:31:00",258,22,16,217,3
"Negative",0.937,0.9368559,0.04774081,0.015403328,1233151236154761217,"L_ThinkTank",1601095806203097088,"[ 🇷🇺 RUSSIE ]

🔸️  Vidéo de l'explosion du centre commercial MEGA Khimki situé dans la région de Moscou, alors que les autorités soupçonnent un acte criminel. https://t.co/oXgTNEwWBt","2022-12-09 07:06:01",572,69,39,458,6
"Negative",0.495,0.4951251,0.3150362,0.18983874,1233151236154761217,"L_ThinkTank",1601094541670481924,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸« Il n'est pas question d'annexer de nouveaux territoires, mais des parties des nouvelles régions de la Russie occupées par Kiev devront être libérées, les objectifs de l'opération spéciale restent les mêmes. » - Dmitri Peskov. https://t.co/sf0Vk839Jn","2022-12-09 07:01:00",239,23,18,196,2
"Positive",0.501,0.19295557,0.3065219,0.50052255,1233151236154761217,"L_ThinkTank",1601086740688683009,"[ 🇽🇰 KOSOVO | 🇷🇸 SERBIE ]

🔸 Le Ministère de l'intérieur du Kosovo affirme qu'une présence policière renforcée dans le nord était nécessaire pour assurer la sécurité.","2022-12-09 06:30:00",180,11,0,169,0
"Negative",0.717,0.7166333,0.18720563,0.09616109,1233151236154761217,"L_ThinkTank",1597984297838936064,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 « Les droits et libertés des citoyens russes doivent être inébranlables. » - Vladimir Poutine. https://t.co/r7gu6oeL1Y","2022-11-30 17:02:00",434,21,110,293,10
"Positive",0.634,0.09913133,0.26730552,0.63356316,1233151236154761217,"L_ThinkTank",1601079442171887618,"[ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 « L'adhésion de nouveaux territoires a été rendue possible grâce aux référendums qui s'y sont déroulés et au travail de Moscou pour protéger les résidents locaux. » - Dmitri Peskov, porte-parole du Kremlin. https://t.co/PRMbfNv2LF","2022-12-09 06:01:00",202,18,33,150,1
"Neutral",0.561,0.20073256,0.5606203,0.23864715,1233151236154761217,"L_ThinkTank",1601073377699336194,"[ 🇷🇺 RUSSIE | 🇰🇬 KIRGHIZISTAN ]

🔸 Le Président russe Vladimir Poutine est arrivé à Bishkek, au Kirghizistan, où il participera à un sommet de l'Union Économique eurasienne https://t.co/8C1rZ3tJ1h","2022-12-09 05:36:54",225,27,9,185,4
"Negative",0.905,0.9054558,0.07697026,0.01757394,1233151236154761217,"L_ThinkTank",1601064565613072384,"[ 🇷🇺 RUSSIE ]

🔸 Vidéo présumée de l'incendie du centre commercial « Mega », l'un des plus vastes de Russie. Il se situe à Khimki, dans la région de Moscou. https://t.co/A4EklNpMtS","2022-12-09 05:01:53",767,102,24,629,12
"Negative",0.939,0.93931407,0.044538192,0.016147763,1233151236154761217,"L_ThinkTank",1600981572970196992,"[ 🇫🇷 FRANCE ]

🔸️ Plusieurs quartiers de la capitale française, Paris, ont été touchés par une coupure de courant. RTE évoque une avarie et affirme que toutes ses équipes sont mobilisées. https://t.co/du1VranfGk","2022-12-08 23:32:06",1126,174,65,813,74
"Negative",0.876,0.875871,0.09438786,0.02974111,1233151236154761217,"L_ThinkTank",1600932491317370880,"[ 🇺🇸 ÉTATS-UNIS | 🇷🇺 RUSSIE ]

🔸 La basketteuse Brittney Griner, emprisonnée depuis février en Russie, a été échangée à l’aéroport d’Abou Dabi, contre Viktor Bout, trafiquant d’armes de citoyenneté russe.

https://t.co/cogMewbVPN","2022-12-08 20:17:04",1871,270,76,1459,66
