"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.612,0.6117866,0.15139972,0.23681366,971820228,"CerfiaFR",1596460913288253442,"🇦🇺🐍 FLASH | En #Australie, un enfant de 5 ans a survécu à l’attaque d’un #python qui l’avait mordu, enserré et entraîné dans une piscine. C’est son grand-père de 76 ans qui l’a sauvé après avoir plongé dans la piscine et réussi à détacher le serpent.","2022-11-26 12:08:37",6487,558,77,5749,103
"Neutral",0.503,0.062221978,0.50272846,0.43504956,971820228,"CerfiaFR",1596271325718380545,"🐦FLASH | Elon #Musk souhaite concevoir un smartphone en alternative aux iPhones et Samsung au cas où #Twitter serait supprimé de leurs App Stores.","2022-11-25 23:35:15",3501,173,60,3205,63
"Negative",0.947,0.946833,0.040957186,0.012209849,971820228,"CerfiaFR",1596232170351345664,"🇮🇷 En #Iran, les protestants sont torturés et violés : « elle souffrait d’une hémorragie du rectum à cause des viols répétés ».

https://t.co/Fl66BU8cmT","2022-11-25 20:59:40",359,64,21,266,8
"Negative",0.945,0.94491696,0.033999547,0.021083524,971820228,"CerfiaFR",1596222271101599744,"🇫🇷 JUSTICE | Un oncle, pour justifier le coma #éthylique et les traces de #cannabis dans l’urine de son neveu de 11 mois, accuse ses autres neveux âgés de 4 et 5 ans d’avoir fait boire le #bébé.

👉 L’homme a été condamné à 3ans de prison pour « négligence et privation de soin ».","2022-11-25 20:20:20",2927,305,24,2559,39
"Negative",0.816,0.8161863,0.123562045,0.060251605,971820228,"CerfiaFR",1596216619700723712,"🇫🇷 FLASH | « Tu vas la fermer » s’est esclaffé un #député centriste envers un membre de la majorité.  

👉 Cet incident a eu lieu lors du débat de la proposition de loi #LFI sur la réintégration des soignants non-vaccinés contre le #Covid19. 

https://t.co/ij78ofXid1.","2022-11-25 19:57:53",929,86,46,758,39
"Negative",0.678,0.6784323,0.26248944,0.059078313,971820228,"CerfiaFR",1596191987421614083,"🇫🇷 Ce que l’on sait de l’enquête concernant le #policier de Saint-Ouen, qui a uriné sur deux jeunes adolescents : 
https://t.co/Vk0IqX9k0l","2022-11-25 18:20:00",243,30,19,186,8
"Neutral",0.689,0.025650587,0.68916225,0.28518713,971820228,"CerfiaFR",1596187324068810757,"🇫🇷 FLASH | La #Sorbonne et Paris #Dauphine passeront par la plateforme #TrouverMonMaster pour les candidatures en Master 1.","2022-11-25 18:01:28",643,45,10,578,10
"Neutral",0.449,0.15806483,0.44931766,0.39261752,971820228,"CerfiaFR",1596174198396813315,"🇫🇷🛴 La #trottinette électrique c’est bientôt fini pour les mineurs :

https://t.co/061vN5zS02","2022-11-25 17:09:19",509,33,27,424,25
"Negative",0.931,0.9308054,0.054731023,0.014463596,971820228,"CerfiaFR",1596160634084737024,"🇧🇷👮‍♀️ FLASH | Une jeune femme de 24 ans est morte jeudi dernier après s’être fait aspirer par un tapis roulant dans une usine de #frites au #Brésil. Elle est passée dans le hachoir à pommes de terre.","2022-11-25 16:15:25",17576,2023,229,14751,573
"Negative",0.478,0.47848448,0.31751832,0.20399724,971820228,"CerfiaFR",1596153723721768963,"🇫🇷 À partir d’aujourd’hui et pendant huit jours, enregistrez vos #armes détenues illégalement, sans poursuites :

https://t.co/79R8hRwylU","2022-11-25 15:47:57",1205,138,90,897,80
"Negative",0.741,0.74118346,0.22482717,0.033989284,971820228,"CerfiaFR",1596133796163637248,"🇺🇸🐦 FLASH | Elon #Musk a annoncé le rétablissement des comptes #Twitter suspendus.","2022-11-25 14:28:46",9361,568,349,7129,1315
"Negative",0.741,0.74050057,0.22292481,0.036574572,971820228,"CerfiaFR",1596129928919289856,"🇫🇷 FLASH | 14% des femmes disent avoir été victimes de violences conjugales physiques, psychologiques ou sexuelles cette année, selon un sondage Ifop.","2022-11-25 14:13:24",1373,158,15,1190,10
"Negative",0.866,0.8657362,0.10902459,0.025239244,971820228,"CerfiaFR",1596118674985086976,"🇰🇷 FLASH | L’acteur septuagénaire de «#SquidGame», O Yeong-su, est poursuivi pour agression #sexuelle.

👉 Les faits remonteraient à 2017. https://t.co/ELcEnpklgK","2022-11-25 13:28:41",14358,1927,173,11690,568
"Negative",0.761,0.76078665,0.14617792,0.09303543,971820228,"CerfiaFR",1596113155570208775,"🇺🇸 Aux États-Unis, une nouvelle #loi replonge Donald #Trump dans une affaire de viol 27 ans après ⬇️
https://t.co/ZQAeD9xMxA","2022-11-25 13:06:45",224,17,14,190,3
"Positive",0.624,0.03866251,0.3369709,0.6243665,971820228,"CerfiaFR",1596101662212763648,"🐈 FLASH | Le plus vieux #chat du monde va bientôt fêter ses 27 ans ! 

👉 Flossie, née en 1995, est âgée de 120 ans en équivalence humaine. https://t.co/IYGkCErKPf","2022-11-25 12:21:05",43364,3494,250,38981,639
"Negative",0.887,0.8869473,0.0720352,0.041017517,971820228,"CerfiaFR",1596079599150141440,"🇮🇷 FLASH | #CNN a révélé dans un rapport que les forces de sécurité iraniennes utilisent le #viol pour réprimer les protestations.

👉 Récemment une iranienne, arrivée à l’hôpital après son arrestation, « faisait une hémorragie du rectum à cause de viols répétés ».","2022-11-25 10:53:24",4409,827,53,3391,138
"Neutral",0.829,0.08187178,0.8289998,0.089128405,971820228,"CerfiaFR",1595898296555696129,"🇫🇷👩‍🚀 Qui est Sophie #Adenot, la nouvelle #astronaute Française ?

https://t.co/MZBMDv0ant","2022-11-24 22:52:58",144,10,10,123,1
"Negative",0.447,0.44709074,0.39804056,0.15486869,971820228,"CerfiaFR",1595887230173724672,"🇨🇭🇫🇷 FLASH | Julie et Milo, les deux enfants qui avaient été #enlevés par leur père hier ont été retrouvés sains et saufs en Haute-Savoie. Leur père a été #interpellé et est actuellement en garde à vue. https://t.co/14qBfOwEIz","2022-11-24 22:09:00",1475,132,25,1306,12
"Positive",0.435,0.13653308,0.4282729,0.435194,971820228,"CerfiaFR",1595883243232010242,"🇫🇷 #IVG, #corrida et soignants non-vaccinés, #LFI fait entendre ses propositions de loi :

https://t.co/HG9ZcC8Bk7","2022-11-24 21:53:09",94,9,11,73,1
"Negative",0.936,0.93599486,0.044039644,0.019965408,971820228,"CerfiaFR",1595872824534523904,"🇨🇦 FLASH | Après être intervenue sur les lieux d'un #accident de la route, où elle n'a rien pu faire pour sauver une jeune accidentée, l'#ambulancière a appris que la victime était sa propre #fille. 

👉 Montana, 17 ans, avait été défigurée par la violence du choc.","2022-11-24 21:11:45",36960,4614,130,31594,622
"Negative",0.909,0.9088085,0.05927415,0.031917363,971820228,"CerfiaFR",1595869382286221316,"❄️ Avec l’augmentation des prix de l’énergie, cet #hiver risque d’être dur à vivre pour les personnes en situation de #précarité : 

https://t.co/pdzYf0oEPM","2022-11-24 20:58:05",188,15,28,134,11
"Negative",0.707,0.70696723,0.12395709,0.16907573,971820228,"CerfiaFR",1595866080085524481,"🍤🍝 INSOLITE | Pour augmenter sa rentabilité, #Twitter va remplacer les #crevettes de ses cafétérias par des #pâtes. Les repas, jusqu’alors pris en charge par l’entreprise, vont désormais être payants pour les employés.","2022-11-24 20:44:57",4093,243,90,3684,76
"Positive",0.573,0.023547042,0.40299547,0.5734575,971820228,"CerfiaFR",1595857275922563072,"Ⓜ️ Le prix du pass #navigo va augmenter en début d’année 2023 : 
https://t.co/COet3zNGfd","2022-11-24 20:09:58",205,24,19,123,39
"Negative",0.65,0.64982784,0.18569057,0.1644816,971820228,"CerfiaFR",1595837800385052674,"🌈 Brassard #OneLove : si les joueurs sont menacés de sanctions au #Qatar, les politiques, eux, assument leurs idées ! ⬇️
https://t.co/JzoYU0NfiM","2022-11-24 18:52:35",120,7,28,82,3
"Neutral",0.4,0.2388865,0.40000984,0.36110362,971820228,"CerfiaFR",1595834109338738688,"🇬🇧⚡️ NOSTALGIE | Il y a 12 ans jour pour jour, sortait le septième volet de la saga #HarryPotter, « Harry Potter et les reliques de la mort, partie 1 », dans les cinémas français ! https://t.co/LsLgAyazGL","2022-11-24 18:37:55",1693,171,25,1472,25
"Negative",0.883,0.88318336,0.0943104,0.02250631,971820228,"CerfiaFR",1595813515905966080,"🇫🇷 À #Paris, une femme a été violée aux urgences de l’hôpital Cochin par un sans-papier. Ce que l’on sait du suspect :
https://t.co/dyOe1eJgyn","2022-11-24 17:16:05",1089,156,70,821,42
"Positive",0.629,0.042089526,0.32939485,0.6285156,971820228,"CerfiaFR",1595808701977624576,"🇫🇷 FLASH | L’Assemblée nationale vote à 337 voix contre 32 en faveur de l’inscription de l’#IVG dans la #Constitution, en première lecture.

 https://t.co/uz5UFCY52A","2022-11-24 16:56:57",5816,793,82,4750,191
"Negative",0.898,0.8978627,0.07442053,0.027716726,971820228,"CerfiaFR",1595798976980303874,"🇫🇷 FLASH | Le gynécologue et spécialiste de l’#endométriose Émile #Daraï est mis en examen pour « violences volontaires » sur 32 femmes. Elles l’accusent de violences et de viols.","2022-11-24 16:18:19",2995,559,37,2310,89
"Negative",0.787,0.7866225,0.18727532,0.026102072,971820228,"CerfiaFR",1595794903967080448,"🇫🇷 FLASH | Les écoles de #commerce et #SciencesPo Paris ne passeront pas par la nouvelle plateforme #TrouverMonMaster.","2022-11-24 16:02:08",998,53,15,919,11
"Negative",0.458,0.45751545,0.3859857,0.15649891,971820228,"CerfiaFR",1595790157499846658,"🇫🇷 FLASH | Le silence ne vaudra désormais plus acceptation lors d’une #candidature en Master 1, via la nouvelle plateforme #TrouverMonMaster.","2022-11-24 15:43:16",2758,184,27,2459,88
"Negative",0.865,0.8648355,0.08414104,0.051023465,971820228,"CerfiaFR",1595779297095995393,"🇺🇸 FLASH | Le père du suspect de la #fusillade de #ColoradoSprings a avoué avoir eu peur que son fils soit #gay lorsqu’il a entendu parler du drame.
Après avoir appris qu’il ne l’était pas, soulagé, il a déclaré « Je suis un républicain conservateur ».
https://t.co/fZOy7NDSyp","2022-11-24 15:00:07",4904,507,152,3906,339
"Negative",0.563,0.56267655,0.34736586,0.08995751,971820228,"CerfiaFR",1595768065215451136,"🌳 #COP15 : Selon les #scientifiques, la 6ème extinction de masse de l’histoire de la #Terre a déjà commencé, causée par nous.

https://t.co/TId65u4Dmg","2022-11-24 14:15:29",299,36,23,234,6
"Positive",0.405,0.30698475,0.28754535,0.40546983,971820228,"CerfiaFR",1595765427191181312,"🇯🇵 FLASH | Les universités du département japonais de #Yamanashi, à l'ouest de #Tokyo, ont mis en place du papier toilette avec des messages de prévention afin de lutter contre le #suicide chez les jeunes. https://t.co/W92ql7kpaf","2022-11-24 14:05:00",2110,132,35,1914,29
"Negative",0.838,0.8384726,0.13888492,0.022642536,971820228,"CerfiaFR",1595761651772538882,"🇺🇸 Le tireur de la fusillade du #Colorado, dans une boîte LGBT, s’identifie comme non-binaire :
https://t.co/6nBTlevZPK","2022-11-24 13:50:00",711,50,81,537,43
"Neutral",0.759,0.10428112,0.75851274,0.13720612,971820228,"CerfiaFR",1595757230724644865,"🎮 FLASH | La #PS6 devrait sortir fin 2027 ou 2028, selon l'Autorités Britannique de la Concurrence.
On rappelle que 2 ans après sa sortie, la #PS5 n'est toujours pas disponible en magasin.","2022-11-24 13:32:26",22602,2168,185,19670,579
"Negative",0.766,0.7659561,0.13851225,0.095531635,971820228,"CerfiaFR",1595721886800891904,"🇫🇷 FLASH | À #Paris, une initiative menée par des anti-coupe du monde consiste à éteindre les télés des bars avec une télécommande pirate, dans une démarche de « forme de résistance pacifique au mondial ». #CDM2022","2022-11-24 11:11:59",7003,435,330,5603,635
"Negative",0.831,0.8307452,0.10091538,0.06833936,971820228,"CerfiaFR",1595541529128476692,"🇫🇷👩‍⚖️ FLASH | Le député #LFI Adrien #Quatennens ""dément catégoriquement"" les nouvelles accusations de violences portées à son encontre par son épouse, a indiqué son #avocate. https://t.co/aLxsRDviL0","2022-11-23 23:15:18",466,21,48,382,15
"Negative",0.445,0.44520974,0.40712598,0.14766431,971820228,"CerfiaFR",1595515094758146049,"🇶🇦 On vous explique pourquoi l’émir du #Qatar portait le drapeau de l’Arabie Saoudite lors du match face à l’Argentine : 
https://t.co/gIoDiO3eea","2022-11-23 21:30:16",130,6,7,116,1
"Neutral",0.744,0.011272562,0.7440941,0.24463336,971820228,"CerfiaFR",1595508046737903625,"🇺🇸🧟‍♂️ SÉRIE | La série #TheLastOfUs, adaptée du jeu vidéo du même nom, sortira le 15 janvier prochain sur #HBO. https://t.co/aEMz0lPJd4","2022-11-23 21:02:16",4469,543,55,3742,129
"Negative",0.857,0.8566721,0.11845392,0.024873974,971820228,"CerfiaFR",1595499075817730049,"🇲🇽 La mort de #Shanquella Robinson s’éclaircit. Son arrêt cardiaque pourrait être lié à des coups portés par ses amis :

https://t.co/NiY25wvruR","2022-11-23 20:26:37",294,47,21,220,6
"Negative",0.537,0.5372494,0.37246907,0.0902815,971820228,"CerfiaFR",1595488598404612118,"🇫🇷 FLASH | Les corps d’un couple et de leur fille ont été découverts dans une maison près de #Rennes. Le père était pendu, la mère allongée sur son lit, et la fille allongée au sol dans sa chambre.

👉 Une enquête a été ouverte.","2022-11-23 19:44:59",5828,750,77,4895,106
"Negative",0.357,0.35677677,0.3350021,0.30822116,971820228,"CerfiaFR",1595484716903600128,"🎄FLASH | L’État américain a tranché, Mariah #Carey n’est pas juridiquement « La reine de #Noël ». 

👉 En 2021, la pop-star avait tenté d’obtenir ce surnom officiellement auprès de l’Office américain des brevets et des marques.","2022-11-23 19:29:33",2778,165,45,2530,38
"Neutral",0.618,0.28906897,0.6181259,0.09280509,971820228,"CerfiaFR",1595481313804533775,"🇺🇸 À l’aéroport JFK de #NewYork, un chat a été découvert dans une valise :

https://t.co/BbutalCzsH","2022-11-23 19:16:02",227,20,8,192,7
"Negative",0.64,0.63959676,0.29322076,0.06718242,971820228,"CerfiaFR",1595475871443611648,"🇺🇸💉 FLASH | Il y a eu plus de morts du #COVID19 chez les personnes #vaccinées au moins une fois que chez les non vaccinées, aux États-Unis en août, annonce la Maison Blanche.

👉 « Ce n’est plus une pandémie des non vaccinés ».","2022-11-23 18:54:24",8495,1605,216,6352,322
"Positive",0.491,0.020181086,0.4887612,0.49105775,971820228,"CerfiaFR",1595472244989317120,"🚘 Une #PS5 dans une voiture ? 
C'est bientôt possible avec #Sony Honda Mobility :
https://t.co/PmyoOjn9s4","2022-11-23 18:40:00",244,22,24,192,6
"Negative",0.518,0.5178686,0.3575412,0.12459023,971820228,"CerfiaFR",1594983164425936897,"💊 #3MMC : La ""nouvelle cocaïne"" de plus en plus fréquente en soirée. ⬇️
https://t.co/JES6e7xzbt","2022-11-22 10:16:34",135,17,14,98,6
"Positive",0.619,0.03229665,0.34875527,0.61894804,971820228,"CerfiaFR",1595468691893895169,"🇫🇷▶️ FLASH | #Squeezie va avoir sa propre statue de cire au musée #Grévin, accompagné de son chien #Natsu. 6 mois de travail du sculpteur Claus Velte ont été nécessaires pour la créer. Elle sera inaugurée le 2 décembre.","2022-11-23 18:25:53",37828,2226,283,34695,624
"Negative",0.817,0.8167941,0.12749323,0.055712618,971820228,"CerfiaFR",1595452618620694528,"🇫🇷 FLASH | Olivier #Faure, premier secrétaire du #PS, estime « impossible » le retour d’Adrien #Quatennens à l’Assemblée nationale.","2022-11-23 17:22:01",386,23,17,344,2
"Negative",0.902,0.9016124,0.06828939,0.030098235,971820228,"CerfiaFR",1595440305075101698,"🇪🇺 FLASH | L’Union européenne qualifie désormais la #Russie  d’État « promoteur du #terrorisme et qui utilise des moyens terroristes » après un vote au #Parlement européen.","2022-11-23 16:33:05",965,46,46,839,34
"Positive",0.536,0.066949785,0.3966281,0.53642213,971820228,"CerfiaFR",1595436593212723201,"🇫🇷🛰 FLASH | La Française Sophie #Adenot succède à Thomas #Pesquet et rejoint la promotion 2022 de l’#ESA, l’Agence spatiale européenne. 4  autres astronautes ont été retenus. Ils se dirigeront prochainement vers l’#ISS. https://t.co/lBxNEVreJ7","2022-11-23 16:18:20",4737,318,39,4358,22
"Neutral",0.733,0.04174439,0.7327446,0.22551104,971820228,"CerfiaFR",1595404724982915074,"🇫🇷 FLASH | Calendrier de la nouvelle plateforme #TrouverMonMaster pour 2023 :
- 01/03 au 03/04 : candidature par les #étudiants
- 19/06 au 17/07 : phase d’admission
- 22/07 au 31/08 : phase de gestion des désistements et d’attribution des places vacantes","2022-11-23 14:11:42",4075,606,30,3174,265
"Negative",0.865,0.8647203,0.10216266,0.033117093,971820228,"CerfiaFR",1595400537566056449,"🇺🇸 Une nouvelle #fusillade a éclaté dans un supermarché #Walmart, aux #ÉtatsUnis.
Ce que l’on sait :
https://t.co/svHP1oKF55","2022-11-23 13:55:03",304,33,28,232,11
"Negative",0.889,0.88931316,0.07462812,0.03605876,971820228,"CerfiaFR",1595391084560928768,"🇫🇷 FLASH | L’épouse du député #LFI Adrien #Quatennens, dénonce des « #violences physiques et morales » de sa part depuis « plusieurs années ».","2022-11-23 13:17:30",2309,215,80,1963,51
"Negative",0.357,0.35714754,0.30925092,0.33360156,971820228,"CerfiaFR",1595364645514403840,"🌍 FLASH | À l'approche de #Noël, la marque de luxe #Balenciaga a lancé un sac «doudou» aux airs de #Gremlins dans un harnais de cuir de style «bondage» porté par des petites filles. 
👉 L'entreprise s'est excusée sur Instagram. https://t.co/lszaNCjvrK","2022-11-23 11:32:26",2461,188,97,2066,110
"Negative",0.846,0.84591216,0.0859498,0.068138115,971820228,"CerfiaFR",1595351289918984192,"🚨🇨🇭🇫🇷 FLASH | Un père de 51 ans est soupçonné d’avoir #enlevé son #fils et sa #fille âgés de 5 et 7 ans à la frontière franco-suisse. Ils pourraient se trouver en #France actuellement. La police de Genève invite les habitants d’Haute-Savoie à rester attentifs à la situation. https://t.co/2Uv321poz7","2022-11-23 10:39:22",1995,533,20,1439,3
"Negative",0.661,0.6606246,0.29348248,0.04589292,971820228,"CerfiaFR",1595336323518574592,"🇺🇦 À #Kherson, en #Ukraine, des sites de torture ont été découverts :

https://t.co/rohfhVmGts","2022-11-23 09:39:54",194,16,11,167,0
"Negative",0.957,0.957048,0.026054502,0.016897444,971820228,"CerfiaFR",1595147575803494425,"⚖️ Jugé pas assez « fun », un salarié a été licencié par son #entreprise. Un motif illégitime pour la Cour de cassation :

https://t.co/mfWr70QCv7","2022-11-22 21:09:53",631,70,27,513,21
"Neutral",0.719,0.027245605,0.7187308,0.25402355,971820228,"CerfiaFR",1595137540130062339,"📱 #Twitter fait face à l’#Arcom, le régulateur de l’audiovisuel français : 
https://t.co/H1B2ix9kVp","2022-11-22 20:30:00",108,6,14,87,1
"Negative",0.856,0.85618675,0.09574728,0.048065964,971820228,"CerfiaFR",1595135236261969920,"🇫🇷 FLASH | Deux #cambrioleurs se sont retrouvés #piégés dans la cave d’un immeuble après qu’un voisin, alerté par le bruit, a bloqué la porte avec un #piano. 

👉 Les visiteurs ont été placés en garde à vue après que le voisin a prévenu la police.","2022-11-22 20:20:51",3346,228,37,3066,15
"Negative",0.832,0.8323687,0.14006516,0.0275662,971820228,"CerfiaFR",1595124956303695872,"🇫🇷 Ce que l’on sait du #meurtre de l’inspecteur fiscal tué lundi :
https://t.co/LZblstsZA9","2022-11-22 19:40:00",127,10,5,112,0
"Negative",0.528,0.5283658,0.2732596,0.19837463,971820228,"CerfiaFR",1595114076593688595,"🇮🇷 FLASH | Alors que depuis 2015 l'#Iran n'a plus le droit de produire de l'uranium enrichi à plus de 3,67%, le pays a commencé à produire de l'#uranium enrichi à 60%.
Il faut de l'uranium enrichi à 90% pour fabriquer une bombe #nucléaire.","2022-11-22 18:56:46",1903,117,33,1737,16
"Negative",0.897,0.89714366,0.07740239,0.025453916,971820228,"CerfiaFR",1595099797068709888,"🇫🇷 À #Marseille, un ophtalmologue rend son patient aveugle en l’espace de 10 minutes :
https://t.co/52S21IOemf","2022-11-22 18:00:01",678,93,25,545,15
"Positive",0.85,0.053931814,0.09629303,0.84977514,971820228,"CerfiaFR",1595054303341064193,"🧊📸 FLASH | Le navire de recherche anglais RRS Discovery a photographié une rare image d’un #iceberg renversé.  La beauté de cette #photo contraste cependant avec la réalité du réchauffement climatique que cet iceberg symbolise. https://t.co/cW2J7ORIhW","2022-11-22 14:59:15",10135,800,91,9155,89
"Positive",0.668,0.059337772,0.27268443,0.6679778,971820228,"CerfiaFR",1595041954315763713,"🇻🇦⌚️ FLASH | La #montre du pape #François, estimée entre 10.000 et 100.000 dollars, sera mise en #vente lors d’une enchère à la fin du mois. 

👉 La Swatch Once Again possède, à l’origine, une valeur de 60€. Les bénéfices serviront à financer les études supérieures d’étudiants. https://t.co/SWCkWaRNZX","2022-11-22 14:10:11",927,66,18,838,5
"Neutral",0.729,0.03694355,0.7291864,0.23387004,971820228,"CerfiaFR",1595025581413916673,"📱 #Tiktok a dévoilé son chiffre d’affaires français : 

https://t.co/i0TMLGLEhi","2022-11-22 13:05:07",158,7,13,137,1
