"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Neutral",0.861,0.05201886,0.8608217,0.08715934,44196397,"elonmusk",1557239006965821440,"8 years ago https://t.co/HPK5R5UMS6","2022-08-10 07:34:46",35704,3001,3345,29063,295
"Neutral",0.791,0.062185545,0.79057693,0.14723748,44196397,"elonmusk",1557235342570229760,"Wrote this 6 years ago https://t.co/r9GdXpCtZU","2022-08-10 07:20:12",42351,3398,2452,36193,308
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1557200629365293056,"https://t.co/67gqPGe7Ph","2022-08-10 05:02:16",216924,12437,10385,192858,1244
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1556348857625092096,"https://t.co/1duQL9NU2E","2022-08-07 20:37:37",131947,10265,13396,107241,1045
"Neutral",0.871,0.0420739,0.8710244,0.08690165,44196397,"elonmusk",1556181455570714624,"FSD Beta 10.69 drops on 8/20","2022-08-07 09:32:26",80640,5011,7599,67473,557
"Neutral",0.89,0.05953258,0.8898675,0.050599962,44196397,"elonmusk",1556020160082939906,"Saxon James Musk https://t.co/d7FKw4iQIU","2022-08-06 22:51:30",50792,3712,5698,40909,473
"Negative",0.695,0.69535726,0.27916053,0.025482165,44196397,"elonmusk",1555951580339372032,"Less than 5% of Twitter daily users are fake/spam","2022-08-06 18:18:59",86819,7102,12323,66373,1021
"Neutral",0.911,0.03468302,0.9111574,0.054159515,44196397,"elonmusk",1555726190450659328,"Moving rocket to launch pad https://t.co/nPVq1tyLoy","2022-08-06 03:23:22",162474,9008,6818,145892,756
"Neutral",0.916,0.025835693,0.9160968,0.058067497,44196397,"elonmusk",1555572717591699456,"Full Send Podcast https://t.co/01FmxYRrVr","2022-08-05 17:13:31",52139,4636,3244,43836,423
"Positive",0.702,0.12475167,0.17286171,0.7023866,44196397,"elonmusk",1555442024127537153,"Thank goodness for Senator Manchin","2022-08-05 08:34:11",107013,4609,10393,90907,1104
"Neutral",0.846,0.09525904,0.84557843,0.059162535,44196397,"elonmusk",1535132423876497410,"Real talk https://t.co/A0VPuWgzAg","2022-06-10 07:31:05",222601,15039,11876,193866,1820
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1534198302589128704,"https://t.co/2ELe1W5ZXC","2022-06-07 17:39:14",706317,46637,18847,637647,3186
"Negative",0.889,0.8885409,0.09078762,0.02067153,44196397,"elonmusk",1534196611978383361,"YouTube seems to be nonstop scam ads","2022-06-07 17:32:30",742048,46227,55348,627542,12931
"Neutral",0.739,0.15858173,0.7388299,0.10258835,44196397,"elonmusk",1533857698575310848,"What resolution is life in, 8k? – SJM","2022-06-06 19:05:47",170535,7509,16321,145634,1071
"Neutral",0.822,0.082683064,0.822211,0.095105916,44196397,"elonmusk",1533619000986554368,"If chess was released as a video game https://t.co/8SuK8Mg7yT","2022-06-06 03:17:17",314547,19264,11012,282308,1963
"Neutral",0.852,0.0428947,0.851972,0.10513333,44196397,"elonmusk",1529630765872467968,"Falcon 9 going supersonic https://t.co/Fla67xwxf3","2022-05-26 03:09:28",232407,11041,5709,214906,751
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1529545102447759366,"https://t.co/OtV3HTKlE7","2022-05-25 21:29:04",400082,29411,17481,350734,2456
"Negative",0.833,0.8331777,0.14330661,0.023515675,44196397,"elonmusk",1602278477234728960,"The woke mind virus is either defeated or nothing else matters","2022-12-12 13:25:32",786208,86191,54566,632062,13389
"Negative",0.792,0.79174745,0.16913028,0.03912219,44196397,"elonmusk",1602027334751571968,"Calling all 🤖&amp; 🧌

Please attack me!","2022-12-11 20:47:35",369040,22500,33603,310030,2907
"Positive",0.899,0.012613559,0.08864683,0.8987396,44196397,"elonmusk",1602003366703296514,"Hope you’re having a lovely Sunday! 😀","2022-12-11 19:12:21",570788,26976,43413,496644,3755
"Negative",0.52,0.5201393,0.419733,0.060127668,44196397,"elonmusk",1601894132573605888,"My pronouns are Prosecute/Fauci","2022-12-11 11:58:17",1579831,186315,113665,1245411,34440
"Positive",0.618,0.09892924,0.28259948,0.61847126,44196397,"elonmusk",1601885190824943617,"Now things get spicy 🌶️","2022-12-11 11:22:45",419476,28505,15965,372562,2444
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1601884478745374720,"https://t.co/yhEOieaGER","2022-12-11 11:19:55",686320,80333,22356,577280,6351
"Positive",0.756,0.06726605,0.1767149,0.7560191,44196397,"elonmusk",1601866862505381888,"Twitter is speeding up","2022-12-11 10:09:55",327765,18709,15016,292380,1660
"Negative",0.762,0.7624837,0.17425618,0.06326009,44196397,"elonmusk",1601861909736607744,"Twitter was Wormtongue to the World","2022-12-11 09:50:15",204924,16460,8128,179204,1132
"Negative",0.924,0.92440987,0.060187843,0.015402269,44196397,"elonmusk",1601859370739908608,"Saruman … your staff is broken.
https://t.co/JivXLgdejx","2022-12-11 09:40:09",90961,6701,3658,80127,475
"Positive",0.502,0.09693692,0.40135762,0.50170547,44196397,"elonmusk",1601851685915095040,"The bots are in for a surprise tomorrow","2022-12-11 09:09:37",698438,57784,34896,589567,16191
"Negative",0.419,0.4193433,0.38106596,0.19959074,44196397,"elonmusk",1604650028999405568,"Those who want power are the ones who least deserve it","2022-12-19 02:29:14",1024532,83386,80766,837055,23325
"Neutral",0.553,0.12207409,0.5532049,0.32472104,44196397,"elonmusk",1604623424164282368,"As the saying goes, be careful what you wish, as you might get it","2022-12-19 00:43:31",599506,41568,44771,501053,12114
"Negative",0.651,0.6514867,0.30524877,0.043264523,44196397,"elonmusk",1595207476936413187,"Wasn’t Twitter supposed to die by now or something … ?","2022-11-23 01:07:54",1135315,69900,69665,982814,12936
"Neutral",0.803,0.15619546,0.8034859,0.04031865,44196397,"elonmusk",1594962397114023937,"Wait, if I Tweet does that count as work?","2022-11-22 08:54:03",794662,33157,68620,685071,7814
"Neutral",0.43,0.42662114,0.430338,0.14304084,44196397,"elonmusk",1594866036708462593,"The Tactics of Mistake","2022-11-22 02:31:08",184626,9426,11922,162155,1123
"Neutral",0.734,0.011461518,0.73379385,0.25474468,44196397,"elonmusk",1579114131155623936,"Coming soon from The @BoringCompany https://t.co/cNIbFRRXyt","2022-10-09 16:18:42",78301,4161,7581,65965,594
"Negative",0.574,0.5742671,0.37095112,0.05478177,44196397,"elonmusk",1579099265401778176,"An eye for an eye leaves everyone blind https://t.co/pQztPvR4uI","2022-10-09 15:19:37",121522,10410,13617,96054,1441
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1579067179659845633,"https://t.co/VvGa39qAyE","2022-10-09 13:12:07",116199,7276,5870,102498,555
"Neutral",0.69,0.21239372,0.68976,0.09784628,44196397,"elonmusk",1578387441332928513,"In case you missed Tesla AI Day 2022
https://t.co/Sbu0peXpY1","2022-10-07 16:11:05",50698,3009,5503,41945,241
"Neutral",0.793,0.07998744,0.7934989,0.12651369,44196397,"elonmusk",1569480022481567749,"Take a moment to … https://t.co/R3hK5u4UW6","2022-09-13 02:16:11",411727,29055,9221,371594,1857
"Neutral",0.792,0.12325891,0.79157865,0.085162416,44196397,"elonmusk",1557943469984956417,"but have u seen my sex tape https://t.co/aCBqIRz4sH","2022-08-12 06:14:03",743857,47151,25855,664427,6424
"Neutral",0.853,0.075950466,0.8532284,0.07082116,44196397,"elonmusk",1557764571565240320,"Starship B7 static fire https://t.co/taBpsd9LSV","2022-08-11 18:23:10",147094,8968,4965,132628,533
"Positive",0.693,0.0721332,0.23459834,0.6932685,44196397,"elonmusk",1595358165373112320,"More and more over time, as we hew closer to the truth, Twitter will earn the trust of the people","2022-11-23 11:06:41",448887,32182,32999,380299,3407
"Neutral",0.66,0.14783849,0.6596645,0.192497,44196397,"elonmusk",1595339067452841984,"What is best in life?","2022-11-23 09:50:48",471176,18118,159643,281705,11710
"Neutral",0.723,0.16224906,0.7229097,0.11484124,44196397,"elonmusk",1595250835096621057,"Found in closet at Twitter HQ fr 🤣🤣 https://t.co/3xSI3KvvHk","2022-11-23 04:00:12",835191,89889,79832,646849,18621
"Negative",0.657,0.6570838,0.2079553,0.13496082,44196397,"elonmusk",1601298737984249857,"If the Fed raises rates again next week, the recession will be greatly amplified","2022-12-09 20:32:24",352548,35224,23686,289970,3668
"Positive",0.738,0.06293066,0.19883187,0.7382375,44196397,"elonmusk",1601286540944343040,"Good for @SenatorSinema! I hope more of our elected leaders act independently, aka in the interests of the people.","2022-12-09 19:43:56",219600,19036,11563,187450,1551
"Positive",0.486,0.080904916,0.43319553,0.4858995,44196397,"elonmusk",1601124219009409024,"Twitter will soon start freeing the name space of 1.5 billion accounts","2022-12-09 08:58:55",441430,33322,16318,384588,7202
"Positive",0.922,0.016795397,0.061504565,0.92170006,44196397,"elonmusk",1601082637694574592,"Congrats on Game of Year! https://t.co/TMyHVbrZKW","2022-12-09 06:13:42",247702,16705,4099,225923,975
"Positive",0.574,0.090088286,0.3360974,0.57381433,44196397,"elonmusk",1601070225906016258,"Truth brings reconciliation","2022-12-09 05:24:22",416495,37794,23829,351488,3384
"Neutral",0.643,0.15980121,0.6426501,0.19754867,44196397,"elonmusk",1601042125130371072,"Twitter is working on a software update that will show your true account status, so you know clearly if you’ve been shadowbanned, the reason why and how to appeal","2022-12-09 03:32:43",601729,63177,25810,504639,8103
"Neutral",0.74,0.114916705,0.7397324,0.14535093,44196397,"elonmusk",1600902278927380480,"X in beautiful San Francisco https://t.co/yM3LiGEpNL","2022-12-08 18:17:01",367321,10806,12791,342157,1567
"Neutral",0.541,0.1613547,0.541482,0.2971634,44196397,"elonmusk",1600788394375753729,"Woke v Woke https://t.co/hmhC5eelik","2022-12-08 10:44:29",220085,17207,14284,186632,1962
"Neutral",0.541,0.1402732,0.5407188,0.31900793,44196397,"elonmusk",1600439088560996353,"Oh, you know, keeping busy … https://t.co/jgGYovK6jL","2022-12-07 11:36:28",142064,9853,9819,121623,769
"Negative",0.715,0.7145067,0.1806404,0.10485287,44196397,"elonmusk",1600319218854940673,"Oh, what a tangled web they weave, when first they practice to …","2022-12-07 03:40:08",378709,27753,24347,324766,1843
"Positive",0.869,0.024592185,0.106569156,0.86883867,44196397,"elonmusk",1599840937298968576,"So many interesting posts on Twitter these days!","2022-12-05 19:59:37",611750,31536,46638,528976,4600
"Neutral",0.812,0.09162077,0.81180584,0.09657337,44196397,"elonmusk",1599671964582391808,"Starship takes beings of Earth to Mars https://t.co/6qaIc3p4yA","2022-12-05 08:48:11",423481,29725,26169,361856,5731
"Positive",0.692,0.05945716,0.24822253,0.6923203,44196397,"elonmusk",1599382943893319680,"The intelligence of this hive-mind will improve significantly as signal/noise, effective cross-linking of tweets &amp; speed of tweets all improve","2022-12-04 13:39:43",258594,18525,17485,220821,1763
"Neutral",0.494,0.4583539,0.49426004,0.04738598,44196397,"elonmusk",1599325924431798272,"Anything anyone says will be used against me in a court of law https://t.co/vWhFLyhYUj","2022-12-04 09:53:09",558342,32360,30917,491688,3377
"Neutral",0.456,0.30491444,0.45562556,0.23946005,44196397,"elonmusk",1599261195470372866,"The more Twitter improves its signal to noise ratio, the less relevant conventional news becomes","2022-12-04 05:35:56",381837,31140,17934,330313,2450
"Neutral",0.714,0.15118717,0.7138582,0.13495469,44196397,"elonmusk",1599259281584402432,"Trees of thought https://t.co/wxeirrmG9E","2022-12-04 05:28:20",127044,9318,7449,109237,1040
"Neutral",0.376,0.25923163,0.37557793,0.36519045,44196397,"elonmusk",1599228101547868160,"Pretty wild that you can engage in back-and-forth dialogue with over 100k people live on Twitter Spaces!","2022-12-04 03:24:26",326025,20506,13478,290787,1254
"Negative",0.602,0.60180515,0.3526658,0.04552906,44196397,"elonmusk",1599224347121500160,"I am not expressing an opinion, but did promise to conduct this poll.

Should Assange and Snowden be pardoned?","2022-12-04 03:09:31",284357,59657,40041,177396,7263
"Positive",0.637,0.121585235,0.24160534,0.63680947,44196397,"elonmusk",1599205091294052352,"Just a note to thank advertisers for returning to Twitter","2022-12-04 01:53:00",640583,37437,18526,582346,2274
"Negative",0.933,0.93282354,0.04957518,0.017601281,44196397,"elonmusk",1599158458615746561,"SBF was bad at League. Nuff said.","2022-12-03 22:47:42",204976,11828,6622,185631,895
"Neutral",0.721,0.11056373,0.7214963,0.16793998,44196397,"elonmusk",1598989666812071936,"Twitter servers are running at Warp 9!! https://t.co/vtZZeKupC7","2022-12-03 11:36:59",592946,43621,16017,531166,2142
"Positive",0.515,0.015947202,0.46929562,0.5147572,44196397,"elonmusk",1598864377750306816,"Tune in for Episode 2 of The Twitter Files tomorrow!","2022-12-03 03:19:07",759725,67660,38242,648018,5805
"Neutral",0.769,0.19114801,0.76937884,0.039473213,44196397,"elonmusk",1598778884639653891,"What really happened with the Hunter Biden story suppression by Twitter will be published on Twitter at 5pm ET!","2022-12-02 21:39:24",908967,107520,57190,727814,16443
"Negative",0.455,0.45508248,0.34664792,0.1982696,44196397,"elonmusk",1598770563597606917,"Major Twitter system improvements were implemented this week to drop hammer hard on spam/scam accounts.

Taking just past 24 hours, does it seem like there are far fewer?","2022-12-02 21:06:20",93847,9068,12557,71040,1182
"Positive",0.569,0.12629046,0.30435598,0.5693536,44196397,"elonmusk",1598765633121898496,"Twitter is now serving almost 90 billion tweet impressions per day!

Just how incredibly alive the system actually is will become obvious as we show view count on all tweets.","2022-12-02 20:46:45",271587,19480,9467,241357,1283
"Negative",0.802,0.8016476,0.17377926,0.024573157,44196397,"elonmusk",1598752139278532610,"Hate speech impressions (# of times tweet was viewed) continue to decline, despite significant user growth!

@TwitterSafety will publish data weekly.

Freedom of speech doesn’t mean freedom of reach. Negativity should &amp; will get less reach than positivity. https://t.co/36zl29rCSM","2022-12-02 19:53:08",153993,13458,11110,127024,2401
"Negative",0.424,0.42429125,0.3073215,0.26838723,44196397,"elonmusk",1598718904830132225,"You know Twitter is being fair when extremists on far right and far left are simultaneously upset!

Twitter aims to serve center 80% of people, who wish to learn, laugh &amp; engage in reasoned debate. ❤️","2022-12-02 17:41:04",592926,42461,33308,511554,5603
"Neutral",0.342,0.33439988,0.34175268,0.32384747,44196397,"elonmusk",1598548365364498432,"FAFO","2022-12-02 06:23:24",239223,14429,20839,199947,4008
"Positive",0.803,0.04676507,0.15032475,0.80291015,44196397,"elonmusk",1598420481769512960,"🇯🇵🇯🇵 Congratulations Japan! 🇯🇵🇯🇵
https://t.co/WfqWIJMNGI","2022-12-01 21:55:14",828662,83698,13382,723808,7774
"Negative",0.53,0.5304868,0.28584963,0.18366353,44196397,"elonmusk",1598381157124837376,"I meet so many people who read twitter every day, but almost never tweet.

If I may beg your indulgence, please add your voice to the public dialogue!","2022-12-01 19:18:59",804231,48976,131853,611603,11799
"Negative",0.907,0.90729254,0.07649118,0.016216347,44196397,"elonmusk",1598360883474108417,"Lot of people stuck in a damn-that’s-crazy ChatGPT loop 🔁","2022-12-01 17:58:25",94751,6147,4967,83181,456
"Neutral",0.64,0.066308945,0.63986266,0.2938285,44196397,"elonmusk",1598337312446087168,"As a reminder, tap the stars icon on upper right of screen to switch between latest people you follow and recommended tweets","2022-12-01 16:24:45",184619,14012,9739,159381,1487
"Neutral",0.472,0.40278286,0.4723427,0.1248745,44196397,"elonmusk",1598157971384463360,"Twitter is purging a lot of spam/scam accounts right now, so you may see your follower count drop","2022-12-01 04:32:07",846018,69501,55238,707397,13882
"Positive",0.801,0.03423593,0.1646509,0.8011131,44196397,"elonmusk",1598050795882442752,"Thanks @tim_cook for taking me around Apple’s beautiful HQ https://t.co/xjo4g306gR","2022-11-30 21:26:14",501883,26502,20913,450228,4240
"Neutral",0.869,0.041245103,0.8693065,0.08944834,44196397,"elonmusk",1597982424629383168,"Update from @Neuralink at 6pm PT","2022-11-30 16:54:33",130281,8851,7867,112139,1424
"Positive",0.511,0.15938623,0.32997158,0.5106422,44196397,"elonmusk",1597829226572705793,"Twitter core services latency reduced by ~400ms. Should feel noticeably faster.","2022-11-30 06:45:48",370374,21075,18625,328487,2187
"Positive",0.509,0.0791479,0.41190758,0.5089445,44196397,"elonmusk",1594078009954570240,"The most entertaining outcome is the most likely – my variant on Occam’s Razor","2022-11-19 22:19:48",198889,10524,13002,173514,1849
"Negative",0.926,0.9260732,0.062382523,0.011544318,44196397,"elonmusk",1597405399040217088,"This is a battle for the future of civilization. If free speech is lost even in America, tyranny is all that lies ahead.","2022-11-29 02:41:40",1176126,146704,88180,924159,17083
"Neutral",0.549,0.307733,0.54890436,0.14336269,44196397,"elonmusk",1597336812732575744,"The Twitter Files on free speech suppression soon to be published on Twitter itself. The public deserves to know what really happened …","2022-11-28 22:09:07",1053026,132506,48786,856457,15277
"Negative",0.796,0.79610777,0.18766779,0.016224489,44196397,"elonmusk",1597300125243944961,"Apple has also threatened to withhold Twitter from its App Store, but won’t tell us why","2022-11-28 19:43:20",855947,77650,90154,671010,17133
"Neutral",0.458,0.43873298,0.457515,0.10375202,44196397,"elonmusk",1597295832759382016,"Apple should publish all censorship actions it has taken that affect its customers","2022-11-28 19:26:17",252452,37167,22195,189802,3288
"Negative",0.9,0.9003053,0.08584038,0.013854383,44196397,"elonmusk",1597285572699074560,"Apple has mostly stopped advertising on Twitter. Do they hate free speech in America?","2022-11-28 18:45:31",820077,66334,97118,639856,16769
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1597280496525844481,"https://t.co/9LwcH7iUmy","2022-11-28 18:25:21",186647,16299,8156,160981,1211
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1597183438779342849,"https://t.co/r22bMdErLi","2022-11-28 11:59:40",204104,17411,10306,174141,2246
"Neutral",0.521,0.26350462,0.5208395,0.21565586,44196397,"elonmusk",1597170780130852864,"https://t.co/KZ7jeME3AX","2022-11-28 11:09:22",567110,52861,30520,477701,6028
"Neutral",0.81,0.088968,0.80978334,0.10124867,44196397,"elonmusk",1597165510595989504,"My bedside table https://t.co/sIdRYJcLTK","2022-11-28 10:48:26",1075473,58395,90917,897019,29142
"Positive",0.477,0.28014582,0.2432182,0.47663596,44196397,"elonmusk",1597164398543777792,"The amount of pro psy ops on Twitter is ridiculous! At least with new Verified they will pay $8 for the privilege haha.","2022-11-28 10:44:01",212256,14787,9722,186451,1296
"Negative",0.928,0.92785573,0.058467444,0.013676784,44196397,"elonmusk",1597032623020249088,"Twitter experienced slight degradation of service today from an old 3rd party tool used to block accounts that had no rate limit (sigh). Should be fixed now.","2022-11-28 02:00:23",273210,17227,12230,242348,1405
"Neutral",0.474,0.18984438,0.4740625,0.33609307,44196397,"elonmusk",1596942103937921025,"Just a note to encourage people of different political or other views to engage in civil debate on Twitter. 

Worst case, the other side has a slightly better understanding of your views.","2022-11-27 20:00:41",384368,29838,26937,323958,3635
"Neutral",0.881,0.048992928,0.8814024,0.06960475,44196397,"elonmusk",1596718851097755648,"Slides from my Twitter company talk https://t.co/8LLXrwylta","2022-11-27 05:13:34",300105,24301,18715,251988,5101
"Positive",0.662,0.051235847,0.2870653,0.6616989,44196397,"elonmusk",1596716236477698048,"Starry, starry night … https://t.co/IN3SeOH7f7","2022-11-27 05:03:10",185012,13012,8893,162165,942
"Neutral",0.599,0.027729874,0.59891456,0.37335557,44196397,"elonmusk",1596704250880720898,"Tesla team just completed a 500 mile drive with a Tesla Semi weighing in at 81,000 lbs!","2022-11-27 04:15:33",420192,21791,24946,371109,2346
"Neutral",0.64,0.020109909,0.6402243,0.33966586,44196397,"elonmusk",1596621001693200385,"Follow World Cup on Twitter for best real-time coverage! https://t.co/9IfFSHbjl3","2022-11-26 22:44:45",214664,12102,8301,193312,949
"Neutral",0.847,0.059775233,0.84735787,0.09286699,44196397,"elonmusk",1596427779587080195,"Simpson’s predicts I buy Twitter S26E12 https://t.co/yVmWGwrYY6","2022-11-26 09:56:57",322991,20339,12122,289038,1492
"Neutral",0.686,0.20097105,0.6858479,0.11318107,44196397,"elonmusk",1596072934665240576,"What do you think of the culture war?","2022-11-25 10:26:55",376168,17837,106752,244785,6794
"Positive",0.928,0.016134657,0.05609674,0.9277686,44196397,"elonmusk",1595956011210182656,"Thanksgiving cuisine is such a delightful symphony of flavor! https://t.co/b61TpqqT5s","2022-11-25 02:42:19",298514,12951,16651,266795,2117
"Positive",0.716,0.05062854,0.23361816,0.7157533,44196397,"elonmusk",1595684143429550080,"You might notice small, sometimes major, improvements in speed of Twitter. Will be especially significant in countries far away from USA.","2022-11-24 08:42:00",293623,17006,16790,258177,1650
"Positive",0.842,0.03492724,0.12350155,0.8415713,44196397,"elonmusk",1595682322707267584,"Tesla Full Self-Driving Beta is now available to anyone in North America who requests it from the car screen, assuming you have bought this option. 

Congrats to Tesla Autopilot/AI team on achieving a major milestone!","2022-11-24 08:34:46",203590,13151,11803,176032,2604
"Positive",0.584,0.19980203,0.21634613,0.5838518,44196397,"elonmusk",1595630109116989440,"Hate speech impressions down by 1/3 from pre-spike levels. Congrats to Twitter team! https://t.co/5BWaQoIlip","2022-11-24 05:07:18",307115,21305,18370,263311,4129
"Positive",0.884,0.0132765705,0.102703474,0.8840199,44196397,"elonmusk",1595589549924970496,"Have a great Thanksgiving! 🇺🇸♥️🇺🇸","2022-11-24 02:26:07",719855,40901,42785,633243,2926
"Positive",0.89,0.016217873,0.09338365,0.8903985,44196397,"elonmusk",1595535360863395842,"Awesome new Twitter merch! https://t.co/zqdL9xGRuR","2022-11-23 22:50:48",646460,47757,32882,558974,6847
"Positive",0.78,0.076726265,0.14330576,0.77996796,44196397,"elonmusk",1595505413113323520,"World Cup traffic hit almost 20,000 tweets per second today! Great work by Twitter team managing record usage.","2022-11-23 20:51:48",393968,23159,10949,357880,1980
"Negative",0.882,0.88229865,0.09575521,0.021946173,44196397,"elonmusk",1595473875847942146,"Should Twitter offer a general amnesty to suspended accounts, provided that they have not broken the law or engaged in egregious spam?","2022-11-23 18:46:29",406089,60036,61917,266956,17180
"Positive",0.684,0.05338605,0.26241598,0.68419796,44196397,"elonmusk",1594865247323660290,"Twitter added 1.6M daily active users this past week, another all-time high https://t.co/Si3cRYnvyD","2022-11-22 02:28:00",444262,31184,23421,385483,4174
"Neutral",0.564,0.3344905,0.5644342,0.1010754,44196397,"elonmusk",1594861031670820864,"Holding off relaunch of Blue Verified until there is high confidence of stopping impersonation. 

Will probably use different color check for organizations than individuals.","2022-11-22 02:11:15",288446,15153,26255,242661,4377
"Negative",0.494,0.49352562,0.45348358,0.05299076,44196397,"elonmusk",1594788419120824321,"Experience: what you get when you didn’t get what you wanted - Igor","2022-11-21 21:22:43",199050,16227,11429,170084,1310
"Negative",0.671,0.67099464,0.27947974,0.049525633,44196397,"elonmusk",1594773242626965505,"Fanaticism is always a function of repressed doubt – Dune","2022-11-21 20:22:25",148854,10722,10496,126069,1567
"Positive",0.358,0.29223228,0.35007456,0.3576932,44196397,"elonmusk",1594757734267764774,"Hope all judgy hall monitors stay on other platforms – please, I’m begging u","2022-11-21 19:20:47",416023,25668,25824,361303,3228
