"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.925,0.92475784,0.04472447,0.030517628,24744541,"lemondefr",1607761398007828481,"Covid-19 : ruée des expatriés chinois sur les médicaments contre la fièvre et les maux de tête 

➡️ Ils tentent d’acheter massivement des produits en vente libre pour les envoyer à leur famille, au risque de provoquer des pénuries.

https://t.co/XbizJa4keL","2022-12-27 16:32:42",36,14,2,20,0
"Neutral",0.548,0.22911483,0.5475927,0.22329248,24744541,"lemondefr",1607758488528191488,"A Sarcelles, une tentative de rapprochement entre jeunes et policiers https://t.co/9aoz6RWD7d","2022-12-27 16:21:09",26,6,4,16,0
"Negative",0.83,0.8301334,0.08216142,0.087705255,24744541,"lemondefr",1607755829997965312,"« Le volontarisme que déploie Emmanuel Macron n’a pas faibli mais un ressort s’est cassé, un fossé s’est creusé » https://t.co/VUG34YOXWc","2022-12-27 16:10:35",82,8,42,31,1
"Positive",0.385,0.27238673,0.34290436,0.38470888,24744541,"lemondefr",1607747199877713927,"A Johannesburg, des visites guidées pour changer le regard des touristes sur le quartier malfamé de Hillbrow https://t.co/ubdy1OYxQH","2022-12-27 15:36:17",16,3,1,12,0
"Negative",0.919,0.91867954,0.052301615,0.029018916,24744541,"lemondefr",1607733624211734528,"Arbitrage : laisser jouer ou laisser casser ?

« Le nombre de fautes sifflées est passé de 27,1 par match en Russie à 24,2 au Qatar, et certaines équipes rugueuses, comme l’Argentine et le Maroc, ont été significativement épargnées. »

 https://t.co/41O3QYVTNg","2022-12-27 14:42:20",88,11,17,58,2
"Negative",0.785,0.78545094,0.15191771,0.06263131,24744541,"lemondefr",1607723580346728449,"Tourisme : la France rattrapée par la flambée des prix sur Airbnb https://t.co/PmjUmKba7g","2022-12-27 14:02:26",35,6,4,23,2
"Negative",0.898,0.8981528,0.075102575,0.026744653,24744541,"lemondefr",1607709513938862080,"Le chauffard suspecté d’avoir tué un adolescent à Montpellier après un match de Coupe du monde a été arrêté https://t.co/g3BtF0gVwx","2022-12-27 13:06:32",71,16,8,46,1
"Negative",0.628,0.62784266,0.21089128,0.1612661,24744541,"lemondefr",1607696257744621568,"Tencent, le discret numéro un chinois du numérique, obligé de se réinventer https://t.co/Cux8YRK2Dv","2022-12-27 12:13:52",28,4,3,21,0
"Positive",0.73,0.037859622,0.23223804,0.7299024,24744541,"lemondefr",1607694433893453826,"Sur Airbnb, les prix flambent depuis 2019 : « La demande est forte, donc on tente, et ça part » https://t.co/NFKG1AG3js","2022-12-27 12:06:37",35,7,3,24,1
"Negative",0.473,0.47329828,0.4034931,0.12320866,24744541,"lemondefr",1607692073800531969,"Une centaine de migrants secourus par l’« Ocean-Viking » en Méditerranée https://t.co/WxQfjp8EQF","2022-12-27 11:57:14",108,22,25,60,1
"Negative",0.945,0.94461167,0.028904261,0.026484005,24744541,"lemondefr",1607687884835790850,"Malgré les crises, 2022 a encore été marquée par des prix faramineux. Rien ne va plus en revanche pour les NFT, ces lignes de code qui affolaient les compteurs en 2021. https://t.co/Yfiiy1DyTp","2022-12-27 11:40:35",39,8,2,27,2
"Positive",0.833,0.015008575,0.15173452,0.8332569,24744541,"lemondefr",1607684714948591622,"2022, une année en photos avec « Le Monde » : parcourez les images qui ont marqué l’actualité de ces douze derniers mois https://t.co/dqGWCOoz2L","2022-12-27 11:28:00",34,11,0,21,2
"Negative",0.907,0.90733314,0.06256671,0.030100117,24744541,"lemondefr",1607684076772773888,"TRIBUNE | « La laïcité a une fragilité originelle, celle d’être incomprise par une partie de la jeunesse française » https://t.co/EzxcZfka9o","2022-12-27 11:25:27",95,6,29,56,4
"Negative",0.907,0.90677154,0.058310695,0.034917805,24744541,"lemondefr",1607678329666035716,"🗞️ A la une du 𝕸𝖔𝖓𝖉𝖊 

Tuerie à Paris : la dangerosité du suspect sous-évaluée https://t.co/ziqGMdoaKk","2022-12-27 11:02:37",64,13,4,41,6
"Positive",0.433,0.37366024,0.19346952,0.43287024,24744541,"lemondefr",1607675055932145664,"Le retour d’Adrien Quatennens divise ouvertement La France insoumise. Pour certains élus la donne a définitivement changé, après les interviews de M. Quatennens à La Voix du Nord et à BFM-TV. https://t.co/wYsllaiaLI","2022-12-27 10:49:37",81,13,21,46,1
"Negative",0.689,0.68930346,0.18789794,0.12279862,24744541,"lemondefr",1607672745873100805,"Face à l’épidémie de Covid-19 en Chine, l’Inde impose des tests PCR à la plupart des voyageurs venant d’Asie https://t.co/eZ8mnrD0fH","2022-12-27 10:40:26",44,12,2,28,2
"Neutral",0.536,0.14575003,0.5361334,0.3181166,24744541,"lemondefr",1607031641511284738,"La Chine dit avoir effectué des exercices militaires près de Taïwan https://t.co/ZGgVFNa2yJ","2022-12-25 16:12:55",60,16,9,33,2
"Positive",0.689,0.09791942,0.21339785,0.6886828,24744541,"lemondefr",1607670549412515841,"Taïwan augmente la durée de son service militaire obligatoire en réponse aux démonstrations de force de la Chine https://t.co/2ibM6GRZ1j","2022-12-27 10:31:42",54,14,2,37,1
"Negative",0.895,0.89547485,0.05341044,0.05111464,24744541,"lemondefr",1607664229431099398,"💬 « Je ne supportais plus l’idée de payer un bras pour une cage à poules et un clic-clac ! »

De plus en plus de jeunes diplômés décident de privilégier leur cadre de vie en région et refusent de négocier le télétravail. https://t.co/p2QL2uIhtg","2022-12-27 10:06:35",104,23,6,72,3
"Negative",0.943,0.9427898,0.038037464,0.019172708,24744541,"lemondefr",1607660523813732354,"« Un pays qui n’a pas les moyens de pratiquer le sport est un pays qui se meurt physiquement. »

Les collectivités locales face à l’urgence de la rénovation thermique des infrastructures sportives

https://t.co/yfG6kB26V9","2022-12-27 09:51:52",83,20,13,47,3
"Positive",0.438,0.16360593,0.39835775,0.43803635,24744541,"lemondefr",1607657554213044224,"Crise énergétique : le chèque bois énergie, un dispositif pour aider celles et ceux qui se chauffent au bois, entre en vigueur https://t.co/71NovVBlaD","2022-12-27 09:40:04",52,9,10,29,4
"Positive",0.47,0.3011882,0.2284244,0.47038737,24744541,"lemondefr",1607649630652694529,"Covid-19 : la Chine se rouvre au monde, malgré la flambée de cas sur son territoire https://t.co/iO8qcGe3ZH","2022-12-27 09:08:35",33,5,10,17,1
"Negative",0.877,0.8765487,0.06503282,0.058418494,24744541,"lemondefr",1607647891652239362,"En Géorgie, des exilés russes écrivent aux prisonniers politiques en Russie : « Je regrette de ne pas vous avoir cru » 

✍️ @faustvincent

https://t.co/fhS0W245hS","2022-12-27 09:01:40",65,11,9,45,0
"Negative",0.921,0.9208631,0.051942807,0.02719417,24744541,"lemondefr",1607642653381754886,"L’armée serbe placée en état d’alerte renforcée, signe d’une tension qui s’accroît avec le Kosovo https://t.co/iUMbOWBxj4","2022-12-27 08:40:51",64,22,5,35,2
"Negative",0.856,0.8562892,0.12607712,0.017633667,24744541,"lemondefr",1607641005888610305,"Football : le directeur général délégué du PSG, Jean-Claude Blanc, va quitter le club https://t.co/JrUYTr4s6A","2022-12-27 08:34:18",24,4,1,19,0
"Negative",0.463,0.46333003,0.17815398,0.358516,24744541,"lemondefr",1607638639546187777,"𝗟𝗜𝗩𝗘 #Ukraine | Kiev souhaite un sommet de « paix » d’ici à la fin de février sous l’égide de l’ONU, à condition que la Russie soit d’abord poursuivie pour crimes de guerre https://t.co/5oNse4WTmq","2022-12-27 08:24:54",159,22,39,94,4
"Negative",0.581,0.58114547,0.24961342,0.16924115,24744541,"lemondefr",1607630072327839745,"A Los Angeles, la mort du puma P-22, héros de la jungle urbaine https://t.co/tBp0GXGTGS","2022-12-27 07:50:52",53,10,1,41,1
"Negative",0.764,0.7635212,0.19376211,0.04271664,24744541,"lemondefr",1607627654575935488,"Vidéo. Pourquoi le champagne est-il cher ? https://t.co/Pn75DTpv4k","2022-12-27 07:41:15",68,10,27,29,2
"Negative",0.886,0.88634956,0.07502101,0.03862947,24744541,"lemondefr",1607612340731609088,"En Turquie, le mariage forcé d’une fillette de 6 ans relance la polémique sur les confréries religieuses https://t.co/v1HjJqrQ0Z","2022-12-27 06:40:24",368,102,68,186,12
"Positive",0.466,0.15902591,0.37516832,0.4658058,24744541,"lemondefr",1607604271222079494,"Dalia Ghanem : « On se dirige vers un régime algérien un peu plus autoritaire » https://t.co/spmo8VzuQO","2022-12-27 06:08:20",208,25,76,92,15
"Negative",0.882,0.8815498,0.08593205,0.032518186,24744541,"lemondefr",1607601041884823554,"Un député britannique visé par des demandes de réparations pour l’esclavage dans les Caraïbes https://t.co/GRZVRcXSjQ","2022-12-27 05:55:30",41,6,3,31,1
"Negative",0.944,0.94364196,0.039405685,0.016952347,24744541,"lemondefr",1607597885557821440,"Kurdes tués à Paris : un soupçon de légèreté dans le traitement d’une précédente affaire impliquant le suspect https://t.co/quQkdwN0io","2022-12-27 05:42:58",247,63,39,117,28
"Neutral",0.582,0.13823524,0.58233184,0.27943292,24744541,"lemondefr",1607596805914607616,"« Emily in Paris », « The First lady », « Rapa », « The Man Who Fell to Earth »… Nos idées de séries https://t.co/wGKR72fxu8","2022-12-27 05:38:40",24,2,1,20,1
"Positive",0.53,0.18560275,0.2843757,0.53002155,24744541,"lemondefr",1607466761154170880,"« De plus en plus de jeunes militants d’extrême droite lient la question de l’urgence climatique à la question migratoire » : ces jeunes identitaires qui virent au vert https://t.co/5NrGVoQIqa","2022-12-26 21:01:55",234,23,70,99,42
"Neutral",0.359,0.3581102,0.35932565,0.2825641,24744541,"lemondefr",1607464118008553473,"Emine Kara, Mir Perwer et Abdurrahman Kizil, trois nouveaux « martyrs » de la cause kurde https://t.co/81kghDqwCc","2022-12-26 20:51:25",42,13,7,22,0
"Neutral",0.484,0.089566,0.48409885,0.42633516,24744541,"lemondefr",1607461805122625536,"Génome humain, objectif Lune, main basque… les temps forts de l’actualité scientifique et médicale de 2022 https://t.co/dKXP4HsayF","2022-12-26 20:42:14",52,12,1,39,0
"Negative",0.941,0.9410756,0.0408311,0.018093325,24744541,"lemondefr",1607457768302170115,"Elom 20ce : « La France nous a vendu sa civilisation en rabaissant nos cultures africaines » https://t.co/NV3wBhgibd","2022-12-26 20:26:11",261,36,76,138,11
"Neutral",0.481,0.06983454,0.48087078,0.44929475,24744541,"lemondefr",1607442600784547841,"Espace, médecine, zoologie, paléontologie, archéologie : les temps forts de l’actualité scientifique et médicale de 2022 https://t.co/jc8Wd7pAmq","2022-12-26 19:25:55",33,9,2,22,0
"Negative",0.868,0.8682149,0.10161117,0.030173928,24744541,"lemondefr",1607436298368831490,"La mort de Françoise Bourdin, romancière populaire à l’univers singulier https://t.co/0kFUKip8Fz","2022-12-26 19:00:52",64,20,0,39,5
"Negative",0.938,0.93807596,0.046241354,0.015682697,24744541,"lemondefr",1607429924398170113,"Kurdes tués à Paris : le suspect mis en examen pour assassinat, le caractère raciste de l’attaque retenu https://t.co/dIlgjutPJb","2022-12-26 18:35:33",53,17,5,30,1
"Negative",0.938,0.93807596,0.046241354,0.015682697,24744541,"lemondefr",1607427468125769728,"Kurdes tués à Paris : le suspect mis en examen pour assassinat, le caractère raciste de l’attaque retenu https://t.co/GYyBKqL7dL","2022-12-26 18:25:47",77,14,10,50,3
"Negative",0.921,0.92089295,0.05930347,0.019803528,24744541,"lemondefr",1607423691045982209,"Kurdes tués à Paris : une marche blanche dans le calme dans le 10e arrondissement https://t.co/IZc0u7wNfy","2022-12-26 18:10:47",66,13,7,43,3
"Negative",0.787,0.7869044,0.12866011,0.08443548,24744541,"lemondefr",1607421339790442499,"« C’est ici que les blagues naissent ou meurent » : les comedy clubs, nouveaux viviers de la vanne | par @blanchardsand https://t.co/fLNxFpq0pZ","2022-12-26 18:01:26",18,4,2,11,1
"Neutral",0.778,0.030636672,0.7781215,0.19124183,24744541,"lemondefr",1607415071411404808,"Logement : une « carte des loyers » pour connaître le prix moyen de l’immobilier dans chaque commune https://t.co/VOfjhv58ru","2022-12-26 17:36:32",78,11,1,63,3
"Positive",0.768,0.020127872,0.21152423,0.7683479,24744541,"lemondefr",1607398454053011458,"« Chantons sous la pluie », « Mary Poppins », « La La Land »... : cinq comédies musicales pour se réchauffer la voix en famille pendant les fêtes | par @AudreyAFournier https://t.co/yEN9RnuozI","2022-12-26 16:30:30",21,5,0,14,2
"Negative",0.844,0.84365445,0.12636173,0.029983874,24744541,"lemondefr",1607071273980420100,"La mort de Gilbert Lascault, philosophe de l’art, écrivain et voix de France Culture https://t.co/NbL5CddAdz","2022-12-25 18:50:24",66,17,5,42,2
"Negative",0.614,0.61384803,0.13304816,0.25310388,24744541,"lemondefr",1607396133411627010,"📚 Françoise Bourdin est morte dimanche à l'âge de 70 ans. Elle était l’une des plus grosses vendeuses de livres en France, mais était totalement ignorée des critiques et des prix littéraires. Nous vous proposons de relire son portrait publié en 2019 https://t.co/fNOLXZZ7GT","2022-12-26 16:21:16",82,25,3,50,4
"Neutral",0.633,0.08925219,0.6326629,0.2780849,24744541,"lemondefr",1607393428710506503,"En Chine, Xi Jinping temporise face à l’accélération du Covid-19 https://t.co/uRSIrYtC3B","2022-12-26 16:10:31",49,10,10,29,0
"Negative",0.415,0.4154606,0.3328359,0.25170356,24744541,"lemondefr",1607385914333872128,"Série | « La Nouvelle-Calédonie, une terre en attente » : l’archipel au défi d’exorciser son passé colonial https://t.co/MvLZnyR1vV","2022-12-26 15:40:40",39,4,3,32,0
"Negative",0.831,0.8307701,0.11130304,0.057926867,24744541,"lemondefr",1607382336907132932,"Condamnés à dix-huit ans de réclusion criminelle, les deux principaux condamnés au procès de l’attentat de Nice ont fait appel du verdict de la cour d’assises spéciale de Paris https://t.co/OivqQ3wfwN","2022-12-26 15:26:27",22,6,2,11,3
"Negative",0.623,0.62304705,0.14283231,0.23412065,24744541,"lemondefr",1607377330548219905,"𝗧𝗥𝗜𝗕𝗨𝗡𝗘 | « L’urbanisation en surplomb du périphérique reçoit un salutaire coup d’arrêt, et celle de ses abords est sérieusement questionnée » https://t.co/yJCDH8vE2g","2022-12-26 15:06:33",25,8,1,16,0
"Negative",0.858,0.8582891,0.10887859,0.032832332,24744541,"lemondefr",1607370296893243392,"Immigration : l’impact limité de la carte de séjour « talent-professions médicales » | par @soazigleneve https://t.co/I60Qktk3cW","2022-12-26 14:38:36",19,1,4,14,0
"Neutral",0.671,0.048064142,0.67148453,0.2804513,24744541,"lemondefr",1604420539250053127,"Inflation : en France, le pic est attendu début 2023 https://t.co/9kI5ygpYLh","2022-12-18 11:17:19",51,13,8,25,5
"Negative",0.613,0.61313486,0.2814594,0.10540575,24744541,"lemondefr",1607368350987915264,"« Vingt-trois céréaliers sont partis des ports de Crimée vers la Syrie depuis mai, dont trois de 27.000 tonnes chacun la semaine passée » : Kiev accuse Moscou de fournir à la Syrie du blé dérobé à l’Ukraine | par @helenesallon https://t.co/5fGbcSRGoH","2022-12-26 14:30:52",47,13,3,31,0
"Negative",0.907,0.9065387,0.074371,0.019090304,24744541,"lemondefr",1607362446624260099,"𝗩𝗜𝗗𝗘𝗢 | Les images de la tempête Elliott aux Etats-Unis, qui a fait au moins trente-deux morts https://t.co/lNpyJd6uAM","2022-12-26 14:07:25",38,11,5,22,0
"Negative",0.492,0.49192637,0.32847795,0.1795957,24744541,"lemondefr",1607358319034769408,"« La place vit du tourisme, mais le conteur meurt du tourisme » : à Marrakech, les conteurs de la place Jemaa El-Fna poussés vers la sortie par le tourisme de masse | par @AurelieCollas https://t.co/REYwlbDLxd","2022-12-26 13:51:01",50,13,3,30,4
"Positive",0.821,0.011577263,0.16710651,0.82131624,24744541,"lemondefr",1607356841985466369,"« Le parfum a un réel impact sur nos sentiments, notre confiance, notre humeur, notre désir » : une expérience immersive au cœur des parfums Chanel | par @ClaireDhouailly https://t.co/sPOUQCReK3","2022-12-26 13:45:09",43,9,1,32,1
"Neutral",0.705,0.124944374,0.7048594,0.17019626,24744541,"lemondefr",1607352494492876800,"« Godland », western nordique dans l’immensité blanche https://t.co/JrQ8HAWoz3","2022-12-26 13:27:52",40,5,0,32,3
"Positive",0.897,0.020864205,0.081776604,0.8973592,24744541,"lemondefr",1607350703453868033,"𝗧𝗥𝗜𝗕𝗨𝗡𝗘 | « Nous affirmons notre soutien à la préfète Marie Lajus et, à travers elle, à celles et ceux qui œuvrent au respect de la loi » https://t.co/SFmH84xWbo","2022-12-26 13:20:45",887,255,27,578,27
"Negative",0.914,0.9139528,0.0624199,0.023627223,24744541,"lemondefr",1607347944658804737,"« Il est devenu quasi impossible de se procurer du mazout pour les générateurs ou de l’essence pour les véhicules, sauf à des prix exorbitants au marché noir » : la Syrie paralysée par les pénuries de carburants | par @helenesallon https://t.co/2x5o60nTqq","2022-12-26 13:09:47",43,17,7,19,0
"Negative",0.878,0.87778634,0.094255544,0.027958073,24744541,"lemondefr",1607345906327715840,"Guerre en Ukraine : à Kharkiv, le conflit s’immisce jusque dans la célébration de Noël https://t.co/oNdXsKNAvv","2022-12-26 13:01:41",19,1,5,13,0
"Negative",0.844,0.84382164,0.092016436,0.064161904,24744541,"lemondefr",1607342467354861568,"Si les réactions sont aussi virulentes dans la communauté kurde, si ses dirigeants expriment leurs doutes quant à la transparence de la justice et des pouvoirs publics, c’est parce que sur la tuerie de la rue d’Enghien plane l’ombre de celle de 2013 https://t.co/ezT7YInotW","2022-12-26 12:48:01",83,23,17,40,3
"Negative",0.904,0.9038533,0.068453625,0.02769309,24744541,"lemondefr",1607340290284699648,"Corée du Sud : tirs de sommation en réaction à l’intrusion de drones nord-coréens https://t.co/U68dzclVLX","2022-12-26 12:39:22",33,8,2,23,0
"Positive",0.45,0.3314774,0.21879046,0.4497321,24744541,"lemondefr",1607337846678904834,"« Il faut une catharsis. Le chemin sera tordu, semé d’embûches et long. Mais nous avons des références pour nous aider » : en Nouvelle-Calédonie, exorciser le passé pour trouver un futur paisible | par @nathalieguibert https://t.co/3JTPF0hrtC","2022-12-26 12:29:40",16,2,2,12,0
"Negative",0.931,0.9312493,0.04102483,0.027725846,24744541,"lemondefr",1607334416073777152,"L’Édito. du 𝕸𝖔𝖓𝖉𝖊 | « Les femmes afghanes ne peuvent être ainsi abandonnées, même s'il est pour l’instant illusoire d’espérer qu’une réaction internationale d’ampleur contraigne les talibans à mettre un terme à cette guerre intérieure » https://t.co/8cO59OdGuL","2022-12-26 12:16:02",121,34,6,81,0
"Negative",0.897,0.89712876,0.067034714,0.03583655,24744541,"lemondefr",1607331283922739200,"🗞️ A la une du 𝕸𝖔𝖓𝖉𝖊 

◼️ La colère et le malaise des Kurdes de France
◼️ A Kharkiv, la guerre s'immisce dans la célébration de Noël
◼️ Alimentation : l'Europe se divise sur l'étiquetage nutritionnel

Et pour vous abonner : https://t.co/okXwiCLENO https://t.co/Vi7bP864Er","2022-12-26 12:03:35",58,8,8,40,2
"Negative",0.461,0.4605439,0.31826738,0.22118883,24744541,"lemondefr",1607330693415051266,"A Kharkiv, la guerre s’immisce jusque dans la célébration de Noël | par Florence Aubenas https://t.co/mJlo5XnWTt","2022-12-26 12:01:14",31,8,1,22,0
"Negative",0.857,0.8567435,0.113862336,0.029394183,24744541,"lemondefr",1607327826381885440,"L’écrivaine à succès Françoise Bourdin est morte à l’âge de 70 ans https://t.co/tFPeTB6RZD","2022-12-26 11:49:51",34,6,0,25,3
"Negative",0.711,0.7106101,0.11798173,0.17140822,24744541,"lemondefr",1607326357700186113,"Les médecins libéraux appelés à la grève pour réclamer une hausse du tarif de consultation et une amélioration de leurs conditions d’exercice https://t.co/BFpyqMX7fz","2022-12-26 11:44:01",70,9,31,26,4
"Negative",0.94,0.940493,0.040608067,0.018898938,24744541,"lemondefr",1607323771764936705,"La propagande chinoise peine à trouver le ton après l’abandon de la politique zéro Covid https://t.co/JtNGFMO6aj","2022-12-26 11:33:44",23,1,4,17,1
"Positive",0.754,0.044575296,0.20170964,0.7537151,24744541,"lemondefr",1607321807958298625,"« La modification n’a pas été décidée pour faire plaisir à certains secteurs, mais pour être en meilleure adéquation avec les recommandations nutritionnelles » : comment le Nutri-score de nombreux produits évoluera en 2023 | par @MathiGerard https://t.co/1TTjO1IzjL","2022-12-26 11:25:56",27,5,3,18,1
"Positive",0.723,0.028999407,0.24784607,0.72315454,24744541,"lemondefr",1607318660896489473,"« Ça fait vingt ans que je me dis que j’aimerais jouer au théâtre » : au théâtre ce soir, Jean-Louis Debré | par @schneidervanes https://t.co/nNhdO1oeri","2022-12-26 11:13:25",45,4,10,27,4
"Negative",0.937,0.9373719,0.037048645,0.025579367,24744541,"lemondefr",1607316783911911424,"A Besançon, l’ombre de la « culture néonazie » derrière la dégradation de la statue de Victor Hugo. Ces deux dernières années, une dizaine d’actions racistes au moins a été perpétrée dans la ville. https://t.co/OUROElRZDH https://t.co/EqzkEU898b","2022-12-26 11:05:58",133,33,28,67,5
