"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.939,0.93878454,0.038301054,0.022914344,2729039440,"nico_dufrene",1587519806743449600,"Certains économistes (dont malheureusement @AniceLajnef) ont décidé que l’inflation et la création monétaire étaient les ennemis du peuple. C’est se tromper de combat du tout au tout. Thread. 1/20","2022-11-01 19:59:51",178,44,29,100,5
"Positive",0.91,0.014534063,0.07542652,0.9100394,2729039440,"nico_dufrene",1584149682212597761,"Merci cher @GaelGiraud_CNRS de ton intervention de ce matin et d'avoir rappelé le travail que l'on fait ensemble à l' @InstitRousseau en faveur de la reconstruction écologique (à 5min20) dans la vidéo ! Et bientôt l'étude 2 % au niveau européen !

https://t.co/27smcUibJ4","2022-10-23 13:48:10",50,11,1,36,2
"Negative",0.616,0.61593825,0.15591559,0.22814615,2729039440,"nico_dufrene",1583944820233379842,"""Ce qui me révolte, c'est que la France, qui devrait être le pays où l'audace devrait être récompensée, est en fait celui où elle est le moins permise"" (Paulo Branco). C'est tellement vrai, et c'est pareil en économie, en politique, en littérature...

https://t.co/tEgLsMgftV","2022-10-23 00:14:08",70,13,6,51,0
"Positive",0.758,0.055573415,0.18651302,0.75791353,2729039440,"nico_dufrene",1583057366236340224,"Papier très intéressant des Verts au Parlement UE sur la réforme des règles budgétaires et financières dans l'UE. Agence de la dette, abolition des 3/60%, mandat élargi BCE, taux d'intérêt dual, plusieurs propositions utiles ! @DavidCormand @ph_lamberts

https://t.co/pNVRMy22Hl","2022-10-20 13:27:42",17,5,1,11,0
"Negative",0.573,0.5726516,0.2990696,0.12827882,2729039440,"nico_dufrene",1582627908614426624,"Avant le 49_3 Bruno le Maire nous dit que le total des amendements déposés par les oppositions représente 8 mds d'€. Le Gouvernement n'en retiendra que moins de 10% (700 millions). Mais 8 mds ce n'est rien comparé à 50 mds d'intérêts payés aux banques ni aux 270 mds empruntés.","2022-10-19 09:01:11",17,3,1,13,0
"Negative",0.438,0.4379159,0.14643636,0.41564777,2729039440,"nico_dufrene",1580179300589875201,"Avec les mesures exceptionnelles liées à la crise énergétique, les dépenses « défavorables » à l’environnement du budget 2023 vont doubler pour atteindre à 20 milliards d’€. Une grande partie de ces dépenses aurait pu être évitée si on avait investi plus tôt dans la transition.","2022-10-12 14:51:18",16,2,3,11,0
"Negative",0.449,0.44889498,0.25716838,0.2939366,2729039440,"nico_dufrene",1579795399417958400,"Le Nobel d'économie vient de récompenser le duo Diamond-Dybvig pour leurs travaux sur les banques alors que ceux-ci défendent l'idée que l'épargne précède l'investissement : cad qu'ils ignorent que les banques créent de la monnaie lorsqu'elles prêtent. On est pas arrivés...","2022-10-11 13:25:49",92,18,11,62,1
"Positive",0.654,0.13956288,0.20672597,0.65371114,2729039440,"nico_dufrene",1579091067475202048,"Entretien passionnant de @GaelGiraud_CNRS pour L'Obs à l'occasion de la sortie de son livre ""Composer un monde en commun"". La question des communs y est traitée en profondeur. 
""Le dialogue doit occuper le trône vide. Celui-ci est au fondement du commun.""
https://t.co/wHeOiSQSfT https://t.co/PPtW6BrwcF","2022-10-09 14:47:03",33,10,2,20,1
"Positive",0.734,0.07252806,0.19330351,0.73416847,2729039440,"nico_dufrene",1578713932008935424,"Le but d'un euro numérique est double : nous émanciper des banques et affirmer notre indépendance monétaire et numérique. 
Avec les champions de la BCE on se retrouve avec un euro numérique distribué par les banques et construit par Amazon...Comment dire ?
https://t.co/gNQUNTXc0e","2022-10-08 13:48:27",46,12,8,26,0
"Positive",0.895,0.051224735,0.0540793,0.894696,2729039440,"nico_dufrene",1576693413893722117,"L'un des meilleurs cinéastes du monde, grand humaniste, appelle à soutenir les mouvements de protestation en Iran. Le moins que l'on puisse faire est de lui emboiter le pas. Courage aux femmes et aux hommes iraniens qui luttent pour leur dignité ! 

https://t.co/ZWsS8fHKsL","2022-10-02 23:59:38",23,5,0,18,0
"Negative",0.903,0.9027864,0.053950235,0.04326333,2729039440,"nico_dufrene",1576486890873950211,"Alors qu'une très sérieuse étude de @Nature est venue démontrer que le minage vert du bitcoin était une illusion, les maximalistes bitcoin tentent de la décrédibiliser. 

De plus en plus le crypto-maximalisme devient un climato-scepticisme. Danger. 

https://t.co/UjQ9kuBT4f","2022-10-02 10:18:59",58,8,31,18,1
"Negative",0.887,0.887151,0.069799356,0.043049656,2729039440,"nico_dufrene",1574490911672762369,"Après ""il n'y a pas d'argent magique"", après ""je suis à la tête d'un Etat en quasi-faillite"", après ""la dette laissée à nos enfants"", voici ""la France est à l'euro près"" (sauf pour emprunter 270 mds sur les marchés) 
Il y a encore des gens sur qui ça marche ce genre de bêtises ?","2022-09-26 22:07:40",233,68,13,152,0
"Positive",0.901,0.03145318,0.067275286,0.9012715,2729039440,"nico_dufrene",1571876085725528067,"Deux ans et demi après ""Une monnaie écologique"", ravi de voir qu'une des propositions que nous défendions avec @alaingrandjean, à savoir privilégier les achats d'obligations favorables à l'environnement, va être mise en œuvre. Ce n'est qu'un début ! 

https://t.co/fMmv3h0oY3 https://t.co/NYex4RrcVB","2022-09-19 16:57:17",29,7,2,20,0
"Positive",0.541,0.31413552,0.14439456,0.54146993,2729039440,"nico_dufrene",1571064007787966464,"Les adeptes du bitcoin défendent une philosophie de la monnaie rare et chère, c'est à dire une politique monétaire restrictive qui conduit à augmenter les taux d'intérêts et réduire les injections monétaires, ce qui fait chuter drastiquement la valeur de bitcoin...Quelle ironie !","2022-09-17 11:10:23",27,0,14,13,0
"Positive",0.498,0.25625712,0.24575248,0.49799037,2729039440,"nico_dufrene",1570014405621866497,"Soyons clairs : il faut investir au moins 35 milliards d'€ d'argent public supplémentaire par an pour réussir à atteindre la neutralité carbone. Ce n'est pas avec un fonds vert de 1,5 md d'euros, à durée indéterminée, qu'on va changer quoi que ce soit. 

https://t.co/TVscXdnSEF","2022-09-14 13:39:38",14,6,0,8,0
"Negative",0.919,0.9193644,0.032561067,0.048074566,2729039440,"nico_dufrene",1568502103806541825,"La hausse des taux est une erreur historique selon @jattali. Elle va pénaliser les investissements dans la transition, augmenter la charge de la dette et enrichir les rentiers, pour une inflation non monétaire. Je partage entièrement ce constat. 

https://t.co/zIiPA9us6T","2022-09-10 09:30:17",107,22,24,57,4
"Positive",0.946,0.008779258,0.04495878,0.946262,2729039440,"nico_dufrene",1568145396559380481,"Merci à @MarianneleMag pour cette belle recension de notre ouvrage ""Réveiller la démocratie"", coordonné avec l' @ObservatoireEP,  qui met en avant plusieurs propositions utiles !

https://t.co/3EHK71njGL","2022-09-09 09:52:51",11,2,0,9,0
"Positive",0.912,0.010758452,0.07757476,0.9116668,2729039440,"nico_dufrene",1567819574757703681,"Très heureux de vous annoncer aujourd’hui la sortie d’un livre intitulé « Réveiller la démocratie » par l’ @InstitRousseau et l’ @ObservatoireEP. Retrouvez-y un panel de propositions innovantes et d’utilité publique avec de nombreux auteurs talentueux ! https://t.co/EcTr42nvJs","2022-09-08 12:18:09",80,21,3,56,0
"Negative",0.861,0.86089486,0.057416175,0.08168901,2729039440,"nico_dufrene",1567471054326579200,"Bravo ! Depuis des mois l' @InstitRousseau organise aussi la résistance en France aux discours mensongers du lobby crypto et ses actifs polluants, spéculatifs, inutiles et dangereux pour la cohésion sociale. A travers le monde, d'autres ne sont pas dupes !
https://t.co/0GIy17JyEd","2022-09-07 13:13:16",17,2,4,10,1
"Negative",0.859,0.85850716,0.07728815,0.06420465,2729039440,"nico_dufrene",1495173862199287808,"Mais dites donc vous m'arrachez les mots de la bouche...le bitcoin défendu par une secte ? ça me rappelle un de mes anciens tweets tiens. Qui m'avait valu une volée de bois vert. https://t.co/ECQTn9jvES","2022-02-20 00:10:02",12,1,1,10,0
"Positive",0.627,0.18014994,0.19299845,0.6268516,2729039440,"nico_dufrene",1565810624487194625,"Amusant (ou non) : la loi climat de Biden prévoit une énorme augmentation des moyens du fisc américain (IRS) de 80 milliards de dollars pour lutter contre la fraude fiscale, tandis que la France continue de couper les effectifs et moyens de Bercy.
Relire: 
https://t.co/gj8Fff1jBv","2022-09-02 23:15:18",22,6,2,13,1
"Negative",0.652,0.6523554,0.21175548,0.13588916,2729039440,"nico_dufrene",1562532662673154048,"Le problème n'est pas l'abondance, le problème c'est que le minimum nécessaire, social et écologique, n'est pas atteint. Et le paradoxe est que sans abondance de moyens, on atteindra pas la sobriété énergétique. Le retour de l'austérité c'est l'inverse de la sobriété.","2022-08-24 22:09:51",33,6,3,23,1
"Positive",0.649,0.06974313,0.28161514,0.6486417,2729039440,"nico_dufrene",1562012331797876736,"Le budget 2023 prévoit une hausse des dépenses publiques de 14 milliards d’€ par rapport à 2022. La mission travail emploi bénéficie de 6,2 mds d’€ supplémentaires pour l’apprentissage et le chômage partiel (continuité de la réponse à la crise). La défense de 3 mds€. 1/6","2022-08-23 11:42:15",37,16,1,19,1
"Neutral",0.521,0.26350462,0.5208395,0.21565586,2729039440,"nico_dufrene",1560910381119406080,"https://t.co/f3chkJtVmY","2022-08-20 10:43:29",12,2,0,9,1
"Negative",0.455,0.45529816,0.2521887,0.2925131,2729039440,"nico_dufrene",1560622545627254791,"Étrange époque où le public ne s’intéresse pas à ceux qui produisent les idées mais à ceux qui les diffusent.Où l'on confond l'auteur et le journaliste, l'écrivain et le youtubeur. Comme dans les ruées vers l'or où les plus riches vendaient les pioches au lieu de creuser la terre","2022-08-19 15:39:44",24,1,1,22,0
"Positive",0.761,0.13104455,0.10749998,0.7614555,2729039440,"nico_dufrene",1559487441123397632,"Merci à @JMJancovici pour apporter un soutien de poids dans la dénonciation des errements écologiques, sociaux et monétaires des cryptos ! La raison finira par triompher de ce nouveau veau d'or, summum de la société néolibérale qu'est bitcoin. 

https://t.co/7jaCTHRW42 https://t.co/UOY8FYUt7W","2022-08-16 12:29:14",39,5,6,27,1
"Negative",0.733,0.73333263,0.13166337,0.13500403,2729039440,"nico_dufrene",1556226871746084866,"Pour ceux qui espéraient une réforme des règles budgétaires en UE, l'Allemagne dit ""nein"" de la façon la plus véhémente qui soit. Lindner nous dit aussi que les règles de réduction du déficit doivent devenir contraignantes. Austérité quand tu nous tiens. 

https://t.co/xe7gi3Ej00","2022-08-07 12:32:54",28,8,5,15,0
"Positive",0.441,0.35513723,0.20426685,0.44059592,2729039440,"nico_dufrene",1554930394386014208,"A gauche comme à droite, la décentralisation est devenue une religion. Elle conduit pourtant à d'innombrables reculs des politiques publiques. Dernier exemple avec la loi 3DS qui transfère la gestion des zones Natura 2000 aux régions. Voilà le résultat : 

https://t.co/7LR1fi7A9L","2022-08-03 22:41:09",49,14,4,30,1
"Negative",0.854,0.8535064,0.08765733,0.058836304,2729039440,"nico_dufrene",1552574287344713728,"Voici comment l'économie et la transition écologique vont être crucifiés sur l'autel d'une vision monétariste de l'économie qui pense que l'inflation est toujours d'origine monétaire. Au lieu de lutter contre la spéculation sur les matières premières. 

https://t.co/DrgzkktzNh","2022-07-28 10:38:50",26,9,2,14,1
"Positive",0.7,0.16136515,0.13825403,0.7003808,2729039440,"nico_dufrene",1552428284662759425,"Oui, c'est vrai que c'est tellement plus efficace un pays sous-administré dans lequel on doit faire appel à des cabinets de consultants privés qui ""donnent"" de leur temps par amour de la patrie. 

https://t.co/WqAI3FYiru","2022-07-28 00:58:40",36,8,5,22,1
"Negative",0.827,0.8269396,0.07354801,0.099512406,2729039440,"nico_dufrene",1551583912698253314,"Quelle meilleure preuve de l'inspiration monétariste de la BCE que le fait qu'elle choisisse non seulement de relever ses taux, ce qui est un non sens, tout en refusant d'indexer les salaires de ses employés sur l'inflation ?","2022-07-25 17:03:26",35,5,3,27,0
"Negative",0.888,0.88807225,0.057481658,0.05444607,2729039440,"nico_dufrene",1548421747560497154,"La Caisse des dépôts a investi de l'argent public dans Celsius, qui vient de faire faillite. Il ne faut pas que les institutions publiques investissent dans le far west des cryptos comme j'ai pu le rappeler à @RadioCanadaInfo 

https://t.co/qJ3DttmztQ","2022-07-16 23:38:07",41,12,5,23,1
"Negative",0.922,0.9217994,0.042697106,0.03550352,2729039440,"nico_dufrene",1547918335320330240,"C'est fou ça : je prends votre argent, je fais n'importe quoi avec, je fais du lobbying, et quand ça va plus, je me déclare en faillite pour éviter d'avoir à payer ! Les cryptos ne sont pas une alternative au système financier, ils en sont le pire visage.

https://t.co/1nFq5gPZ6t","2022-07-15 14:17:44",23,5,4,14,0
"Negative",0.851,0.8511966,0.079074085,0.06972936,2729039440,"nico_dufrene",1547227014926667779,"68 départements concernés par des arrêtés limitant certains usages de l'eau. L'eau est un bien commun qui n'est pas assez protégé comme le rappelle @GaelGiraud_CNRS depuis longtemps : https://t.co/kvgRrIcVLc https://t.co/LYrIiHre1v","2022-07-13 16:30:41",88,29,3,54,2
"Positive",0.46,0.26853648,0.27110305,0.4603605,2729039440,"nico_dufrene",1545324555782262785,"Le projet de loi de finances rectificatives prévoit une augmentation de la charge de la dette de 12 milliards €. Ce n'est qu'un début : la hausse des tx  va avoir un impact fort sur la charge de la dette. Il est grand temps d'annuler les dettes publiques détenues par la BCE.","2022-07-08 10:30:59",58,14,4,38,2
"Neutral",0.472,0.37988344,0.47202125,0.14809531,2729039440,"nico_dufrene",1544641759053025280,"Entretien pour le media de @Bpifrance sur la question des cryptos et le krach récent. Les cryptos peuvent-ils devenir les nouveaux subprimes ?

https://t.co/ycMVB2SonS","2022-07-06 13:17:48",30,5,9,12,4
"Positive",0.476,0.25876456,0.2650172,0.47621822,2729039440,"nico_dufrene",1544006769181171712,"Plus de 1500 cryptologues, informaticiens et ingénieurs publient à leur tour une tribune mettant en garde contre le développement des cryptoactifs, comme nous l'avions fait en février dernier. 
https://t.co/6uLtwnqqKU
Les illusions portées par les marchands de rêve se dissipent","2022-07-04 19:14:34",35,5,6,22,2
"Negative",0.749,0.74948245,0.117249385,0.13326815,2729039440,"nico_dufrene",1542618733125967874,"Personne n'aime les porteurs de mauvaise nouvelle...mais on avait prévenu. Les cryptofans qui n'ont pas encore compris refont l'expérience de Milgram : aller jusqu'au bout dans le mur est moins déstabilisant que d'avouer qu'on a eu tort d'aller jusque-là.

https://t.co/Z3KyEpTWje","2022-06-30 23:19:01",39,9,8,21,1
"Negative",0.923,0.922953,0.04036594,0.03668109,2729039440,"nico_dufrene",1541413356715888650,"Krach des cryptos : triste pour les jeunes qui ont cédé aux mirages de la ""spéculation pour les pauvres"" et qui ont bcp perdu, mais heureux pour la planète car la consommation énergétique du bitcoin s'effondre avec son cours (cf graph ci-dessous @DigiEconomist). https://t.co/oEvAflMtyq","2022-06-27 15:29:16",70,8,14,47,1
"Negative",0.463,0.46318346,0.37113565,0.16568092,2729039440,"nico_dufrene",1540272381171830784,"L’info du jour est donc que la dette publique française est de 2901 mds d’€, soit 114,5 % du PIB. Mais la France doit 824 mds d’€ à la BCE, qui s'en fiche puisqu'une banque centrale n'a pas besoin d'être remboursée. 1/3","2022-06-24 11:55:27",336,103,17,207,9
"Positive",0.873,0.012831281,0.1142534,0.8729153,2729039440,"nico_dufrene",1539242572685758471,"J'aurais le plaisir d'intervenir dimanche matin dans le cadre de l'Univershifté à Lyon avec Michel Lepetit et les @Les_shifters pour discuter des solutions pour mobiliser la finance au service de la transition. Au plaisir de vous y retrouver ! https://t.co/auUA0NnILz","2022-06-21 15:43:21",9,2,0,7,0
"Positive",0.614,0.12048958,0.265069,0.61444145,2729039440,"nico_dufrene",1537680129891221504,"Depuis plusieurs jours un débat monte sur le retour au 3% en 2027. Depuis plus d’un an, je cherche à mettre en avant les risques d’une telle programmation, par ex dans cet entretien pour Blast avec Salomé. Thread. 1/15 https://t.co/E6BORhs1U3","2022-06-17 08:14:46",310,96,4,205,5
"Negative",0.808,0.8075458,0.14158545,0.05086884,2729039440,"nico_dufrene",1537077101349724161,"""L'honneur est comme une île escarpée et sans bord : On n'y peut plus rentrer dès que l'on est en dehors."" (Nicolas Boileau) https://t.co/E9iORF8HSz","2022-06-15 16:18:33",21,1,0,20,0
"Positive",0.411,0.33761078,0.25131813,0.41107106,2729039440,"nico_dufrene",1536371656582737924,"J'ai dit à plusieurs reprises que la valeur du bitcoin sera d'environ 0 d'ici 2030 mais je ne voudrais pas avoir raison trop tôt non plus...le fait est que plus l'inflation augmente, plus bitcoin s'effondre. Pas mal pour un soi-disant ""refuge"". 

https://t.co/XcAOLQTDVw","2022-06-13 17:35:21",23,2,8,12,1
"Positive",0.558,0.23180653,0.21038836,0.5578051,2729039440,"nico_dufrene",1534813280635695106,"En protégeant les revenus des salariés, en conduisant à une diminution relative de l'endettement public et privé, l'indexation des salaires sur les prix et la création monétaire ciblée seraient les meilleures choses à faire aujourd'hui. Au lieu de hausses de taux généralisés.","2022-06-09 10:22:56",27,7,4,15,1
"Negative",0.908,0.9079677,0.054714087,0.03731829,2729039440,"nico_dufrene",1534519748242849792,"Voilà typiquement ce qu'il faut interdire d'urgence avant que ne se généralise dans les faits un système de paiement parallèle qui minera la cohésion sociale et celle du système monétaire. Mais le lobby est puissant (friqué) et l'Etat peureux. 

https://t.co/KvLKlVT44b","2022-06-08 14:56:32",20,3,8,9,0
"Negative",0.877,0.8773807,0.08775075,0.03486854,2729039440,"nico_dufrene",1534286316019625984,"A savoir : à peine 3 % des salariés du secteur privé en Europe ont des mécanismes d'indexation des salaires sur l'inflation et seuls 18 % sont couverts par des accords de négociation salariale qui prennent en compte l'inflation. Il faut réindexer d'urgence.","2022-06-07 23:28:58",32,6,2,24,0
"Negative",0.632,0.6317289,0.15748645,0.21078458,2729039440,"nico_dufrene",1534203141113188352,"L'état de New York vient de réaliser ce que je recommande depuis des mois avec bien d'autres économistes et informaticiens : interdire le minage de crypto à partir du proof of work qui consomme une énergie de dingue. À quand la même chose en Europe ? 

https://t.co/oZWIuyFWdR","2022-06-07 17:58:27",32,3,9,18,2
"Negative",0.631,0.63130534,0.22788393,0.14081068,2729039440,"nico_dufrene",1532693481948426241,"Je serai en direct sur @France24_fr dans l'émission la Semaine de l'éco à 15h10 pour parler d'écologie et d'économie, et plus précisément de pourquoi nous échouons jusqu'à présent à réduire nos émissions faute de transformation de nos modèles économiques.","2022-06-03 13:59:36",29,3,2,23,1
"Positive",0.951,0.014141091,0.034766335,0.9510926,2729039440,"nico_dufrene",1532474963277537291,"L' @InstitRousseau vient de dépasser les 10 000 abonnés ! Merci à tous ceux qui nous suivent et partagent nos travaux. Depuis deux ans, nos propositions en faveur de la reconstruction écologique et républicaine ont fait bouger les lignes. Et on compte bien continuer !","2022-06-02 23:31:17",45,12,0,32,1
"Neutral",0.445,0.34655842,0.44458228,0.20885935,2729039440,"nico_dufrene",1532317188606111744,"La planification écologique est sur toutes les lèvres. On commence à savoir ""comment"" faire, mais on se pose toujours la question du ""combien"" et comment on finance : réponse dans une étude inédite de l' @InstitRousseau. 

https://t.co/TVscXdnSEF

https://t.co/Zb8YakyP3V","2022-06-02 13:04:21",21,5,0,15,1
"Negative",0.558,0.5581495,0.1689152,0.27293527,2729039440,"nico_dufrene",1531937971544391680,"C'est inouï : après l'échec des stablecoins algorithmiques et l'effondrement de Terra, voici qu'il s'en recrée de nouveaux sur le même principe, et que cela attire à nouveaux plein de gogos...le casino géant de l'ultrafinance et son nouveau terrain de jeu

https://t.co/ZRhj37QopA","2022-06-01 11:57:29",11,1,3,7,0
"Neutral",0.544,0.21510434,0.5442101,0.24068554,2729039440,"nico_dufrene",1531611970511806464,"Les actifs fossiles deviendront-ils bientôt les nouveaux subprimes comme nous en avions posé la question avec l' @InstitRousseau @GaelGiraud_CNRS @amisdelaterre et @ReclaimFinance  ? 
https://t.co/a9LPJ1v5je

De plus en plus d'éléments le laissent penser..
https://t.co/hN2BGyClX6","2022-05-31 14:22:04",21,6,0,15,0
"Positive",0.47,0.20521176,0.32484895,0.4699393,2729039440,"nico_dufrene",1530302986899144704,"Pour protéger les investisseurs, on recrée des obligations indexées sur l'inflation ( ""vertes""). Par contre pour indexer les salaires sur l'inflation, il n'y a plus personne. Voilà comment on distingue une politique en faveur du capital ou du travail.

https://t.co/YU7nZexTh0","2022-05-27 23:40:38",156,56,3,94,3
"Negative",0.948,0.9476787,0.030677794,0.02164356,2729039440,"nico_dufrene",1530226858251497476,"Programme NUPES trop coûteux, déficit extérieur, menace de l’inflation, position conservatrice (et fausse) sur la dette et la monnaie…M. @sterdyniak a achevé sa mue orthodoxe et est devenu un gardien du temple. A quand la nomination à l'école de Toulouse?
https://t.co/bnG2g0WNWk","2022-05-27 18:38:07",23,2,1,19,1
"Negative",0.951,0.95084494,0.027684862,0.021470228,2729039440,"nico_dufrene",1529389522936553472,"L'ex ministre des finances du Salvador flingue les délires des pro-bitcoins sur l'utilisation dans le pays et fait un bilan lamentable de l'expérience. Inefficacité et absence totale de transparence, sur le dos des citoyens qui sont 70 % à rejeter btc. 

https://t.co/IZ15XJ2NfL","2022-05-25 11:10:51",28,6,4,18,0
"Negative",0.742,0.74189776,0.10898832,0.14911392,2729039440,"nico_dufrene",1528362888590655488,"Beaucoup de gens se plaignent qu'on ne parle pas assez du changement climatique à la télé...très juste. Je les invite donc à partager un rapport qui chiffre de manière inédite tous les investissements publics et privés pour atteindre la neutralité carbone

https://t.co/TVscXdnSEF","2022-05-22 15:11:22",35,9,0,26,0
"Negative",0.817,0.8168333,0.101267174,0.08189952,2729039440,"nico_dufrene",1528059106740813824,"Comment ? Les cryptos seraient un marché manipulé par des petits malins qui bénéficient de délits d'initiés à la chaîne ? Quelle surprise...article du WS Journal qui révèle ce que l'on sait depuis bien longtemps. Mais on ne semble pas pressé de réguler.

https://t.co/QAIfaofoVT","2022-05-21 19:04:15",60,12,8,38,2
"Negative",0.744,0.7438997,0.15123491,0.10486541,2729039440,"nico_dufrene",1527622302527012864,"Dans le programme de la @NUPES_2022 il est écrit qu'il faut permettre à Bpifrance de se refinancer auprès de la BCE. Mais comme je le souligne depuis des années, c'est déjà le cas ! Ce n'est pas l'accès au guichet de la BCE qui pose problème, mais les conditions de marché.

1/4 https://t.co/0EWfPM8343","2022-05-20 14:08:33",24,7,1,15,1
"Negative",0.501,0.5007222,0.41218084,0.08709698,2729039440,"nico_dufrene",1527568001784074240,"Mon entretien à Marianne sur la question du krach des cryptoactifs. 

https://t.co/8wUyC3XLfJ","2022-05-20 10:32:47",27,5,7,15,0
"Positive",0.939,0.019176405,0.042039927,0.9387836,2729039440,"nico_dufrene",1527566972841492481,"Remarquable article du Wall Street journal repris par l'Opinion. Précis et documenté. Rien à ajouter, j'aurais pu le signer...

https://t.co/f3BHlX6jLy","2022-05-20 10:28:41",11,1,2,8,0
"Negative",0.893,0.89285725,0.046970833,0.06017194,2729039440,"nico_dufrene",1495042349982007297,"D'accord... Et quand je dis la même chose les cryptofans m'insultent. J'aimerais comprendre. https://t.co/mI7jxNZr3s","2022-02-19 15:27:27",32,1,17,13,1
"Negative",0.687,0.68656427,0.14464822,0.16878754,2729039440,"nico_dufrene",1527413917743554560,"Claire Balva m'ayant bloqué, je n'avais pas pu voir ce formidable tweet qu'on m'envoie. Et bien non chère Madame, nulle pensée progressiste ne peut soutenir des actifs polluants, spéculatifs, non contrôlés et qui constituent le contraire de la monnaie comme bien commun. https://t.co/KtEe8AkWeR","2022-05-20 00:20:30",49,3,19,26,1
"Positive",0.776,0.04423826,0.17991254,0.7758492,2729039440,"nico_dufrene",1526953694725537793,"Crypto : la spéculation pour les pauvres (au profit des plus riches en bout de chaîne) Un texte court et efficace qui résume bien la situation actuelle. @alaingrandjean 
@michelsanti1 

https://t.co/8BAB1yTAUn","2022-05-18 17:51:44",79,4,59,12,4
"Positive",0.443,0.24792682,0.30899128,0.44308186,2729039440,"nico_dufrene",1526144717670469632,"L'intérêt des stablecoins pour l'univers crypto, c'est qu'il permet aux spéculateurs de se ""reposer"" sur une monnaie soi-disant stable entre des transactions spéculatives, et cela sans repasser en monnaie fiat (euro ou dollar) ce qui enclencherait une taxation. 

1/2","2022-05-16 12:17:09",15,0,5,10,0
"Negative",0.668,0.66787225,0.23858193,0.09354586,2729039440,"nico_dufrene",1526119876267499520,"Qu'en pensent nos amis @StachAlex @BigBlock_DC @PowerHasheur @EricLarch @RichardDetente  qui ont passé leur temps à dire (et à faire croire) le contraire ?

@AuroreLalucq 

https://t.co/I5mRQ7UBeq","2022-05-16 10:38:27",63,2,44,15,2
