"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.899,0.89886814,0.087817416,0.0133144185,68440549,"libe",1599667713667989504,"▪️ Embargo sur le pétrole russe
▪️ Nouveau procès pour Nicolas Sarkozy
▪️ Mort de l’écrivain Dominique Lapierre

L’actu de ce lundi matin : https://t.co/T2ye5zdSCj","2022-12-05 08:31:17",11,4,0,7,0
"Negative",0.808,0.80794734,0.105223715,0.08682885,68440549,"libe",1599665015870586882,"Le portrait @Libe du jour est consacré à @DerfBackderf. Le dessinateur taciturne, documentariste de la face sombre de l’Amérique, raconte la reconnaissance tardive et le tueur qui hante son parcours : Jeffrey Dahmer, dont il fut camarade de lycée 👇 https://t.co/CNNrDgLKlQ","2022-12-05 08:20:34",31,7,6,18,0
"Negative",0.85,0.8495878,0.10897027,0.041441925,68440549,"libe",1599660313313427456,"⚫ Il était l'auteur de  «La cité de la joie», vendu à 12 millions d’exemplaires : Dominique Lapierre, l’écrivain philanthrope amoureux de l’Inde, est mort https://t.co/wRTDvy0bb0","2022-12-05 08:01:53",87,38,2,46,1
"Positive",0.449,0.1767984,0.37404644,0.44915512,68440549,"libe",1599657795195998209,"Coupe du monde : l’Angleterre écrase le Sénégal et rejoint la France en quarts #Qatar2022  https://t.co/O54k541I0D","2022-12-05 07:51:53",15,0,2,13,0
"Negative",0.698,0.6977724,0.15510333,0.1471242,68440549,"libe",1599655237446516737,"🔴 Le RN Louis Aliot remporte la cantonale partielle de Perpignan-Canohès 

Le scrutin a été marqué par une très forte abstention, seuls 23 % des électeurs se sont déplacés : https://t.co/P6BaAzW8c0","2022-12-05 07:41:43",18,3,5,8,2
"Positive",0.51,0.09369023,0.39616054,0.51014924,68440549,"libe",1599651254736674817,"🔎 Que révèlent les «Twitter Files», relayés par Elon Musk ? @CheckNewsFr

La publication de ces échanges, autorisée par Musk, est une manière de mettre en scène la «liberté» qu’il prétend rendre au réseau social : https://t.co/GxC3q6BH83","2022-12-05 07:25:53",57,8,19,27,3
"Positive",0.744,0.06134135,0.19506092,0.74359775,68440549,"libe",1599644998152196100,"💬  @blancheloiseau et Léo Troisgros : «Pour notre génération, les étoiles font moins rêver» 

🍽️ Ils sont les cadets de familles étoilées, ont moins de 30 ans et ont suivi le même parcours à une année près ⤵️ https://t.co/2NGLYO9Z6M","2022-12-05 07:01:02",19,8,0,11,0
"Positive",0.763,0.08821782,0.14913422,0.7626479,68440549,"libe",1599640092217409538,"✍️ CHRONIQUE. Les actions de seulement deux générations de femmes qui ont produit une telle transformation politique et morale générale doivent devenir le modèle de toute politique future.

Par Emanuele Coccia @averroys 👇 https://t.co/J8xO6GY4RW","2022-12-05 06:41:32",17,1,6,10,0
"Negative",0.843,0.84332246,0.09931547,0.05736203,68440549,"libe",1599635104137191425,"📚 Hugo Boris, les pages du débarquement 

Quatre-vingts ans après, un vétéran centenaire revient en Normandie retrouver les souvenirs et les émotions du D-Day, accompagné d’une guide locale torturée par la disparition de son mari. @EditionsGrasset 👇 https://t.co/sCoFqRuM5a","2022-12-05 06:21:43",21,8,1,10,2
"Positive",0.65,0.06742752,0.2828598,0.6497127,68440549,"libe",1599629827224616961,"📷 #Qatar2022 : une femme portant un tee-shirt «Woman Life Freedom» en soutien aux femmes iraniennes offre du feu à un homme à la fin du match Iran - Etats-Unis.

👉 D'autres scènes de la vie quotidienne à #Doha par le service #Photo de @Libe ➡️ https://t.co/qemIIF6job https://t.co/tojmzANbcp","2022-12-05 06:00:45",196,29,13,153,1
"Positive",0.471,0.2335264,0.29534882,0.47112474,68440549,"libe",1599587989423783939,"Finale Ciotti-Retailleau pour la présidence de LR : «La droite a cinq ans pour faire émerger un récit, il y a presque tout à reconstruire», explique @ehouardvial
 https://t.co/WOP9XwAZef","2022-12-05 03:14:30",13,4,2,7,0
"Neutral",0.553,0.11540731,0.5529545,0.33163825,68440549,"libe",1599567242534043649,"📚 Dans «Poids plume», l’écrivain britannique Mick Kitson raconte le parcours d’une jeune boxeuse anglaise au XIXe siècle. @metailie #Livres #Littérature ⤵️
  https://t.co/MXuJcarDv1","2022-12-05 01:52:03",6,1,1,3,1
"Positive",0.505,0.029291272,0.46562624,0.5050825,68440549,"libe",1599554419007397890,"✏️ «C'est pour une demande de formulaire 40V3-A...» 

👉 Notre dessinateur @TerreurGraphiQ continue d'explorer le monde d‘A.F.T.E.R. #BD #TerreurGraphique ⤵️ https://t.co/bRxcWfYVya","2022-12-05 01:01:06",14,6,1,7,0
"Negative",0.728,0.7283884,0.17666002,0.094951496,68440549,"libe",1599549395804065793,"📚 Agents faibles, le dernier message de John Le Carré

👉 Deux ans après la disparition du maître du roman d’espionnage, les @EditionsduSeuil publient «l’Espion qui aimait les livres», avec une postface de son fils Nick Cornwell. #Livres #Littérature 👇 https://t.co/p8SltMeXQZ","2022-12-05 00:41:08",21,8,0,13,0
"Positive",0.474,0.1831604,0.34325728,0.47358236,68440549,"libe",1599544487994396674,"💬 @olivierabbou : «Tout est mieux quand le corps est en mouvement, non ?» 

Le réalisateur et scénariste fait partie de ceux qui veulent donner au thriller et au cinéma de genre français leurs lettres de noblesse. Il dévoile ses goûts musicaux à @Libe 👇 https://t.co/iFkjw303Z0","2022-12-05 00:21:38",12,3,0,9,0
"Positive",0.521,0.29624066,0.18283552,0.5209238,68440549,"libe",1599539360860438528,"✍️ Tirer la langue dans le pays champion du monde du luxe, c’est dur à avaler. Un nouveau slogan : «Les superprofits pour tous.» On veut tous pouvoir faire trempette dans la piscine à Picsou.

La chronique de Mathieu Lindon 👇 https://t.co/Cz2ssWJQpM","2022-12-05 00:01:16",15,4,1,10,0
"Positive",0.538,0.06609382,0.3962221,0.5376841,68440549,"libe",1599534212729774082,"🎶 Attention classique. Bande originale de l’épisode de Noël du dessin animé «Peanuts» en 1965, «A Charlie Brown Christmas» est considéré comme le deuxième disque de #jazz le plus populaire de l’histoire. 

Il vient d'être réédité ➡️ https://t.co/X0bau9XnGc https://t.co/k9NxPiLx8p","2022-12-04 23:40:48",52,12,0,40,0
"Neutral",0.543,0.09883906,0.543269,0.35789198,68440549,"libe",1599529244983541765,"🎶 Betsy Jolas, l’éminente musicienne aux 250 œuvres, qui a côtoyé James Joyce ou Joan Mitchell, et dont la dernière pièce vient d’être créée à la @philharmonie de Paris, est célébrée par une rétrospective à Nîmes. Rencontre ⤵️ https://t.co/fWaYABbGBM","2022-12-04 23:21:04",10,2,0,8,0
"Negative",0.725,0.72503006,0.13772011,0.13724978,68440549,"libe",1599524190838788102,"🇬🇧 Abandonnées au profit des téléphones portables, les célèbres cabines britanniques sont proposées à l’adoption pour une livre sterling symbolique.

Bibliothèques, cafés, boîtes de nuit... Les acquéreurs rivalisent d’idées pour les réhabiliter ➡️ https://t.co/EjkUpbXXzW https://t.co/aLBm26KP4k","2022-12-04 23:00:59",116,26,3,84,3
"Positive",0.461,0.27378592,0.2649847,0.46122935,68440549,"libe",1599520570936270849,"Un peu de nostalgie et pas mal de racisme : Zemmour fête le premier anniversaire de Reconquête
 https://t.co/mYFo1lnE46","2022-12-04 22:46:36",790,60,481,203,46
"Positive",0.764,0.036249556,0.20018731,0.7635631,68440549,"libe",1599516612448616449,"Le @CEA_Officiel et le @CNRS ont uni leurs forces en créant une start-up destinée à mettre au point l’informatique quantique, qui devrait permettre de démultiplier la puissance de calcul au service du climat, de l’IA et autres défis de demain ⤵️ https://t.co/H7zYdOmQH8","2022-12-04 22:30:52",59,16,3,39,1
"Negative",0.885,0.88494855,0.069778405,0.045273025,68440549,"libe",1599509369149947911,"🇧🇫 Au #BurkinaFaso, qui a connu deux coups d’Etat cette année, 90 000 volontaires ont répondu à la mobilisation pour soutenir l’armée. 

Avec le risque d’une milicianisation de la population et d’éventuels débordements. Reportage de @faivragnes ⤵️ https://t.co/1buH61GB2t","2022-12-04 22:02:05",27,14,2,11,0
"Positive",0.732,0.09658323,0.17189683,0.73151994,68440549,"libe",1599501811815223302,"🎭 A la Comédie-Française, «la Reine des neiges» s’en tire à bon conte 

👉 L’adaptation de l’œuvre d’Andersen s’avère rythmée et diverse mais prend le risque de transformer la fable en une inoffensive suite de belles scènes. @lucommo @ComedieFr ⤵️
 https://t.co/K2iPUhErgQ","2022-12-04 21:32:03",15,5,2,8,0
"Negative",0.924,0.92367065,0.045965467,0.03036382,68440549,"libe",1599494242489044992,"🇬🇫 Coupures d’eau et d’électricité, isolement, explosion des prix... Les Guyanais de #Maripasoula «abandonnés par la France» 

💬 «Les gens nous font rire quand ils parlent de l’inflation en Europe. Ici, la vie chère tue.» #Guyane @BoutelierEmile 👇 https://t.co/6sWMTJW7EA","2022-12-04 21:01:59",39,21,4,14,0
"Negative",0.524,0.5239438,0.3292679,0.1467883,68440549,"libe",1599492625161076736,"À la une de @libe lundi : 

⚡️ Coupures d’électricité : pas de panique ? 

Lire : https://t.co/nj2k4myNIH https://t.co/vTjOUPkUso","2022-12-04 20:55:33",104,34,14,48,8
"Positive",0.879,0.043193247,0.07734163,0.8794651,68440549,"libe",1599486765429137410,"Défense européenne : le projet d’avion de combat franco-allemand #Scaf prend enfin son envol

👉 Une avancée de taille vers une Europe de la défense, et surtout un signal très positif pour la relation entre les deux pays, perturbée ces derniers mois ⤵️
 https://t.co/7b5ibsUHZY","2022-12-04 20:32:16",37,9,11,16,1
"Negative",0.595,0.59517556,0.27908602,0.12573837,68440549,"libe",1599478831441649666,"Les images d’un concert interrompu par un «chef d’orchestre musulman» faisant référence à Allah devant la reine des Pays-Bas sont détournées par l’extrême droite : la scène est survenue en 2011 et l’homme arrêté n’est pas le chef d’orchestre. @CheckNewsfr https://t.co/BvSD3I4OCS","2022-12-04 20:00:44",46,15,6,23,2
