"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.749,0.748757,0.17231166,0.078931235,472852289,"Brevesdepresse",1595386699307257857,"🔴🇪🇺|🇷🇺FLASH - Le Parlement européen qualifie la Russie d’« État promoteur du terrorisme ». (vote)","2022-11-23 13:00:04",636,119,110,361,46
"Positive",0.562,0.20325737,0.2343774,0.56236523,472852289,"Brevesdepresse",1595189361770991617,"⚡🇫🇷FLASH - Pas de changement du côté de la politique d'Emmanuel Macron : les réformes fiscales des 2 dernières années ont beaucoup plus profité aux riches qu'aux pauvres, selon l’Insee. L'institut constate également une légère hausse du taux de pauvreté sur la période 2020-2021.","2022-11-22 23:55:55",7347,2333,101,4818,95
"Negative",0.933,0.93283165,0.048329867,0.018838406,472852289,"Brevesdepresse",1595128770964295680,"⚡🇫🇷FLASH - Un septuagénaire est mort jeudi sur un brancard à l'hôpital de Saint-Malo. Son corps sans vie a été découvert 3h après son admission à minuit. Il y a 3 semaines, les salariés avaient émis une alerte pour danger grave et imminent en raison du manque de personnel. (Fr3)","2022-11-22 19:55:09",14565,5586,291,8355,333
"Negative",0.939,0.9386436,0.045744058,0.015612351,472852289,"Brevesdepresse",1595015936637124617,"⚡🇫🇷INFO -Comment le département de l'#Yonne a pu devenir le terrain de jeu de tueurs en série comme Emile Louis &amp; Michel Fourniret ? Pourquoi, pendant 20 ans, des jeunes femmes ont disparu dans l’indifférence générale, sans qu’on les recherche ? (8x35min)
https://t.co/m9Cls98739","2022-11-22 12:26:47",956,325,9,607,15
"Negative",0.925,0.924974,0.044502206,0.030523771,472852289,"Brevesdepresse",1594984000673693697,"⚡🇫🇷INFO - En avril 2021, des policiers de la BAC de Marseille ont brutalement interpellé un jeune couple et rédigé un faux procès-verbal. Le parquet a fermé les yeux sur cette falsification qui est passible de 15 ans de prison devant une cour d’assises...
https://t.co/cpkD2oW1Bm","2022-11-22 10:19:53",5835,2348,65,3332,90
"Negative",0.882,0.8817996,0.06945939,0.048741035,472852289,"Brevesdepresse",1594969989647597568,"⚡🇫🇷INFO - Un #CRS impliqué dans de multiples incidents violents ou racistes, en interne et sur la voie publique, n’a jamais été inquiété par sa hiérarchie. « C’est à cause de gars comme lui que l’on passe pour des débiles », dénonce un policier... (Libé)
https://t.co/5DyUbRhaG1 https://t.co/BNXp9qycLr","2022-11-22 09:24:13",1768,587,21,1135,25
"Positive",0.604,0.119117856,0.2767963,0.6040858,472852289,"Brevesdepresse",1594947938773774336,"⚡🇫🇷RÉCAP -De 62 à 65 ans : la
réforme des retraites pourrait
passer sans vote avec un 49-3 dans
le projet de loi sur la Sécurité
sociale.
-En 33 jours, le gouvernement a utilisé 5 fois le 49-3.
-La durée d'indemnisation va baisser de 25% au 1er février pr les nouveaux chômeurs.","2022-11-22 07:56:35",6605,2454,179,3752,220
"Negative",0.933,0.9331053,0.047472022,0.019422717,472852289,"Brevesdepresse",1594812374552387593,"⚡🇫🇷FLASH - Un agent du fisc a été tué à coups de couteau ce soir après avoir été séquestré avec une collègue vérificatrice dans le cadre d’un contrôle fiscal chez un brocanteur à #Bullecourt dans le Pas-de-Calais. Le brocanteur s'est suicidé. (médias locaux)","2022-11-21 22:57:54",5494,1520,231,3556,187
"Positive",0.671,0.09817551,0.23063816,0.6711864,472852289,"Brevesdepresse",1594769608178864141,"🔴🇫🇷FLASH - Le gouvernement vient d'avoir recours au 49-3 pour la 5ème fois en 33 jrs. Au même moment, sur LCP, le député macroniste Sacha Houlié indique que le gouvernement pourrait utiliser le projet sur la Sécurité sociale et un 49-3 pour faire passer la réforme des retraites.","2022-11-21 20:07:58",7772,3012,352,4128,280
"Negative",0.915,0.9150001,0.050792303,0.034207623,472852289,"Brevesdepresse",1594668760274706432,"⚫🇫🇷CENSURE -Sans audience publique ni débat contradictoire, la justice interdit - par avance - la publication de nouvelles révélations de #Mediapart sur les pratiques politiques du maire de Saint-Etienne Gaël #Perdriau. Du jamais vu de mémoire de juriste.
https://t.co/Yf8Hkz6q06","2022-11-21 13:27:14",5395,2003,96,3207,89
"Negative",0.378,0.3779942,0.26524338,0.35676238,472852289,"Brevesdepresse",1594642482905710593,"⚡🇫🇷FLASH - Recul des droits : en deçà de 9 % de taux de #chômage, le gouvernement va réduire de 25% la durée d’indemnisation des chômeurs ouvrant des droits à partir du 1er février 2023. Les agents de Pôle emploi redoutent une augmentation des agressions.
https://t.co/ygq21IivuN https://t.co/9QO3geuRuD","2022-11-21 11:42:49",2970,917,178,1753,122
"Neutral",0.46,0.14755625,0.45963278,0.392811,472852289,"Brevesdepresse",1594214556087508992,"⚡🇺🇸FLASH - Le compte Twitter de Donald Trump vient d'être rétabli par Elon Musk. Le patron de Twitter avait lancé un sondage sur la plateforme qui a récolté 52 % de voix favorables au retour du compte de l’ex-président américain. Plus de 15 millions de votes ont été enregistrés.","2022-11-20 07:22:23",1467,339,58,1038,32
"Negative",0.882,0.88169265,0.10459323,0.013714136,472852289,"Brevesdepresse",1594092554273914882,"⚡🇫🇷FLASH - Karim #Benzema ne participera pas à la Coupe du monde au Qatar en raison d'une blessure au quadriceps de la cuisse gauche pendant l'entraînement. (Le Parisien - RMC)","2022-11-19 23:17:36",873,135,106,574,58
"Negative",0.5,0.49990037,0.2747951,0.22530448,472852289,"Brevesdepresse",1593708837898522626,"⚡🇺🇸FLASH - Enquêtes sur l’assaut contre le Capitole et les archives emportées de la Maison Blanche : le ministre de la Justice US, Merrick Garland annonce la nomination d’un procureur indépendant, Jack Smith, pour superviser les enquêtes concernant l’ex-président Donald #Trump.","2022-11-18 21:52:51",178,48,2,128,0
"Negative",0.938,0.9380329,0.045799375,0.01616773,472852289,"Brevesdepresse",1593517434664689665,"⚡🇸🇪|🇧🇾INFO - Plusieurs fournisseurs de #Ikea ont recours au travail forcé dans les prisons et les colonies pénales biélorusses. Des camps de travail où sont détenus plus de 1.000 opposants au régime, et dans lesquelles se pratiquent la torture. (Disclose) https://t.co/7qezRy0jut","2022-11-18 09:12:17",1259,529,21,681,28
"Negative",0.74,0.7400865,0.12852685,0.13138667,472852289,"Brevesdepresse",1593472357724659713,"⚡🇫🇷CITATION -""L’infiltration de nos sociétés par les réseaux criminels dépasse toutes les fictions. L’étape d’après, c’est la corruption de la police ou des magistrats. L'infiltration des agents engagés à lutter contre la criminalité"", Laure Beccuau, procureure de Paris. (Monde)","2022-11-18 06:13:10",5727,1806,141,3670,110
"Negative",0.754,0.7537295,0.13585833,0.11041211,472852289,"Brevesdepresse",1593338510546706435,"⚡🇫🇷FLASH - Jonathann #Daval est emprisonné en Alsace avec plusieurs tueurs en série. Interrogée sur RTL, sur des inquiétudes potentielles quant à cet entourage, sa mère, Martine Henry, s'est dite ""pas inquiète du tout"" ajoutant que son fils ""s'entend très bien avec Guy Georges"".","2022-11-17 21:21:18",4728,805,243,3385,295
"Negative",0.62,0.61955917,0.21065518,0.16978565,472852289,"Brevesdepresse",1593329834758922241,"⚡🇫🇷FLASH - Il y a 4 ans, les Gilets jaunes manifestaient pour 1ère fois. À la veille de cette révolte, qui a fait vaciller le pouvoir, le litre de #gazole coûtait 30 centimes de moins qu'aujourd'hui. En novembre 2018, un plein de 60 litres coûtait 20€ de moins qu'aujourd'hui...","2022-11-17 20:46:49",7945,2266,169,5407,103
"Positive",0.484,0.18233207,0.33406073,0.4836072,472852289,"Brevesdepresse",1593286917868634113,"⚡🇫🇷FLASH - Le plongeon d'Europe 1 version Bolloré se poursuit. Avec 3,7% d’audience cumulée, la station est à son plus bas historique. Tandis que France Inter reste la radio la plus écoutée du pays avec 6,8 millions d’auditeurs par jour et 12,3% d'audience cumulée. (Médiamétrie)","2022-11-17 17:56:17",3099,536,109,2419,35
"Negative",0.642,0.6418212,0.23834476,0.11983404,472852289,"Brevesdepresse",1592958152475316225,"⚡🇨🇵INFO - En début de mois, la Marine a perdu en mer l'un de ses nouveaux drones-hélicoptère de reconnaissance aérienne lors d'une mission d'entraînement au large des côtes africaines. Coût catalogue d'un système comprenant 2 vecteurs : 3,5 millions d'€. (Mer et Marine - AFP)","2022-11-16 20:09:53",1649,481,63,1073,32
"Negative",0.889,0.8885682,0.08103325,0.030398523,472852289,"Brevesdepresse",1592952589657989121,"⚡🇫🇷FLASH - Soupçonnés de consultation massive de contenus pédopornographiques, 48 hommes, dont plusieurs élus et des personnes travaillant au contact de jeunes mineurs, ont été interpellés aujourd'hui dans le pays. Ces suspects, âgés de 26 à 79 ans, sont en GAV. (Franceinfo)","2022-11-16 19:47:47",16187,4470,363,11045,309
"Positive",0.613,0.1739299,0.21257117,0.6134989,472852289,"Brevesdepresse",1592783230343995393,"⚡🇫🇷INFO - Chez les Ciotti, la « valeur travail » se porte bien ! Selon le Canard enchaîné, Eric #Ciotti, ancien porte-flingue du candidat Fillon, a fait travailler la mère de ses enfants dans des conditions ""penelopesques"" ! Elle a même occupé jusqu’à 3 emplois en même temps...","2022-11-16 08:34:49",6215,1818,130,4181,86
"Negative",0.916,0.916232,0.06562356,0.018144395,472852289,"Brevesdepresse",1592609947891961856,"🔴🇵🇱FLASH - Le gouvernement polonais se réunit en urgence après une explosion sur son territoire. 2 personnes sont mortes à #Przewodów, non loin de la frontière ukrainienne, rapporte le média Radio ZET.","2022-11-15 21:06:15",1114,267,40,770,37
"Neutral",0.432,0.37162238,0.43165216,0.19672549,472852289,"Brevesdepresse",1592190495044042754,"⚡🇺🇸INFO -Après #Twitter qui a annoncé le licenciement de 7 500 salariés, après #Meta [maison mère de Facebook, Instagram et WhatsApp] qui a annoncé le licenciement de 11 000 salariés, c'est au tour d'#Amazon qui devrait licencier 10 000 salariés, dès cette semaine, selon le NYT.","2022-11-14 17:19:30",4247,1528,122,2447,150
"Negative",0.86,0.8601758,0.094090685,0.045733523,472852289,"Brevesdepresse",1592119287170621440,"⚡🇫🇷FLASH - Dès mercredi, ça sera +30cts d'€ par litre chez Total et +20cts ailleurs ! ""La France est au bord du chaos et du burn-out"", s'inquiète un député auprès de Franceinfo. ""On n'est pas un pays du tiers monde"", s'agace un conseiller de Bercy, qui parle de ""misérabilisme"".","2022-11-14 12:36:32",8405,2275,255,5537,338
"Negative",0.737,0.7367102,0.17802788,0.08526198,472852289,"Brevesdepresse",1592092939890487296,"⚡🇷🇺|🇮🇩FLASH - Selon Associated Press, citant des responsables indonésiens, le ministre russe des Affaires étrangères Sergueï #Lavrov a été transporté à l'hôpital peu après son arrivée au sommet du #G20 à Bali. Auprès de Reuters, le ministère russe des Affaires étrangères dément.","2022-11-14 10:51:51",183,49,11,120,3
"Negative",0.457,0.4571648,0.19720994,0.3456253,472852289,"Brevesdepresse",1592073630170910720,"🔴🇫🇷INFO - La guerre sociale s'intensifie ! Vers une baisse des droits pour tous les nouveaux #chômeurs début 2023, y compris les licenciés économiques ? Le gouvernement pourrait raboter la durée d’indemnisation de 25%, dès février. Les syndicats alertent. https://t.co/OcBSFjvsx7","2022-11-14 09:35:07",5234,2376,212,2437,209
"Negative",0.829,0.8286515,0.11242962,0.05891892,472852289,"Brevesdepresse",1591873316872126469,"🔴🇫🇷INFO - Naufrage de #migrants dans la Manche : les secours français ont attendu qu’ils passent dans les eaux anglaises. Aucun moyen de sauvetage ne leur a été envoyé. « Ah bah t’entends pas, tu seras pas sauvé », dit l'opératrice au téléphone. 27 morts.
https://t.co/O5F1GFVyJ6","2022-11-13 20:19:08",11998,4800,214,6480,504
"Neutral",0.621,0.1832915,0.6212699,0.1954386,472852289,"Brevesdepresse",1591700365342384128,"⚡🇫🇷FLASH - Inflation sur 1 an :
Essuie-tout : +23,48%
Pâtes : +20,36%
Énergies (au global) : +19,2%
Huile : +19,35%
Papier hygiénique : +17,92%
Légumes frais : +17,7%
Poisson frais : +16,5%
Lait, fromage et œufs : +12,6%
Viande : +11%
Pain et céréales : +9,9%
(NielsenIQ - Insee)","2022-11-13 08:51:54",25132,7680,569,16127,756
"Negative",0.406,0.40569454,0.37068138,0.22362402,472852289,"Brevesdepresse",1591557758117371904,"⚡INFO -Record de lobbyistes des énergies fossiles : selon 3 ONG, dont Global Witness, 636 personnes défendent le charbon, le pétrole et le gaz à la COP27, soit +25 % par rapport à la COP26. C’est plus que n’importe quelle délégation nationale, hors celle des Emirats arabes unis.","2022-11-12 23:25:13",1366,464,19,866,17
"Negative",0.885,0.8845183,0.06796773,0.047514014,472852289,"Brevesdepresse",1591461479005696000,"⚡🇫🇷INFO -Le député RN Grégoire de Fournas [expulsé 15 jrs de l'AN pr propos racistes] affiche depuis des années son hostilité à l'embauche de main d'œuvre étrangère. Pourtant, il a employé à plusieurs reprises des travailleurs étrangers dans son vignoble. https://t.co/xq1VSFCHBb","2022-11-12 17:02:39",2034,630,96,1276,32
"Negative",0.896,0.895657,0.0627103,0.04163268,472852289,"Brevesdepresse",1591401174757933056,"⚡🇫🇷RÉTRO - L'assistant d’une star de TV : «Vous ne savez pas à qui vous vous attaquez avec l’écriture de ce portrait. Vous ne savez pas qui est Cyril #Hanouna, qui sont ses amis, de quoi ils sont capables, à quel point il fait peur à tout un tas de gens». https://t.co/djVxxbZUQk","2022-11-12 13:03:01",11894,3132,407,8036,319
"Positive",0.368,0.319054,0.3128812,0.36806476,472852289,"Brevesdepresse",1591394126301638657,"⚡🇺🇸FLASH - #FTX, la 2ème plateforme d’échange de cryptomonnaies, considérée jusqu’ici comme l’une des plus sûres, s’est effondrée en quelques jours. La fortune de son PDG, Sam Bankman-Fried est passée de 15,5 milliards d’€ à 0. Il serait en direction de l'Argentine. (médias US)","2022-11-12 12:35:01",15959,3072,816,11411,660
"Negative",0.49,0.4899581,0.23915762,0.2708843,472852289,"Brevesdepresse",1590791034660872192,"⚡🇨🇵INFO - Complaisance pour Le Pen et invisibilisation de Mélenchon : jusqu’au bout de la présidentielle 2022, Cyril #Hanouna aura roulé pour Éric #Zemmour. La chercheuse au CNRS Claire Sécail dévoile son étude sur TPMP et la présidentielle. (Les Jours) https://t.co/saV20IILBO","2022-11-10 20:38:32",11616,3617,220,7567,212
"Negative",0.366,0.3655907,0.2751498,0.3592595,472852289,"Brevesdepresse",1590777813879382016,"⚡🇨🇵CITATION - Renaud Van Ruymbek : ""Les paradis fiscaux n’ont jamais été aussi florissants. Ils assèchent les comptes publics de tous les pays ! 8.700 milliards $ d'avoirs cachés via des 
sociétés offshore, soit 100 ans d’impôts sur le revenu payés par les Français"". (itw L'Obs) https://t.co/6TLFsa3HFt","2022-11-10 19:46:00",6232,2461,63,3615,93
"Negative",0.913,0.91331166,0.070043065,0.016645247,472852289,"Brevesdepresse",1590625530025750528,"⚡🇷🇺|🇺🇦FLASH -Plus de 100.000 militaires russes ont été tués ou blessés depuis le début de l’invasion de l’Ukraine, selon le chef d’état-major des armées américaines. « Même chose probablement du côté ukrainien », a-t-il ajouté. Près de 40.000 civils seraient morts. (déclaration)","2022-11-10 09:40:53",250,70,19,159,2
"Negative",0.919,0.91920793,0.04698583,0.033806257,472852289,"Brevesdepresse",1590597468378791938,"⚡🇨🇵FLASH - Révolte contre l'inaction climatique : ils sont ""ultra-radicaux"" pour le magazine du milliardaire François Pinault. Du côté de Vincent Bolloré, ce sont des ""écolos ultras"". Panique cette semaine dans la presse magazine face à la radicalisation de certains militants... https://t.co/TZXfcqZbH6","2022-11-10 07:49:22",525,132,26,351,16
"Negative",0.883,0.88272417,0.08335179,0.03392406,472852289,"Brevesdepresse",1590588008360980480,"⚡🇨🇵FLASH - Une perquisition au comité d'organisation de la CDM de rugby 2023 a eu lieu mercredi. Le parquet national financier a ouvert une enquête notamment pour favoritisme, trafic d'influence, corruption, visant le groupement d'intérêt public en charge de l'événement. (PNF)","2022-11-10 07:11:47",813,253,20,520,20
"Negative",0.454,0.45393607,0.2215889,0.32447505,472852289,"Brevesdepresse",1590226404968656896,"⚡🇨🇵FLASH - En cumul sur 12 mois, le déficit commercial de la France s'élève à 149,9 milliards d'€. Du jamais vu. Il a même atteint 16,8 milliards d'€ en septembre, un nouveau record mensuel, dans le sillage d'une dégradation continue des chiffres, selon un rapport des douanes.","2022-11-09 07:14:54",6511,2244,187,3908,172
"Positive",0.525,0.10063868,0.3747395,0.52462184,472852289,"Brevesdepresse",1589869228857118720,"🔴🇨🇵INFO - La ministre de la Transition énergétique est liée à une société familiale ayant plus de 1 million d’€ dans des paradis fiscaux et partageant des intérêts avec le n°2 du pétrole en France. Elle n'a jamais rendu publique son existence. (Disclose)
https://t.co/xk0o3w6KtY","2022-11-08 07:35:37",28419,9895,667,16993,864
"Positive",0.703,0.049702488,0.2477335,0.702564,472852289,"Brevesdepresse",1589735261235073026,"⚡🇨🇵|🇿🇦FLASH - Emmanuel #Macron annonce que la France va investir 1 milliard d'€ pour aider l'Afrique du Sud à sortir du charbon. (déclaration)","2022-11-07 22:43:16",1738,341,370,796,231
"Negative",0.902,0.90164536,0.07744024,0.020914458,472852289,"Brevesdepresse",1589343231539826688,"⚡🇨🇵|🇷🇴FLASH - Au moment où la France dirige une mission de l'OTAN en #Roumanie, un militaire français a été retrouvé mort dans sa chambre d'hôtel à Bucarest avec un ciseau planté dans le cou, selon plusieurs médias locaux, qui précisent qu'il n'y avait aucun indice d'effraction.","2022-11-06 20:45:29",2325,630,56,1610,29
"Negative",0.926,0.925869,0.04850895,0.02562209,472852289,"Brevesdepresse",1589336523161628672,"⚡🇶🇦INFO - Attribution du Mondial 2022 au #Qatar : selon The Sunday Times, l'émirat a tenté de pirater plusieurs personnalités jugées trop critiques. Parmi les cibles, on retrouve un journaliste de Mediapart qui enquête sur la corruption. Le Qatar dément.
https://t.co/dbFsggAELF","2022-11-06 20:18:50",1078,388,12,665,13
"Negative",0.838,0.8383077,0.09163885,0.070053466,472852289,"Brevesdepresse",1589164279210553344,"⚡🇨🇵INFO -""Classer alors qu’il y a des victimes, ça n’est pas pour ça que je suis devenu procureur"". Une dépêche interministérielle incite les magistrats à classer sans suite les affaires jugées trop anciennes ou pr lesquelles aucune enquête n'a été menée. https://t.co/P48g96k4Ik","2022-11-06 08:54:24",2340,974,89,1208,69
"Negative",0.877,0.87748665,0.06797593,0.054537486,472852289,"Brevesdepresse",1589146606774865920,"⚡🇨🇵FLASH - Chaînes d'info : le grand ras-le-bol ! Débats agressifs, manque de fiabilité, experts en tout, éditorialistes omniprésents, bavardages de salon, polémiques stériles, entre-soi.. De plus en plus de Français disent stop et arrêtent de s’informer.
https://t.co/29WJ0QHcZP","2022-11-06 07:44:10",7408,1815,268,5166,159
"Negative",0.604,0.60433966,0.21873792,0.17692238,472852289,"Brevesdepresse",1589136941362319366,"⚡🇨🇵FLASH - Hausse des prix : circulez, il n'y a rien à voir ! Interrogé dans Le Parisien, le ministre de l'Économie Bruno le Maire affirme qu'il n’y a pas eu de profiteurs de l’inflation dans l’alimentaire, ni du côté des distributeurs, ni du côté l’industrie agroalimentaire...","2022-11-06 07:05:46",5959,1517,358,3887,197
"Negative",0.911,0.9109441,0.04774054,0.041315358,472852289,"Brevesdepresse",1588264670062063616,"⚡🇨🇵INFO - Le min. des Armées a rendu visite aux troupes françaises déployées en Roumanie dans le cadre de l’opération Aigle. Derrière les belles images, des soldats déplorent une logistique défaillante et des conditions de vie indignes, révèle Mediapart.
https://t.co/kkbKUgF6gd","2022-11-03 21:19:40",1666,630,47,941,48
"Negative",0.701,0.7010915,0.15917623,0.13973226,472852289,"Brevesdepresse",1588243709216186370,"⚡🇨🇵INFO -Emmanuel Macron s'est laissé aller lors du dernier conseil des ministres selon Politico citant 2 participants. Devant ses ministres médusés, précise le média, le PR a asséné : ""Ils [les parlementaires d'opposition] veulent vous vider un chargeur dans la tête"". Ambiance.","2022-11-03 19:56:23",2540,580,130,1704,126
"Negative",0.38,0.38043892,0.3657563,0.2538048,472852289,"Brevesdepresse",1588225620848398338,"🔴🇨🇵FLASH -Alors que le député Carlos Martens Bilongo (LFI) posait une question sur le thème des migrants en Méditerranée, le député du RN Grégoire de Fournas aurait crié : « Qu’ils retournent en Afrique ». Plusieurs députés disent avoir plutôt entendu  : « Retourne en Afrique ». https://t.co/8tIbLoVyLp","2022-11-03 18:44:30",675,165,94,384,32
"Negative",0.445,0.44531152,0.22769494,0.32699358,472852289,"Brevesdepresse",1587914335476555776,"⚡🇨🇵FLASH - Au sujet de l'immigration, le ministre de l'Intérieur Gérald #Darmanin déclare qu'il veut désormais être ""méchant avec les méchants et gentil avec les gentils"". (itw Le Monde) https://t.co/2a2etvyUbt","2022-11-02 22:07:34",579,70,125,332,52
"Positive",0.606,0.12962802,0.2646832,0.6056888,472852289,"Brevesdepresse",1587852117661962242,"🔴🇨🇵FLASH - Budget 2023 : le gouvernement vient à nouveau d'utiliser le 49.3 qui lui permet d'adopter un texte sans passer par le vote des parlementaires. C'est la 4ème fois en 2 semaines. LFI va déposer une motion de censure ""contre ce nouveau passage en force de l'exécutif"".","2022-11-02 18:00:20",6397,1755,163,4311,168
"Negative",0.765,0.76496845,0.11949291,0.11553859,472852289,"Brevesdepresse",1587693674292559872,"⚡🇨🇵CITATION -Sur BFM, le député EELV Aurélien Taché à la députée macroniste Prisca Thevenot : ""S’en prendre à la gauche pour faire monter l'extrême droite, c’est votre fond de commerce. Jamais vous n’intervenez contre les manifs racistes d'extrême droite dans le pays. Jamais !"".","2022-11-02 07:30:44",5644,986,44,4590,24
"Negative",0.784,0.78390425,0.14417844,0.07191733,472852289,"Brevesdepresse",1587509931904827397,"⚡🇨🇵INFO -Racisme dans la police : Mediapart diffuse en intégralité un rapport interne resté confidentiel de 439 pages (avec annexes) qui décrit les discriminations qui règnent au sein des forces de l’ordre et qui appelle à «nommer les faits par leur nom». https://t.co/xYHuiAKqgr","2022-11-01 19:20:36",7102,2574,95,4331,102
"Positive",0.364,0.33092517,0.30532154,0.36375332,472852289,"Brevesdepresse",1587454011346628609,"⚡🇨🇵FLASH - Depuis le début des mesures en 1945, il n'y a pas eu de mois d'octobre aussi chaud que celui de 2022 avec une anomalie de +3,5 degrés par rapport aux normales. (Météo-France)","2022-11-01 15:38:24",1752,429,84,1209,30
"Negative",0.725,0.7246439,0.17129079,0.10406531,472852289,"Brevesdepresse",1587351574652850177,"⚡🇨🇵FLASH -Plus de 30 ans après la mise en place du contrôle technique obligatoire pour les voitures, ce sont bientôt les scooters et autres motos qui vont devoir s'y plier, selon un arrêt du Conseil d'État. A ce jour, la France compte un parc de plus de 4 millions de deux-roues.","2022-11-01 08:51:21",1201,272,123,776,30
"Positive",0.567,0.22145611,0.21111694,0.567427,472852289,"Brevesdepresse",1587148219984773120,"⚡🇨🇵FLASH - 2 motions rejetées : la motion de censure du RN a recueilli 90 voix sur les 289 requises pour renverser le gouvernement. Elle a été votée par 89 députés RN. De son côté, la motion de LFI a récolté 218 voix. Les Républicains sauvent une nouvelle fois le gouvernement.","2022-10-31 19:23:18",5009,1534,191,3196,88
"Negative",0.926,0.925944,0.043681987,0.030374058,472852289,"Brevesdepresse",1587113651680542720,"⚡🇨🇵VIDÉO - Alors que l’Unité de coordination de la lutte antiterroriste étudie une possible protection policière pour la députée Sandrine Rousseau, victime de multiples menaces, Roselyne Bachelot, l'ex-ministre d'E.Macron, lâche sur BFMTV : ""Qui sème le vent récolte la tempête"". https://t.co/fcEASkI5fr","2022-10-31 17:05:56",1290,302,120,814,54
