"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.943,0.9430004,0.03596438,0.021035193,338985020,"afpfr",1596904180530270208,"🇮🇹 Le gouvernement italien a proclamé l'état d'urgence pour l'île d'Ischia, en face de Naples (sud), touchée la veille par un grand glissement de terrain ayant fait au moins deux morts et une dizaine de disparus #AFP https://t.co/mOwSwtbyu5","2022-11-27 17:30:00",73,15,2,55,1
"Positive",0.849,0.033099607,0.11745269,0.8494477,338985020,"afpfr",1596892039479713793,"🚇 La région Ile-de-France étudie la possibilité d'une hausse du passe Navigo à 90 euros et appelle le gouvernement à faire augmenter la contribution des entreprises pour éviter ce scénario, selon des documents consultés par l'#AFP https://t.co/LJt6xyVAfz","2022-11-27 16:41:45",184,58,27,80,19
"Neutral",0.358,0.2895423,0.358269,0.35218874,338985020,"afpfr",1596880894953824256,"#Qatar2022 : 
Le 🇲🇦 Maroc punit la 🇧🇪 Belgique (2-0) et entrevoit la qualification #AFP https://t.co/tpMm6uvAIs","2022-11-27 15:57:28",607,114,33,431,29
"Negative",0.929,0.9294455,0.05430851,0.016245957,338985020,"afpfr",1596867500071059460,"Quatre personnes sont mortes à Sao Tomé-et-Principe lors d'une tentative de coup d'Etat manquée dans la nuit de jeudi à vendredi, a annoncé l'agence de presse gouvernementale, citant un bilan du chef d'état-major des forces armées #AFP https://t.co/bnNuM8LB3s","2022-11-27 15:04:15",69,23,1,44,1
"Negative",0.474,0.4744601,0.28079906,0.24474081,338985020,"afpfr",1596858884315959297,"Le nombre de détenus en France a atteint son plus haut niveau historique en novembre, avec 72.809 personnes derrière les barreaux, dépassant le précédent record atteint juste avant le confinement, mi-mars 2020, selon les données statistiques du ministère de la Justice #AFP https://t.co/Fl6fbhePhq","2022-11-27 14:30:00",110,36,9,60,5
"Neutral",0.501,0.2622684,0.50131345,0.23641813,338985020,"afpfr",1596843783433244673,"📅 Du 25 au 27 novembre 2022, les @BanquesAlim organisent une collecte nationale, dans un contexte économique sensible avec l'inflation #AFP #AFPTV 

🎥 Thomas Bernardi ⤵️ https://t.co/AQ890Iq00n","2022-11-27 13:30:00",62,18,5,37,2
"Neutral",0.507,0.13045871,0.50678974,0.36275154,338985020,"afpfr",1596835432167182336,"#Qatar2022 :
Coup d'arrêt pour le 🇯🇵 Japon, battu par le 🇨🇷 Costa Rica 1 à 0 #AFP https://t.co/kWOR1qPXwN","2022-11-27 12:56:49",53,9,1,41,2
"Negative",0.902,0.90229946,0.05894922,0.038751304,338985020,"afpfr",1596826822787973120,"🇨🇳 Des protestations contre les confinements à outrance ont éclaté à Shanghai, dans des universités de Pékin et dans d'autres villes de Chine où la colère monte contre la draconienne politique de ""zéro Covid"", pratiquée par les autorités du pays depuis près de trois ans #AFP https://t.co/01Ez3Zuy08","2022-11-27 12:22:36",285,73,8,198,6
"Positive",0.628,0.0817815,0.28978485,0.6284337,338985020,"afpfr",1596817358311419904,"Un forage d'avenir en pleine Beauce : à l'aide d'un puits unique au monde, des scientifiques orléanais visent à mettre au point un simulateur de sol, pour évaluer l'impact de l'agriculture sur les nappes phréatiques #AFP

➡️ https://t.co/Y0mBmUdJy4
🖋️@MaximeMamet https://t.co/lZlNNbeTfF","2022-11-27 11:45:00",43,13,6,22,2
"Negative",0.465,0.46514866,0.37026003,0.16459131,338985020,"afpfr",1596806039805956096,"[PORTRAIT]
Brahim-Djelloul et Souad Massi habitent en France. Ces deux chanteuses de la même génération ont quitté l'Algérie il y a près d'un quart de siècle, mais l'Algérie ne les a jamais quittées #AFP

➡️ https://t.co/T0UNlxUIBn
🖋️ @BusterCheynier https://t.co/CrcmxiYdkr","2022-11-27 11:00:01",54,18,7,27,2
"Negative",0.944,0.94383633,0.044650614,0.011512999,338985020,"afpfr",1596790944166199298,"🏜️ Le désert d'Atacama, dans le nord du Chili, est le réceptacle de tonnes de vêtements usagés, mais aussi de voitures et pneumatiques en fin de vie provenant du monde entier, une menace pour son écosystème unique #AFP

➡️ https://t.co/D6ZvjTb4iH
🖋️@pauafp https://t.co/7ukw4KJ8py","2022-11-27 10:00:02",134,70,3,57,4
"Negative",0.938,0.93766814,0.04397934,0.018352553,338985020,"afpfr",1596775841878327299,"🇬🇧 Des délais d'attente de traitements qui s'allongent, des pénuries de personnel, un sous-financement chronique et désormais une grève des infirmières. Au Royaume-Uni, le système public de santé est à bout #AFP

➡️ https://t.co/A18oPwFeeI
🖋️@PhebyJames https://t.co/A9ovBONw4P","2022-11-27 09:00:02",210,82,28,92,8
"Positive",0.519,0.026246335,0.45523968,0.518514,338985020,"afpfr",1596636163921432577,"Le musée de design et d'architecture de Stockholm organise son concours annuel de confection de maisons de pain d'épices à l'approche de Noël. Pour cette 32ème édition, 141 créations en cannelle et sucre glace sont en compétition #AFP #AFPTV

🎥 @KantarciViken https://t.co/FC6Tst2fMF","2022-11-26 23:45:00",95,24,3,67,1
"Positive",0.505,0.13657764,0.35833502,0.5050873,338985020,"afpfr",1596624842152738816,"🐱 Flossie, une chatte londonienne de 26 ans a été reconnue par Guinness World Records comme étant le chat vivant le plus âgé, quelques semaines seulement avant son 27e anniversaire #AFP #AFPTV https://t.co/pUKBpReMja","2022-11-26 23:00:00",376,74,5,290,7
"Negative",0.823,0.8229209,0.12639941,0.050679594,338985020,"afpfr",1596609744218869762,"Environ 2.500 personnes se sont rassemblées nues sur une célèbre plage de Sydney, en Australie, dans le cadre d'une installation artistique du photographe Spencer Tunick destinée à sensibiliser le public sur le cancer de la peau #AFP https://t.co/tpTIUtfiJ4","2022-11-26 22:00:01",121,27,3,90,1
"Positive",0.517,0.2042011,0.2791366,0.5166623,338985020,"afpfr",1596609073986039808,"#Qatar2022 L’Argentine a souffert mais s’est finalement imposée face au Mexique (2-0), grâce à des buts en 2nde période signés Lionel Messi (64) &amp; Enzo Fernandez (87) qui lui permettent de rester en course pour la qualification en 8es de finale #ARGMEX #AFP https://t.co/jdLtibIpfc","2022-11-26 21:57:21",121,24,2,94,1
"Negative",0.757,0.75707465,0.13274439,0.110180944,338985020,"afpfr",1596594643033915392,"MaPrimeRénov', bouclier tarifaire, chèque énergie : jamais autant de subventions n'auront été accordées pour se chauffer ou rénover son logement. Jamais il n'aura été aussi compliqué de se retrouver dans le maquis des aides #AFP

➡️ https://t.co/GavNHajOws
🖋️@IsabelMalsang https://t.co/OWKGxPGCjg","2022-11-26 21:00:00",85,28,14,38,5
"Negative",0.499,0.49912173,0.29463834,0.20623992,338985020,"afpfr",1596579546974883845,"Zeinab Abo al-Kheir vit dans la ""peur extrême"" : son frère Hussein, condamné à mort en Arabie saoudite, pourrait être le prochain sur la liste des exécutions, qui se sont multipliées dans la puissante monarchie pétrolière du Golfe #AFP

➡️ https://t.co/1zTmrQdMWL https://t.co/eVIQjs1gm1","2022-11-26 20:00:01",29,9,0,20,0
"Negative",0.929,0.92876446,0.055393063,0.015842449,338985020,"afpfr",1596571991959425025,"Une femme a péri et une dizaine de personnes étaient portées disparues après un glissement de terrain provoqué par de fortes pluies sur l'île italienne d'Ischia, au large de Naples #AFP https://t.co/LK0nmNnlMd","2022-11-26 19:30:00",63,18,3,42,0
"Positive",0.722,0.053978693,0.22398277,0.72203857,338985020,"afpfr",1596563608934043648,"#Qatar2022 La France est qualifiée pour les 8es de finale de la Coupe du monde après sa victoire face au Danemark (2-1), obtenue grâce à un doublé de Kylian Mbappé (61, 86) #AFP https://t.co/jMdbr0Jeda","2022-11-26 18:56:41",1071,172,21,862,16
"Positive",0.41,0.20413771,0.3860235,0.40983883,338985020,"afpfr",1596560154627112968,"Le pouvoir et l'opposition du Venezuela ont signé à Mexico ""un second accord partiel en matière de protection sociale"" au terme de négociations suivies de près par les Etats-Unis, la France, la Norvège, le Mexique et la Colombie #AFP https://t.co/RdgCkiiUMn","2022-11-26 18:42:58",42,11,1,30,0
"Negative",0.913,0.9132388,0.052898366,0.033862777,338985020,"afpfr",1596549563887804418,"[A LA UNE A 18H]
L'Ukraine engrangeait les promesses de soutien face à Moscou, au 90e anniversaire de l'Holodomor, la famine provoquée volontairement par le régime stalinien dans les années 1930, qui a acquis une nouvelle résonance depuis l'invasion russe #AFP 1/5 https://t.co/lA3Qn3MBVP","2022-11-26 18:00:53",214,50,13,149,2
"Negative",0.918,0.9184152,0.04431793,0.037266865,338985020,"afpfr",1596541792089841667,"Après le rejet d'une motion de censure LFI, la Première ministre Elisabeth Borne a immédiatement dégainé l'arme constitutionnelle du 49.3 sur le volet dépenses du budget de la Sécurité sociale, pour la sixième fois à l'Assemblée #AFP https://t.co/NlM2HEqNt4","2022-11-26 17:30:00",92,18,8,59,7
"Positive",0.5,0.18227045,0.3176818,0.50004774,338985020,"afpfr",1596530467922219010,"Un grand oral pour achever de convaincre : les trois candidats à la présidence des Républicains - Eric Ciotti, Bruno Retailleau et Aurélien Pradié - se retrouvent au siège du parti pour défendre leurs programme à une semaine du premier tour #AFP https://t.co/U7nD4Bi61t","2022-11-26 16:45:00",30,5,8,14,3
"Positive",0.689,0.086586975,0.22447021,0.68894285,338985020,"afpfr",1596521992726802433,"#CoupeDuMondeFIFA :
La 🇵🇱 Pologne, plus que jamais en course pour une qualification avec quatre points, a dominé 🇸🇦 l'Arabie saoudite (2-0), avec le premier but dans un Mondial de Robert Lewandowski #AFP https://t.co/I4bXTR1GH5","2022-11-26 16:11:19",47,6,2,36,3
"Negative",0.836,0.83568096,0.109655075,0.05466396,338985020,"afpfr",1596513001703886849,"🇹🇼 La présidente taïwanaise Tsai Ing-wen a annoncé qu'elle abandonnait la tête du parti au pouvoir, après une défaite aux élections locales, sans toutefois quitter ses fonctions à la présidence de l'île #AFP https://t.co/xFbOsKqyDG","2022-11-26 15:35:36",67,16,4,47,0
"Negative",0.734,0.73449147,0.13175718,0.13375142,338985020,"afpfr",1596498255436619776,"🇨🇮 Charles Blé Goudé, pilier du régime de l'ex-président ivoirien Laurent Gbagbo, est rentré dans son pays natal, après plus de huit ans d'absence, acquitté de crimes contre l'humanité par la justice internationale, a constaté un journaliste de l'#AFP https://t.co/Q69DVDSlEZ","2022-11-26 14:37:00",38,12,1,25,0
"Negative",0.947,0.94714904,0.040030397,0.012820535,338985020,"afpfr",1596488947387039744,"15 civils ont péri dans un bombardement russe sur Kherson, dans le sud de l'Ukraine, 2 semaines après le retrait contraint des troupes russes de cette ville stratégique, alors que des millions de foyers sont privés de courant dans tout le pays en raison des frappes de Moscou #AFP https://t.co/pUXi456a7S","2022-11-26 14:00:01",69,26,8,34,1
"Neutral",0.392,0.24922794,0.39227602,0.35849604,338985020,"afpfr",1596476076322349056,"#CoupeDuMondeFIFA :
La 🇹🇳 Tunisie est au bord de l'élimination au Mondial après sa défaite face à 🇦🇺 l'Australie 1 à 0 #AFP https://t.co/VWrvH9KRgn","2022-11-26 13:08:52",76,11,6,58,1
"Positive",0.437,0.12903821,0.43379095,0.4371708,338985020,"afpfr",1596428551288389633,"Une suite de symboles ""inintelligibles"" qui s'éclaire cinq siècles plus tard : des chercheurs ont présenté à Nancy leur découverte, le déchiffrement d'une lettre écrite en 1547 par Charles Quint 📽️@SengelJulien #AFP #AFPTV https://t.co/tZBz25ku1Z","2022-11-26 10:00:01",266,75,8,180,3
"Positive",0.543,0.23774208,0.2189807,0.54327726,338985020,"afpfr",1596413450581745665,"Dans le Pas-de-Calais, sept municipalités créent une police rurale commune. Gérée par un syndicat intercommunal à vocation multiple (SIVOM), cette brigade est une première en France et a pour objectif de ""combler un manque"" en rassurant les habitants #AFP #AFPTV https://t.co/nrITNunQUd","2022-11-26 09:00:01",125,27,14,78,6
"Negative",0.895,0.89480317,0.067566514,0.03763032,338985020,"afpfr",1596398352127737858,"Par milliers, des ""creuseurs"" continuent d'extirper de la mine de cobalt à ciel ouvert de Shabara, en RDC, de quoi vivre et nourrir leurs familles, alors qu'officiellement ils n'ont plus le droit d'être là depuis des années

➡️ https://t.co/V1ASopqmkh
✍️ @L4ingstone #AFP https://t.co/i1bSS9RL6v","2022-11-26 08:00:01",97,40,4,50,3
"Positive",0.54,0.2073903,0.2523071,0.54030263,338985020,"afpfr",1596262451481378821,"""Tu t'assoies et tu gazes !"" : pour se déplacer dans la ville de Cotonou où elle tient son atelier, Edwige Govi, coiffeuse de 26 ans, ne jure plus que par les motos électriques, nouvelles venues en plein essor dans la capitale économique du Bénin

➡️ https://t.co/MlAd9hWBH2 #AFP https://t.co/DbsTpyXUr4","2022-11-25 23:00:00",38,8,2,28,0
"Negative",0.955,0.9554661,0.028028935,0.016504973,338985020,"afpfr",1596247357288370177,"💬 ""Les gens sont traumatisés. La traque continue (...) Ils ont peur d'être interpellés""

Au Tchad, les opposants se sentent ""traqués"" un mois après les manifestations sanglantes

➡️ https://t.co/QN2HgtB5t7 #AFP https://t.co/r59fUMliMz","2022-11-25 22:00:01",27,7,3,16,1
"Positive",0.529,0.1684684,0.30270472,0.5288269,338985020,"afpfr",1596232257706098688,"💬 ""Je n'ai pas peur, ce n'est pas la première fois (...) on sait que ça va passer"" 

En RDC, à Goma, les rebelles sont tout près mais la vie continue

➡️ https://t.co/SXU3GKBvWU #AFP https://t.co/Olzut7VaSs","2022-11-25 21:00:01",18,6,1,11,0
"Negative",0.78,0.78035605,0.093926184,0.12571783,338985020,"afpfr",1596217161780903936,"Sur la route de Zelfen, en Tunisie, des champs de figuiers de barbarie s'étendent à perte de vue : cette plante est une ""aubaine"" pour cette région déshéritée grâce à l'huile antirides qui en est extraite, très prisée en cosmétique
➡️ https://t.co/ms4OX42oTF
✍️ @kaoudrhiri #AFP https://t.co/eZgUaB2d7h","2022-11-25 20:00:02",40,10,3,25,2
"Neutral",0.359,0.317326,0.35926193,0.32341206,338985020,"afpfr",1596205828951851008,"💬 ""C'est à mon arrivée que j'ai compris que je n'étais pas en Europe""

A Chypre-Nord, petit territoire isolé, reconnu par la seule Turquie, des universités ""vendent du rêve"" aux étudiants étrangers

➡️ https://t.co/hmzVrX5QHD 
✍️ @RaniaMassoud &amp; Lisa Golden #AFP https://t.co/S3a3vAeNmj","2022-11-25 19:15:00",40,14,3,23,0
"Negative",0.928,0.9280442,0.047542803,0.024412995,338985020,"afpfr",1596194504414937089,"Dans sa maison d'Aiguillon, petite commune du Lot-et-Garonne, Marie vit désormais sans son ancien compagnon, incarcéré après des années de violences au cœur d'un milieu rural où ""être isolée crée une emprise"" difficile à briser

➡️ https://t.co/GZV3Novp5d 
✍️ @LaurieVeyrier #AFP https://t.co/m5MXF9RcKc","2022-11-25 18:30:00",45,14,2,26,3
"Positive",0.495,0.1935304,0.31169486,0.49477476,338985020,"afpfr",1596186954097311754,"[A LA UNE A 18H] 
🇫🇷🇩🇪 Olaf Scholz et Elisabeth Borne ont scellé le réchauffement des relations franco-allemandes, après des semaines de dissonances, avec un accord énergétique censé ""garantir"" l'entraide et l'approvisionnement en énergie des deux pays #AFP 1/5 https://t.co/hmuqy5zMeD","2022-11-25 18:00:00",331,52,33,244,2
"Positive",0.655,0.053129043,0.2918812,0.6549898,338985020,"afpfr",1596171859539726338,"⚽️ #CoupeDuMondeFIFA : la star portugaise Cristiano Ronaldo, buteur sur pénalty contre le Ghana, est devenu hier le premier joueur à marquer lors de cinq Coupes du monde différentes #AFP #AFPTV https://t.co/2LuxVNdzTE","2022-11-25 17:00:01",39,8,5,25,1
"Negative",0.78,0.78034055,0.16514044,0.05451909,338985020,"afpfr",1596154111514247169,"#CoupeDuMondeFIFA : Neymar sera forfait contre la Suisse après son entorse à la cheville droite, selon le médecin de l'équipe du Brésil #AFP #AFPTV https://t.co/rAP2HthmKZ","2022-11-25 15:49:29",103,24,2,63,14
"Negative",0.403,0.40335214,0.28986296,0.30678496,338985020,"afpfr",1596149206808494081,"Elle scie, cloue, et, en un éclair, elle a fabriqué un nouveau canapé. Nour al-Janabi est l'une des rares artisanes et cheffes d'entreprise d'Irak. Pour y arriver, elle a dû ""abattre le mur"" des préjugés

➡️ https://t.co/XjjXfnmSOr
✍️ @GDecamme #AFP https://t.co/7cnpHUT23r","2022-11-25 15:30:00",48,9,0,38,1
"Positive",0.558,0.2365313,0.20581415,0.55765456,338985020,"afpfr",1596137881201934340,"Une quinzaine de femmes ont brièvement manifesté hier à Kaboul pour défendre ""leurs droits, jusqu'au bout"", à la veille de la Journée internationale de lutte contre les violences faites aux femmes #AFP #AFPTV https://t.co/AAUAQKVMYf","2022-11-25 14:45:00",313,81,8,221,3
"Negative",0.882,0.8817408,0.06967557,0.048583522,338985020,"afpfr",1596126558158217216,"Un an après la mort de 27 migrants qui se sont noyés en tentant de gagner les côtes anglaises, plusieurs hommages ont été rendus jeudi aux victimes, dont l'un au large de Dunkerque #AFP #AFPTV https://t.co/nISWkb5zLk","2022-11-25 14:00:00",70,16,3,51,0
"Negative",0.682,0.68180656,0.15727353,0.16091986,338985020,"afpfr",1596111592088752128,"⚽️Un seul être vous manque, et tout est dépeuplé. Sans Sadio Mané, le Sénégal🇸🇳 est resté muet contre les Pays-Bas (2-0), mais face à la fragile défense du Qatar, les ""Lions"" peuvent espérer trouver la cible cet après-midi
➡️https://t.co/OxeAF9ut2C
✍️@EBarranguet #AFP https://t.co/VYgBp7ANLN","2022-11-25 13:00:32",26,4,3,14,5
"Positive",0.54,0.11804014,0.34208417,0.5398757,338985020,"afpfr",1596096623100465153,"[A LA UNE A 12H]
Le Parlement a adopté définitivement par un vote du Sénat un dernier budget rectifié pour 2022, prévoyant une rallonge anti-inflation de 2,5 milliards d'euros afin de financer notamment un chèque énergie pour 12 millions de ménages #AFP 1/5 https://t.co/GjrG1eGL4k","2022-11-25 12:01:03",96,21,3,69,3
"Negative",0.644,0.6442405,0.20734939,0.14841011,338985020,"afpfr",1596085032493277184,"Au début du mouvement #MeToo, elles ne s'étaient pas senties vraiment concernées. Depuis, elles sont devenues les actrices d'un dossier les plus emblématiques de violences sexuelles, l'affaire PPDA
➡️https://t.co/glqjAT5H8m
✍️@clarawright_ #AFP https://t.co/HQWsru3A91","2022-11-25 11:15:00",37,7,1,29,0
"Neutral",0.532,0.20557159,0.5321446,0.26228386,338985020,"afpfr",1596075738910052352,"⛏️En RDC, la ville de Kolwezi, 573.000 habitants, avalée par ses mines 

➡️https://t.co/WbcN4xDwn0
✍️@L4ingstone &amp; Lucien Kahozi #AFP https://t.co/tbJMjye9xd","2022-11-25 10:38:04",111,37,4,66,4
"Negative",0.895,0.8950795,0.0669012,0.0380193,338985020,"afpfr",1596064670741315584,"Le chanteur et acteur sino-canadien Kris Wu, immense star en Chine, a été condamné à 13 ans de prison, notamment pour viol, selon le jugement d'un tribunal de Pékin, une affaire qui avait suscité un scandale dans le pays #AFP https://t.co/s5MJZDUCjC","2022-11-25 09:54:05",350,70,11,217,52
"Negative",0.869,0.8686399,0.082002185,0.049357954,338985020,"afpfr",1596051068944674821,"💬 ""On s’apprêtait à fuir quand la bombe est tombée sur notre maison"". Dans un hôpital de l'est de la RDC, Furaha Twizere raconte l’enfer des habitants pris entre les tirs de l’armée congolaise et ceux de la rébellion du M23

➡️ https://t.co/4zwxQaWBkj 
✍️@AlexisHuguet_ #AFP https://t.co/KhqgYkZzHq","2022-11-25 09:00:02",24,9,0,15,0
"Negative",0.936,0.9357199,0.044544954,0.019735092,338985020,"afpfr",1596039880995471361,"[A LA UNE A 8H]
Grosse inquiétude chez les supporters: le maître à jouer du Brésil, #Neymar, souffre d'une entorse à la cheville droite après la victoire de son équipe sur la Serbie (2-0) au #Mondial2022, de nouveaux examens sont attendus #AFP 2/5 https://t.co/S5esOtuBrL","2022-11-25 08:15:35",208,29,21,143,15
"Negative",0.919,0.91861737,0.056536112,0.02484649,338985020,"afpfr",1596038279304183809,"[A LA UNE A 8H]
Au moment où l'hiver s'installe, l'Ukraine s'attelle à réparer des infrastructures énergétiques, endommagées par des frappes russes massives, et à réapprovisionner des millions d'Ukrainiens sans chauffage et sans lumière #AFP 1/5 https://t.co/X2mgUDdhfw","2022-11-25 08:09:13",76,26,6,44,0
"Positive",0.486,0.21175247,0.30181625,0.48643124,338985020,"afpfr",1596032184774639618,"🦖 L'icône du Musée d’histoire naturelle de Londres, l’animatronique Tyrannosaurus rex, ne prendra pas froid cet hiver : il est habillé d'un pull de Noël sur mesure, orné... de dinosaures ⬇️ https://t.co/JlHc1A2EcI","2022-11-25 07:45:00",281,44,8,209,20
"Negative",0.927,0.92741513,0.057014786,0.015570155,338985020,"afpfr",1596029667680534528,"🎧 En France la moitié des féminicides a lieu en zone rurale alors que seulement un 1/3 de la population y vit. Sur le Fil décrypte les causes: isolement géographique des victimes de violence, peur de demander de l'aide et du “qu’en dira-t-on”. #25novembre https://t.co/AQu9q8IvEk","2022-11-25 07:35:00",100,54,0,44,2
"Negative",0.382,0.38209644,0.32226697,0.29563653,338985020,"afpfr",1596020861294718976,"💊 Entre les traitements innovants vendus des dizaines de milliers d'euros et les pénuries de molécules essentielles comme les antibiotiques, le modèle économique du médicament pose de plus en plus la question de sa viabilité à long terme ⤵️

https://t.co/AzOJOhOucA #AFP https://t.co/prMG8kbz68","2022-11-25 07:00:00",79,27,4,43,5
"Positive",0.538,0.12548569,0.33619455,0.53831977,338985020,"afpfr",1595900070834077703,"✉️ Dans l'entrepôt de la Poste du Louvre, en plein cœur de Paris, 100% des véhicules sont électriques et la flotte de vélos-cargos ne cesse d'augmenter : en 2025, le groupe espère décarboner ses livraisons de colis dans 22 métropoles françaises 📽️@olivierfeniet #AFP #AFPTV https://t.co/R1anqrLNNK","2022-11-24 23:00:01",66,16,4,44,2
"Positive",0.84,0.030614309,0.12978068,0.83960503,338985020,"afpfr",1595884964855300100,"🎵 L'émergence du streaming a permis à de nombreux artistes africains, notamment nigérians, de se faire connaître dans le monde entier, une révolution numérique à laquelle l'Afrique francophone compte bien participer ⤵️

https://t.co/iTpVwvafHb 
✍️ @DonadieuP #AFP https://t.co/SQrCWgQOxZ","2022-11-24 22:00:00",25,9,2,14,0
"Negative",0.452,0.45191348,0.33633268,0.21175386,338985020,"afpfr",1595869865650290690,"💬 ""J'ai l'impression que Musk aime beaucoup l'humanité mais pas beaucoup les humains"" 

Clash des cultures entre Twitter et Musk 

➡️ https://t.co/Z1xR20YMy2
✍️@JulieJammot &amp; @michel_juliette #AFP https://t.co/rVUHrzTa07","2022-11-24 21:00:00",55,13,10,30,2
"Positive",0.617,0.1749869,0.20826651,0.6167466,338985020,"afpfr",1595854770744352768,"🇹🇼 Au moment où Taïwan se mue progressivement en une société ""super âgée"", un nouveau parti émerge dans l'arène politique en brandissant un programme pour le moins singulier : rendre sa grandeur au mah-jong, un jeu de société traditionnel

➡️ https://t.co/swjXw5FGAW #AFP https://t.co/6UGDSCgPAz","2022-11-24 20:00:01",37,3,2,31,1
"Negative",0.921,0.92112094,0.053625308,0.025253722,338985020,"afpfr",1595839675238957056,"Iwan Gunawan a été forcé de laisser sa femme blessée sous les décombres pour porter secours à sa fille. Comme lui, d'autres survivants ont fait face à des situations déchirantes après le séisme qui a ébranlé l'île de Java en Indonésie
➡️ https://t.co/3Y2jAa9fGw 
✍️@GitaAqsho #AFP https://t.co/DmlzMJuKyZ","2022-11-24 19:00:02",39,6,2,30,1
"Negative",0.819,0.81888705,0.11789297,0.06321997,338985020,"afpfr",1595828341726011392,"💬 ""On voit les prix monter chaque semaine, même sur les produits de base... On n'y arrive plus"" 

En Espagne, les ""files de la faim"" sont gonflées par l'inflation

➡️ https://t.co/5zPQT1Dl9u
✍️@ValentinBontemp #AFP https://t.co/iWBFaedA83","2022-11-24 18:15:00",58,27,5,26,0
