"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.541,0.54101604,0.14505719,0.31392676,1976143068,"EmmanuelMacron",1596251491228127232,"Éradiquer le fléau des violences faites aux femmes, depuis 5 ans, nous y travaillons sans relâche. Si beaucoup a été fait, nous ne relâcherons pas l’effort.","2022-11-25 22:16:27",8682,715,2490,4932,545
"Positive",0.891,0.048955657,0.059703432,0.8913409,1976143068,"EmmanuelMacron",1595725766788087809,"Aux Maires de France, un seul mot : merci ! Face aux crises du quotidien, vous portez la République. La Nation vous est reconnaissante. https://t.co/cXTSLTEY9y","2022-11-24 11:27:24",3358,416,741,2139,62
"Negative",0.95,0.95042014,0.04078843,0.008791382,1976143068,"EmmanuelMacron",1595532999839342604,"Ukraine suffered massive shelling today, leaving much of the country without water or electricity. Strikes against civilian infrastructures are war crimes and cannot go unpunished.","2022-11-23 22:41:25",47122,6179,5564,34719,660
"Negative",0.965,0.965265,0.023310432,0.0114245955,1976143068,"EmmanuelMacron",1595510631859646464,"Des bombardements massifs ont eu lieu aujourd'hui contre l'Ukraine, laissant une grande partie du pays sans eau ni électricité. Toute frappe contre des infrastructures civiles constitue un crime de guerre et ne peut rester impunie.","2022-11-23 21:12:32",26884,2435,6284,17472,693
"Positive",0.826,0.07073268,0.10369269,0.82557464,1976143068,"EmmanuelMacron",1595500375070900224,"Fier de voir Sophie Adenot marcher dans les pas de Claudie Haigneré en devenant astronaute à l’ESA !","2022-11-23 20:31:47",4300,456,407,3395,42
"Positive",0.859,0.02544656,0.11589696,0.85865647,1976143068,"EmmanuelMacron",1594965733217226752,"Merci Bali et merci Bangkok pour votre accueil. Des équilibres et la paix : voilà notre message. https://t.co/dCzCq3exuA","2022-11-22 09:07:18",4314,556,1212,2461,85
"Positive",0.835,0.049176108,0.11549689,0.835327,1976143068,"EmmanuelMacron",1594813425049370635,"Après de nouveaux tirs contre la centrale nucléaire de Zaporijia, je le redis : tout doit être fait pour préserver la sécurité et la sûreté des centrales. Nous en avons parlé aujourd'hui avec le Président Zelensky. Nous poursuivrons nos efforts.","2022-11-21 23:02:05",5792,570,2038,3032,152
"Positive",0.832,0.03073975,0.13728574,0.83197457,1976143068,"EmmanuelMacron",1594801816281161742,"Dragă Maia, eforturile curajoase și ambițioase pe care le depuneți în Moldova, le faceți pentru țara dumneavoastră, dar și pentru Europa. Puteți conta pe susținerea Franței. https://t.co/4BmpCRfKxF","2022-11-21 22:15:57",3004,279,348,2342,35
"Positive",0.916,0.028431334,0.055801786,0.9157669,1976143068,"EmmanuelMacron",1594800569310642176,"Chère Maia, le travail courageux et ambitieux que vous menez en Moldavie, vous le faites pour votre pays mais aussi pour l'Europe. Vous pouvez compter sur le soutien de la France. https://t.co/66TIOYbWPq","2022-11-21 22:11:00",4259,489,610,3100,60
"Positive",0.586,0.16035636,0.25336674,0.5862769,1976143068,"EmmanuelMacron",1594799458130092032,"Pour répondre aux besoins immédiats de la Moldavie et de sa population face aux conséquences de la guerre en Ukraine, nous avons décidé de mobiliser une nouvelle enveloppe de plus de 100 millions d'euros. https://t.co/rF8pwlWK6r","2022-11-21 22:06:35",11330,1133,4521,4587,1089
"Negative",0.956,0.95563185,0.022854708,0.02151352,1976143068,"EmmanuelMacron",1594634549182480386,"L'Indonésie est frappée ce matin par un séisme d'une force destructrice et meurtrière. Pensée émue pour toutes les victimes. La France est solidaire.","2022-11-21 11:11:18",12958,1348,1518,9904,188
"Positive",0.424,0.2459564,0.32959318,0.42445043,1976143068,"EmmanuelMacron",1594383702788046848,"At COP27, France and Europe have reaffirmed their commitment to the climate. We need a new financial pact with the most vulnerable countries. I’ll work on this with our partners with a view to a summit in Paris before the next COP.","2022-11-20 18:34:31",2953,326,832,1762,33
"Positive",0.865,0.053473495,0.08190381,0.86462265,1976143068,"EmmanuelMacron",1594369154181734401,"À la COP27, la France et l’Europe ont réaffirmé leur engagement pour le climat. Nous avons besoin d’un nouveau pacte financier avec les pays les plus vulnérables. J’y travaillerai avec nos partenaires en vue d’un sommet à Paris avant la prochaine COP.","2022-11-20 17:36:42",4941,583,1122,3110,126
"Positive",0.779,0.03983921,0.18156604,0.7785948,1976143068,"EmmanuelMacron",1593954607901835265,"Réunis pour que vive la Francophonie ! https://t.co/C6YaeI0N1H","2022-11-19 14:09:27",22727,1635,4217,16137,738
"Positive",0.92,0.016238134,0.064186424,0.91957545,1976143068,"EmmanuelMacron",1593950269162897408,"À Djerba avec les membres du réseau Jeunes Ambassadeurs Francophones engagés pour défendre la Francophonie à travers le monde. Avec @YseultOfficiel, notre marraine pour 2024, nous allons continuer à promouvoir notre si belle langue ! https://t.co/tXgeQG6c1T","2022-11-19 13:52:12",5161,446,2033,2213,469
"Positive",0.525,0.29768303,0.17689516,0.5254218,1976143068,"EmmanuelMacron",1592402571515551745,"Avec le Président Xi Jinping, nous appelons au respect de l'intégrité territoriale et de la souveraineté de l'Ukraine. Les conséquences de ce conflit dépassent les frontières européennes : c’est par une étroite coordination entre la France et la Chine que nous les surmonterons.","2022-11-15 07:22:13",8237,926,1439,5595,277
"Negative",0.669,0.6693315,0.22417448,0.10649401,1976143068,"EmmanuelMacron",1592390820711497733,"Le monde ne doit pas se diviser.","2022-11-15 06:35:31",36264,1736,8620,23515,2393
"Positive",0.473,0.12115544,0.40587687,0.47296768,1976143068,"EmmanuelMacron",1593943418543153153,"เล็ก ชัยเลิศ คุณใช้เวลาตลอดชีวิตของคุณเพื่อป้องกันช้าง คุณทราบดีกว่าใครทั้งสิ้นว่าการอยู่รอดของช้างขึ้นอยูกับธรรมชาติ ที่ตั้งบนพื้นฐานของความสมดุลระหว่างเล็กที่สุดและใหญ่ที่สุด ขอบคุณสำหรับความมุ่งมั่นพันธะสัญญาของคุณเพื่อความหลากหลายทางชีวภาพ https://t.co/HIwa8Tqot5","2022-11-19 13:24:59",5151,1123,247,3719,62
"Positive",0.56,0.110955246,0.32908213,0.5599627,1976143068,"EmmanuelMacron",1593943302935826433,"วัดโพธิ์ สถานที่สำคัญของพุทธศาสนาไทย เตือนให้เราตระหนักว่ามรดกทางศาสนาแห่งนี้มีส่วนในการสร้างเอกลักษณ์ของคนไทยมากเพียงใด ฝรั่งเศสจะสนับสนุนการส่งเสริมและการอนุรักษ์ของวัดในนามของมิตรภาพยืนนานในประวัติศาสตร์ระหว่างฝรั่งเศสและไทย https://t.co/Y4tsjgtOnK","2022-11-19 13:24:32",5509,1211,270,3956,72
"Positive",0.883,0.050645452,0.06596294,0.8833916,1976143068,"EmmanuelMacron",1593921237692080130,"Lek Chailert, vous avez consacré votre vie à protéger les éléphants. Vous savez mieux que quiconque que de leur survie dépend la Nature, fondée sur l'équilibre entre infiniment petit et infiniment grand. Merci pour votre engagement pour la biodiversité. https://t.co/AA3DjJ3NMY","2022-11-19 11:56:51",4099,558,480,2987,74
"Positive",0.792,0.0713945,0.13681991,0.7917856,1976143068,"EmmanuelMacron",1593909907803324416,"Wat Pho, haut lieu du bouddhisme thaïlandais, nous rappelle à quel point ce patrimoine religieux a contribué à former l'identité du peuple thaïlandais. La France appuiera sa promotion et sa préservation au nom de l’amitié historique entre la France et la Thaïlande. https://t.co/xJNUlKmyIa","2022-11-19 11:11:50",7635,1273,1055,5061,246
"Positive",0.447,0.1327399,0.42048934,0.44677076,1976143068,"EmmanuelMacron",1593614773782220800,"Pháp không chỉ là một quốc gia châu Âu mà còn là một quốc gia thuộc khu vực địa lý  Ấn Độ Dương-Thái Bình Dương. Đây là lý do tại sao tôi có mặt tại Hội nghị Cấp cao APEC tại Thái Lan. Thông điệp của tôi : hãy cùng chung tay xây dựng!","2022-11-18 15:39:04",2043,188,487,1203,165
"Positive",0.458,0.09228111,0.44969603,0.45802286,1976143068,"EmmanuelMacron",1593614603661242368,"프랑스는 유럽 국가일 뿐 아니라 인도•태평양 국가이기도 합니다. 태국에서 열리는 APEC 정상회의에 제가 참가하는 이유가 바로 여기 있습니다. 저의 메시지는: « 함께 건설합시다 ! » 입니다.","2022-11-18 15:38:24",1574,163,277,1073,61
"Positive",0.579,0.04124172,0.3794684,0.57928985,1976143068,"EmmanuelMacron",1593614151200694272,"フランスはヨーロッパの国であると同時に、インド太平洋の国でもあります。そのために私はタイのAPECサミットに参加しているのです。私からのメッセージは、「ともに築き上げよう！」です。","2022-11-18 15:36:36",3872,510,333,2902,127
"Neutral",0.464,0.11492572,0.4643996,0.4206747,1976143068,"EmmanuelMacron",1593613934476816384,"法国不仅是一个欧洲国家，也是一个印太国家，所以我参加在泰国举办的亚太经合组织峰会（APEC）。我要表达的是：让我们共同建设！","2022-11-18 15:35:44",7385,441,1356,5301,287
"Neutral",0.435,0.14731717,0.43515643,0.41752642,1976143068,"EmmanuelMacron",1593613684114599941,"फ्रांस न केवल एक यूरोपीय देश है बल्कि एक हिन्द-प्रशान्त महासागर देश भी है। यही कारण है कि मैं थाईलैंड में एपेक शिखर सम्मेलन में हूं। मेरा संदेश: आइए मिलकर निर्माण करें!","2022-11-18 15:34:44",83576,8258,1875,72791,652
"Neutral",0.452,0.17875415,0.4516438,0.36960205,1976143068,"EmmanuelMacron",1593613400441229317,"ฝรั่งเศสไม่ใช่เป็นเพียงประเทศยุโรป หากเป็นประเทศอินโดแปซิฟิกประเทศหนึ่งด้วย นี่เป็นเหตุผลที่ข้าพเจ้ามาเข้าร่วมในการประชุมเอเปกในประเทศไทย ข้อความที่ข้าพเจ้าสื่อสารคือ เรามาสร้างสรรค์ร่วมกัน !","2022-11-18 15:33:37",8294,3021,262,4850,161
"Positive",0.503,0.10210026,0.39478216,0.5031176,1976143068,"EmmanuelMacron",1593604688947318784,"France is not only a European country but also an Indopacific country. This is why I am at the APEC Summit in Thaïland. My message: let’s build together! https://t.co/Gn4ZpUr7Lo","2022-11-18 14:59:00",5229,726,1017,3297,189
"Positive",0.492,0.16310252,0.34525222,0.49164522,1976143068,"EmmanuelMacron",1593536397058912256,"France is close to Papua New Guinea, due to its geographical proximity to New Caledonia. However we share much more: a Melanesian culture and common projects regarding energy transition and biodiversity protection. We plan to strengthen them. https://t.co/fpiJuHExBt","2022-11-18 10:27:38",1604,200,287,1087,30
"Positive",0.709,0.10025072,0.19124335,0.7085059,1976143068,"EmmanuelMacron",1593531675442835456,"La France est proche de la Papouasie-Nouvelle-Guinée par sa géographie, avec la Nouvelle-Calédonie. Mais nous partageons bien plus : une culture mélanésienne et des projets communs de transition énergétique et de protection de la biodiversité. Nous allons les renforcer. https://t.co/GKmSaBMdMb","2022-11-18 10:08:52",2462,350,471,1586,55
"Positive",0.874,0.041092366,0.08520773,0.87369996,1976143068,"EmmanuelMacron",1593287967036022785,"L'Indopacifique est une réalité pour notre pays. La moitié de nos collectivités ou départements d'outre-mer y font rayonner la France. https://t.co/hub7CnrdTa","2022-11-17 18:00:27",2914,415,750,1680,69
"Positive",0.676,0.050800536,0.27365062,0.67554885,1976143068,"EmmanuelMacron",1593281157378240512,"O Brasil está de volta a uma estratégia amazônica! Apoio a iniciativa do Presidente @LulaOficial para uma COP na Amazônia. Nós precisamos. A França também continuará a engajar-se.","2022-11-17 17:33:24",87809,6199,19543,60598,1469
"Positive",0.872,0.042363938,0.08520779,0.87242824,1976143068,"EmmanuelMacron",1593281069406900225,"Le Brésil est de retour dans une stratégie amazonienne ! Je soutiens l’initiative du Président @LulaOficial d'une COP en Amazonie. Nous en avons besoin. La France continuera elle aussi de s’y engager.","2022-11-17 17:33:03",93938,7744,6503,78460,1231
"Positive",0.5,0.13703562,0.3629323,0.5000321,1976143068,"EmmanuelMacron",1592316655081660416,"Au nom de toutes les femmes qui se battent pour la vie et la liberté en Iran et partout dans le monde.

On behalf of all women who are fighting for life and freedom in Iran and around the world.

به نمایندگی از همه زنانی که برای زندگی و آزادی در ایران و سراسر جهان می جنگند. https://t.co/OXxdXqimfv","2022-11-15 01:40:49",39999,8828,1935,28711,525
"Positive",0.688,0.06884797,0.24313293,0.6880191,1976143068,"EmmanuelMacron",1593263489367576576,"การที่ท่านได้เชิญข้าพเจ้าเข้าร่วมประชุมเอเปค - หัวใจของความร่วมมือทางเศรษฐกิจของเอเชีย-แปซิฟิก ประเทศไทยได้แสดงให้เห็นถึงความสัมพันธ์บนรากฐานของความไว้วางใจ ที่ประเทศฝรั่งเศสได้รู้สร้างสานในย่านอินโดแปซิฟิก ความร่วมมือระหว่างประเทศของเราทั้งสองนี้ – เราจะสืบสร้างต่อไป https://t.co/QrfPLScpXv","2022-11-17 16:23:11",6611,1726,402,4292,191
"Positive",0.821,0.047935933,0.13067654,0.8213876,1976143068,"EmmanuelMacron",1593256756289097731,"En m’invitant à participer au sommet de l’APEC, au cœur de la coopération économique de l’Asie-Pacifique, la Thaïlande témoigne des relations de confiance que la France a su tisser en Indopacifique. Cette coopération entre nos pays, nous allons la poursuivre. https://t.co/11c5FhlKXe","2022-11-17 15:56:26",3177,539,365,2222,51
"Positive",0.501,0.13429855,0.36428738,0.50141406,1976143068,"EmmanuelMacron",1593252098346741762,"Plus qu’un sport national, en Thaïlande le muay-thaï est un état d’esprit, des valeurs fondées sur le respect. Au mythique stade Rajadamnern, avec deux phénomènes, les frères Pinto : https://t.co/3TBJkhRMEZ","2022-11-17 15:37:56",7642,1042,1142,5109,349
"Positive",0.608,0.09159089,0.3000191,0.60839003,1976143068,"EmmanuelMacron",1593108477932896256,"วัฒนธรรมทำให้เราใกล้ชิดกันมากขึ้น
Le Centre d’art de la Fondation Jim Thompson à Bangkok est emblématique des liens qui unissent la France et la Thaïlande, de la diversité des partenariats que la France met en œuvre dans la région Indopacifique. La culture nous rapproche ! https://t.co/xVMc2GkuXj","2022-11-17 06:07:14",2226,398,238,1569,21
"Negative",0.933,0.932567,0.042937927,0.024495125,1976143068,"EmmanuelMacron",1592863785618137089,"La déstabilisation de nos chaînes alimentaires est un des principaux risques de la guerre en Ukraine. L'accord sur les exportations de céréales en mer Noire, négocié sous l'égide de l'ONU, doit être reconduit. Le G20 a envoyé un message très clair en ce sens au Président Poutine. https://t.co/mZxEzGggMN","2022-11-16 13:54:55",2750,339,742,1614,55
"Positive",0.836,0.029361608,0.13475193,0.8358865,1976143068,"EmmanuelMacron",1592859429544005632,"La France soutient l'intégration pleine et entière de l'Union africaine au G20.","2022-11-16 13:37:36",7416,714,1586,4907,209
"Neutral",0.486,0.04056977,0.48587587,0.47355428,1976143068,"EmmanuelMacron",1592855262435495936,"Pour la première fois, le G20 s’engage clairement sur la sortie du charbon. https://t.co/P4THm7Si1F","2022-11-16 13:21:03",2182,321,360,1465,36
"Positive",0.561,0.26916587,0.16998072,0.5608534,1976143068,"EmmanuelMacron",1592851708996382720,"La majorité des membres du G20 condamne la guerre en Ukraine. Tous, nous affirmons le respect du droit international.","2022-11-16 13:06:55",9769,831,2926,5753,259
"Positive",0.654,0.04000833,0.30635476,0.6536369,1976143068,"EmmanuelMacron",1592848007468584960,"Aux peuples polonais et ukrainien : nous sommes à vos côtés. https://t.co/HNATBpE636","2022-11-16 12:52:13",4541,474,1284,2658,125
"Positive",0.503,0.27673304,0.21981123,0.5034557,1976143068,"EmmanuelMacron",1592843849545977856,"Nous savions que ce G20 serait difficile. Nous avions une responsabilité : défendre la paix et éviter une division du monde. C'est le message que nous avons envoyé à la communauté internationale. https://t.co/rZNWzSXHZT","2022-11-16 12:35:41",4962,598,656,3646,62
"Positive",0.572,0.07770906,0.35039532,0.5718956,1976143068,"EmmanuelMacron",1592811112403066882,"प्रधान मंत्री नरेंद्र मोदी के साथ, शांति के लिए हम एक ही एजेंडा साझा करते हैं । हम भारत की आगामी जी20 अध्यक्षता के तहत इस पर काम करेंगे। https://t.co/iZyBmWQ67q","2022-11-16 10:25:36",124152,11598,1354,110744,456
"Positive",0.645,0.055728,0.29968676,0.64458525,1976143068,"EmmanuelMacron",1592772285928464386,"Avec le Premier ministre Narendra Modi, nous partageons le même agenda en faveur de la paix. Nous y travaillerons dans le cadre de la prochaine présidence indienne du G20. https://t.co/EJM7a8lChS","2022-11-16 07:51:19",25734,2076,612,22954,92
"Positive",0.614,0.11872581,0.2675045,0.61376965,1976143068,"EmmanuelMacron",1592673843835211777,"I spoke with Prime Minister Mateusz Morawiecki to express our solidarity. Poland can count on France’s support and our readiness to assist in ongoing investigations.","2022-11-16 01:20:09",5319,555,499,4200,65
"Positive",0.868,0.025163291,0.10656821,0.86826855,1976143068,"EmmanuelMacron",1592653070848380930,"Je me suis entretenu avec le Premier ministre Mateusz Morawiecki pour lui dire notre solidarité. La Pologne peut compter sur le soutien de la France et notre disponibilité pour appuyer les enquêtes en cours.","2022-11-15 23:57:36",15914,1537,2112,11878,387
"Negative",0.611,0.61112577,0.16596511,0.2229091,1976143068,"EmmanuelMacron",1592647406486982656,"La guerre en Ukraine a rendu l’accès aux engrais difficile. Garantir cet accès, c’est agir pour la sécurité alimentaire mondiale. Union européenne et Union africaine, nous avons fait un point au G20 sur notre initiative Save Crops. Où nous en sommes : https://t.co/49bSjkkSAN","2022-11-15 23:35:06",2616,312,427,1834,43
"Neutral",0.613,0.07775923,0.6126127,0.30962798,1976143068,"EmmanuelMacron",1592566485716606977,"Bersama dengan Presiden Joko Widodo, kita meninjau tantangan G20 yang berada di bawah Presidensi Indonesia. https://t.co/dhaCaO2kLB","2022-11-15 18:13:33",8213,901,2187,5036,89
"Positive",0.648,0.115515105,0.23697679,0.647508,1976143068,"EmmanuelMacron",1592532737923350528,"Avec le Président Joko Widodo, nous avons fait le point sur les défis du G20 que l’Indonésie préside. Nous réussirons si les États s'unissent pour mettre fin à l’escalade en Ukraine, agissent en solidarité face aux conséquences du conflit, et accélèrent sur le climat. https://t.co/C6KxYcOv22","2022-11-15 15:59:27",2634,399,298,1891,46
"Neutral",0.451,0.3919772,0.4513513,0.15667151,1976143068,"EmmanuelMacron",1592530917276676096,"Ukrayna'daki savaş dünyada açlık risklerini arttırmaktadır. Türkiye ve Fransa, ihracatların engelsiz şekilde devam etmesi için çalışmaya devam edeceklerdir. https://t.co/x7nTQ51qwE","2022-11-15 15:52:13",13521,927,1284,10734,576
"Negative",0.73,0.7301688,0.122525305,0.14730588,1976143068,"EmmanuelMacron",1592502402196082689,"La guerre en Ukraine entraîne des risques accrus de famines dans le monde. La Turquie et la France continueront d’œuvrer pour que les exportations se poursuivent sans entrave. https://t.co/TvuPUCCLM6","2022-11-15 13:58:54",5003,523,887,3473,120
"Neutral",0.402,0.33420232,0.40198612,0.26381153,1976143068,"EmmanuelMacron",1592451017530306562,"我同中国国家主席习近平一道，共同呼吁尊重乌克兰的领土完整和主权。此次冲突造成的影响已超越欧洲边境：通过法中两国之间的密切协调，我们将克服这些影响。

结束局势升级、应对乌克兰战争造成的影响、支持最脆弱经济体、实现法中经济去碳化以及采取行动保护生物多样性——法中两国对此坚定不移。 https://t.co/az5WDHFWXq","2022-11-15 10:34:43",15649,1207,1964,11878,600
"Negative",0.36,0.35959753,0.29606655,0.34433588,1976143068,"EmmanuelMacron",1592436315479740418,"President Xi Jinping and I call for respect for Ukraine’s territorial integrity and sovereignty. The consequences of this conflict stretch beyond Europe’s frontiers, and it is through close coordination between France and China that they will be overcome.","2022-11-15 09:36:18",5714,687,486,4414,127
"Neutral",0.47,0.16795719,0.46977708,0.36226574,1976143068,"EmmanuelMacron",1592222714302865408,"Mañana, en el G20, con nuestros socios de Sudáfrica, Ruanda, Senegal, Argentina y México, con los que me he reunido esta noche, defenderemos juntos la causa de la solidaridad frente a las repercusiones de la guerra en Ucrania en el plano económico, alimentario y energético. https://t.co/MYo5bLVBVU","2022-11-14 19:27:31",1045,162,177,699,7
"Neutral",0.428,0.21564676,0.42814472,0.35620847,1976143068,"EmmanuelMacron",1592221323555528706,"Tomorrow, at the G20 in Bali, alongside our partners from South Africa, Rwanda, Senegal, Argentina and Mexico I met with this evening, we will advocate solidarity in response to the economic, food and energy consequences of the war in Ukraine. https://t.co/tibii0pl5P","2022-11-14 19:22:00",1100,163,136,788,13
"Positive",0.493,0.13485844,0.3724852,0.49265632,1976143068,"EmmanuelMacron",1592219561893445632,"Demain au G20 de Bali, avec nos partenaires d’Afrique du Sud, du Rwanda, du Sénégal, d’Argentine et du Mexique que j’ai retrouvés ce soir, nous défendrons ensemble la solidarité face aux répercussions de la guerre en Ukraine sur les plans économique, alimentaire et énergétique. https://t.co/DN446lWay1","2022-11-14 19:15:00",1254,214,208,810,22
"Neutral",0.521,0.26350462,0.5208395,0.21565586,1976143068,"EmmanuelMacron",1592204242848124931,"https://t.co/SPeaIXUK7L","2022-11-14 18:14:07",2336,324,321,1638,53
"Neutral",0.521,0.26350462,0.5208395,0.21565586,1976143068,"EmmanuelMacron",1592161072886165504,"https://t.co/DInSuJvtFk","2022-11-14 15:22:35",3249,397,679,2100,73
"Positive",0.464,0.32596064,0.21041496,0.4636244,1976143068,"EmmanuelMacron",1591905374176972801,"Milletimiz için oldukça anlamlı olan bu günde, tam da 13 Kasım 2015 tarihinde hayatını kaybedenleri anarken, Türk halkı kalbinden, İstanbul'dan, saldırıya uğradı. Türk insanına mesajımız : acınızı paylaşıyoruz. Başımiz sağ olsun. Terörle mücadelede yanınızdayız.","2022-11-13 22:26:32",40710,2183,1706,36326,495
"Negative",0.886,0.88636154,0.06106019,0.052578326,1976143068,"EmmanuelMacron",1591871157279789056,"En ce jour si symbolique pour notre Nation, alors que nous pensons aux victimes tombées le 13 novembre 2015, le peuple turc est frappé par un attentat en son cœur, Istanbul. Aux Turcs : nous partageons votre peine. Nous nous tenons à vos côtés dans la lutte contre le terrorisme.","2022-11-13 20:10:34",14648,1539,968,11988,153
"Neutral",0.724,0.020788152,0.7239171,0.25529474,1976143068,"EmmanuelMacron",1591757029571325952,"Je réponds à vos (premières) questions sur l'écologie : https://t.co/yudJwDBj2N https://t.co/Bl9MkbRUET","2022-11-13 12:37:03",11117,1226,2758,6476,657
"Neutral",0.492,0.17373863,0.4916918,0.33456954,1976143068,"EmmanuelMacron",1591740289370140672,"Negociadores de ambas partes venezolanas, presidentes de Argentina y Colombia : todos estábamos en torno a la mesa del Foro de París sobre la Paz. El diálogo debe ser retomado para que en 2024 Venezuela tenga unas elecciones libres y democráticas. https://t.co/OVkK8vYMsJ","2022-11-13 11:30:32",2389,411,320,1565,93
"Positive",0.49,0.17629997,0.33394772,0.48975226,1976143068,"EmmanuelMacron",1591540054559555584,"Négociateurs des deux parties vénézuéliennes, Présidents argentin et colombien : nous étions autour de la table au Forum de Paris sur la Paix. Le dialogue doit reprendre pour qu'en 2024 des élections libres et démocratiques aient lieu au Venezuela. https://t.co/0OAPKUJRZ5","2022-11-12 22:14:53",4762,721,764,3113,164
"Negative",0.633,0.6326523,0.18260854,0.18473916,1976143068,"EmmanuelMacron",1591535259635822593,"À tous, sur tous les continents, l'universalisme s'impose plus que jamais comme une évidence. Réchauffement climatique, inégalités, insécurité alimentaire, conflits armés... Nous avons besoin d'une vraie coopération internationale face à ces défis.
https://t.co/XEsGhTbKcy","2022-11-12 21:55:49",6030,768,1934,3068,260
"Positive",0.68,0.1189064,0.20118152,0.67991203,1976143068,"EmmanuelMacron",1591171141204594688,"I welcome Kherson’s return to Ukraine. This is a critical step towards the restoration of its sovereign rights. France will stand beside the Ukrainian people.","2022-11-11 21:48:57",16835,1396,1129,14211,99
"Positive",0.825,0.03512889,0.13984558,0.82502556,1976143068,"EmmanuelMacron",1591142700249919488,"Вітаю з поверненням Херсона до України, це важливий крок на шляху до повного відновлення її суверенних прав. Франція й надалі підтримуватиме Українців та Українок.","2022-11-11 19:55:56",54845,3960,2338,48124,423
"Positive",0.887,0.04995696,0.06262745,0.8874156,1976143068,"EmmanuelMacron",1591138463021412353,"Je salue le retour de Kherson à l’Ukraine, un pas important vers le plein rétablissement de ses droits souverains. La France restera aux côtés des Ukrainiennes et Ukrainiens.","2022-11-11 19:39:06",22063,2206,2018,17622,217
