"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Neutral",0.415,0.20823336,0.41503882,0.3767278,765849247262633984,"brutofficiel",1596039230727208960,"Un vendredi noir pour la planète ? Pas forcément… Voici 5 initiatives alternatives au Black Friday 2022. https://t.co/D6wZc8gKCE","2022-11-25 08:13:00",60,18,2,37,3
"Positive",0.791,0.0149876205,0.19444026,0.7905721,765849247262633984,"brutofficiel",1595877666292318209,"""On est conscients qu'on peut y laisser notre vie.""
Leur passion ils la vivent à 100% et parfois même au delà.

Découvrez le doc ""Bike Life"", gratuitement pendant 7 jours sur la nouvelle app Brut : https://t.co/bMnnbbWr48 https://t.co/8XjHuYufOR","2022-11-24 21:31:00",19,0,5,14,0
"Negative",0.93,0.9295285,0.041373685,0.029097896,765849247262633984,"brutofficiel",1595863649209372672,"""Les établissements scolaires sont attaqués, les automobilistes sont agressés par des hordes de jeunes démons de 12 à 13 ans, armés de machettes, de barres de fer, qui tuent, pillent et sèment le chaos.""

C'est en France que ça se passe. Pendant ce temps-là, à Mayotte… https://t.co/Y3VulQ3yEZ","2022-11-24 20:35:18",512,197,22,269,24
"Negative",0.952,0.9522745,0.033000603,0.014724899,765849247262633984,"brutofficiel",1595851632264114177,"Jugées comme des filles ""à problèmes"", elles ont été enfermées dans des maisons de redressement gérées par des religieuses ""pour les protéger"". Violences, travail forcé… Fabienne raconte les maltraitances qu'elles ont subies dans les établissements du Bon Pasteur. https://t.co/AdlTBo86li","2022-11-24 19:47:33",893,287,15,571,20
"Positive",0.408,0.27764758,0.3138942,0.4084582,765849247262633984,"brutofficiel",1595836091898003457,"""L'accès à l'IVG n'est pas un caprice ni une question de groupe politique.""

L'Assemblée a voté pour l'inscription du droit à l'IVG dans la Constitution. Dans un discours très personnel, la députée Renaissance @AuroreBerge a expliqué son soutien à cette proposition du groupe LFI. https://t.co/7VTxiiMI0d","2022-11-24 18:45:48",272,63,8,190,11
"Positive",0.728,0.053997714,0.21794884,0.72805345,765849247262633984,"brutofficiel",1595832368245264384,"Sophie est avocate à Nouméa. Elle accompagne les victimes de violences conjugales. Pour Brut, elle raconte son métier et comment elle crée un lien de confiance pour comprendre au mieux les situations des personnes qu'elle reçoit.

Avec @CNBarreaux. https://t.co/ntg2DaB2Yh","2022-11-24 18:31:00",41,12,0,26,3
"Positive",0.641,0.18306087,0.17626734,0.6406718,765849247262633984,"brutofficiel",1595821116521467904,"Les larmes aux yeux pendant l'hymne, il entame ce jeudi sa probable dernière Coupe du monde. Voici l'histoire hors norme de Cristiano Ronaldo. https://t.co/dJwOf8qn9u","2022-11-24 17:46:17",290,56,8,224,2
"Negative",0.675,0.6745055,0.16518426,0.16031024,765849247262633984,"brutofficiel",1595730454124060673,"""J'ai des radiateurs électriques, mais ça coûte trop cher.""
Juanna a presque 80 ans et vit dans une maison insalubre et mal isolée… Pour enfin sortir de la précarité énergétique, l'asso @reseau_eco, soutenue par la Fondation @Abbe_Pierre, l'accompagne.

Avec @Abbe_Pierre. https://t.co/DDjmrmBxdK","2022-11-24 11:46:02",218,59,11,137,11
"Negative",0.789,0.7891309,0.14002788,0.070841216,765849247262633984,"brutofficiel",1595676591077695488,"On l'appelle ""le cuisinier de Poutine"". Fondateur de la milice Wagner, il est accusé d'avoir influencé les élections américaines en 2016 et c'est l'un des hommes forts de la Russie depuis le début de la guerre en Ukraine. Mais au fait, c'est qui Evgueni Prigojine ? https://t.co/Ec8e5xjJuw","2022-11-24 08:12:00",113,25,3,82,3
"Positive",0.509,0.20258243,0.28855997,0.5088576,765849247262633984,"brutofficiel",1595544822424645632,"Danseur étoile, il vient d'annoncer son départ surprise de l'Opéra de Paris. Brut avait suivi François Alu, lors des répétitions de son seul en scène aux chorégraphies spectaculaires... https://t.co/8jeX4qGwbP","2022-11-23 23:28:24",150,31,1,113,5
"Neutral",0.532,0.066788204,0.5324015,0.4008103,765849247262633984,"brutofficiel",1595521821524140032,"Et si c'était ça, le bateau du futur ? On est monté à bord du ""@energy_observer"", le bateau autonome en énergie qui fait le tour du monde. https://t.co/hz60lMFDda","2022-11-23 21:57:00",83,20,2,60,1
"Positive",0.909,0.016939718,0.07450506,0.90855527,765849247262633984,"brutofficiel",1595508722843152384,"""C'est une chose qui va révolutionner complètement la manière dont on va produire la musique.""

Pionnier de la musique électronique, @JeanMichelJarre est aussi déjà dans le futur… Il nous fait visiter son extraordinaire métavers musical. https://t.co/FHWDdIP33N","2022-11-23 21:04:57",70,7,3,55,5
"Positive",0.914,0.02634254,0.059964437,0.913693,765849247262633984,"brutofficiel",1595496329748221952,"La famille Addams revient dans une nouvelle série avec la fille Mercredi dans le rôle principal. Et pour Tim Burton, réalisateur des premiers épisodes, voici pourquoi ce personnage est vraiment spécial… https://t.co/CfiZQLTp6K","2022-11-23 20:15:42",90,19,3,67,1
"Positive",0.522,0.16079381,0.3169922,0.52221406,765849247262633984,"brutofficiel",1595457231322984448,"La corrida bientôt interdite en France ?

Une proposition de loi a été déposée, voici ce qu'elle peut changer. https://t.co/UVeGUXm6kI","2022-11-23 17:40:20",101,18,8,75,0
"Negative",0.505,0.50507843,0.23825425,0.25666732,765849247262633984,"brutofficiel",1595429419929042947,"Les joueurs de l’équipe d’Allemagne se couvrent la bouche en signe de protestation lors de leur premier match de la Coupe du monde au Qatar. https://t.co/fe9zwckTc2","2022-11-23 15:49:50",729,101,49,552,27
"Positive",0.802,0.08850308,0.109580055,0.80191684,765849247262633984,"brutofficiel",1595355726934904832,"""On dit que le rire c'est le meilleur des médicaments, bah c'est vrai.""
Ce centre de vacances accueille des enfants atteints de maladies. Éloïse, 16 ans, en rémission d'une leucémie, y va chaque été pour une semaine. Un moment de liberté loin des hôpitaux…

Avec @LENVOLAsso. https://t.co/99iwkdkBfa","2022-11-23 10:57:00",86,17,4,62,3
"Negative",0.696,0.696449,0.18375634,0.11979468,765849247262633984,"brutofficiel",1595316971511365634,"""Je raconte pas mal de choses de mon passé. J'avais peur que ma meuf me juge…""
Dans son nouveau stand-up ""Aime-moi si tu peux"", @FaryLopesB s'attaque au sujet du couple, et à ses tourments. On a passé la journée avec lui dans les coulisses de sa grande première au Dôme de Paris. https://t.co/AS2MzadXq1","2022-11-23 08:23:00",71,13,2,55,1
"Negative",0.92,0.920362,0.05675195,0.02288604,765849247262633984,"brutofficiel",1595160440631222272,"""Je ressens un vide.""
Pas de télé, d’ordinateur, de smartphone…depuis 4 jours. Le résultat, c'est ça. Privés d'écrans, un doc de @T_Khaldi, disponible encore 3 jours gratuitement sur la nouvelle App Brut : https://t.co/LYgL0w1e5D https://t.co/wDpqnnv6xY","2022-11-22 22:01:00",28,7,0,21,0
"Positive",0.874,0.06518299,0.060804535,0.87401253,765849247262633984,"brutofficiel",1595160256589746176,"Il vient de rejoindre Thierry Henry comme meilleur buteur de l’histoire des Bleus. Pour Brut, Olivier Giroud revient sur les obstacles qu’il a su surmonter pour arriver au sommet. https://t.co/TEnIjzPVeV","2022-11-22 22:00:16",180,35,4,136,5
"Negative",0.49,0.4903523,0.26358292,0.24606484,765849247262633984,"brutofficiel",1595129169901654017,"""Pendant la présidentielle, j'ai vu des politiques trembler…""
Pendant 1 an, @SalhiaBrakhlia a filmé les coulisses de la matinale de France Info pour être transparente sur la relation entre les journalistes et les politiques hors antenne. Et la réalité qu'elle a captée, c'est ça. https://t.co/IXnQmP770f","2022-11-22 19:56:44",2283,367,35,1846,35
"Negative",0.739,0.7391436,0.17047033,0.09038611,765849247262633984,"brutofficiel",1595117532788445185,"Au Qatar, la loi prévoit de punir les relations entre personnes de même sexe. @NoePgnd s’est rendu à Doha pour récolter les témoignages (rares) des personnes LGBTQIA+. Il en parle avec @seb_oll dans Défense de filmer.

En exclu sur @spotifyfrance : https://t.co/hQcb4PbbiB https://t.co/ioOBUsxF7w","2022-11-22 19:10:30",22,7,0,15,0
"Negative",0.844,0.84369314,0.09640668,0.059900217,765849247262633984,"brutofficiel",1595096587197239296,"""Pendant la 2e guerre mondiale, je n'aurais pas eu le droit de vivre.""

Le discours vibrant du Premier ministre du Luxembourg Xavier Bettel à l'occasion des 70 ans du Parlement européen. https://t.co/NOn4zV9mln","2022-11-22 17:47:16",595,131,9,442,13
"Negative",0.576,0.57626057,0.2163606,0.20737883,765849247262633984,"brutofficiel",1595036624613625857,"Face à la hausse des suicides d’étudiants au Japon, des universités ont inscrit des messages de prévention sur leur papier toilette. https://t.co/NB7S2EoK3I","2022-11-22 13:49:00",101,32,3,64,2
"Negative",0.459,0.45907703,0.40085608,0.14006692,765849247262633984,"brutofficiel",1595010389753765888,"""60 euros et y a rien dans le caddie. Avant, t'avais 60 euros, t'avais le caddie plein…""
La réalité de la hausse des prix quand on fait ses courses, c'est ça. https://t.co/ORLN3Mbj6u","2022-11-22 12:04:45",1519,449,76,934,60
"Positive",0.671,0.16929889,0.1597362,0.6709649,765849247262633984,"brutofficiel",1594952067092688896,"L'équipe de France joue son premier match de Coupe du monde ce soir. Et à la pointe de l'attaque, ce devrait être encore lui : @_oliviergiroud_, 36 ans, qui déjoue une nouvelle fois les pronostics. L'inépuisable buteur des Bleus raconte son histoire. https://t.co/ydgt2PMgqt","2022-11-22 08:13:00",130,36,4,86,4
"Positive",0.563,0.051758315,0.38518357,0.5630581,765849247262633984,"brutofficiel",1594772977366847488,"Retrouvez @DocAmine_ , @CoutuDre et @ChandrouKoumar en live ce soir à 21h sur l'app de Brut. pour la première de ""Bien dans nos têtes"", notre nouveau show de santé mentale. Ce soir, nous parlons d'échecs amoureux ! 
Téléchargez l'app gratuitement ➡️https://t.co/0gNIDD086X https://t.co/2I67sxN7u2","2022-11-21 20:21:21",6,0,0,6,0
"Neutral",0.453,0.28609553,0.45322284,0.26068163,765849247262633984,"brutofficiel",1594752754152521751,"La COP 27 vient de se terminer. Échec ou réussite ? Que doit-on en retenir ? On fait le bilan avec @CamilleEtienne_. https://t.co/Mk4wNQKMBe","2022-11-21 19:01:00",146,34,5,107,0
"Neutral",0.63,0.015791498,0.6302465,0.35396194,765849247262633984,"brutofficiel",1594720689235394562,"Ce soir à 20h venez jouer en live à Donjon et Dragon avec la @BonneAubergeJDR, @Lynkus_ et @eleonorebridge sur la nouvelle app Brut.

➡️ https://t.co/0gNIDD086X https://t.co/RdnjI4gugu","2022-11-21 16:53:35",16,2,0,14,0
"Negative",0.873,0.87340677,0.09060331,0.03598989,765849247262633984,"brutofficiel",1594676893277913088,"Face aux risques de sanctions, sept équipes décident finalement d’abandonner le port du brassard LGBTQIA+ pour la Coupe du monde. https://t.co/ITGtXS9olG","2022-11-21 13:59:33",62,11,6,38,7
"Positive",0.52,0.1978809,0.28247908,0.51964,765849247262633984,"brutofficiel",1594644387388358657,"""On n'avait pas d'espoir mais les jeunes générations sont en train de changer leur destin, de changer l'Iran""


Brut a rencontré le réalisateur iranien Emad Aleebrahim-Dehkordi, lauréat de l'Étoile d'or du @marrakech_fest pour son film ""Chevalier noir"". https://t.co/EcePcWMGbI","2022-11-21 11:50:23",34,4,1,28,1
"Negative",0.445,0.44492462,0.1544394,0.400636,765849247262633984,"brutofficiel",1594591440675524609,"""Il n'y a pas de succès sans échec.""

Ses créations en chocolat sont incroyables. Mais avant de devenir un chef pâtissier reconnu, Amaury Guichon a dû surmonter de nombreux obstacles : scolarité difficile, arrivée aux USA, découragement. Il raconte son parcours extraordinaire. https://t.co/rPjnJN4HLW","2022-11-21 08:20:00",205,31,1,171,2
"Positive",0.674,0.01649997,0.30937704,0.674123,765849247262633984,"brutofficiel",1594313861846401027,"Comment réussir ses photos avec son smartphone ? Voici quelques conseils très simples d'un photographe professionnel, Julien Mignot. https://t.co/5WMpwrCV3N","2022-11-20 13:57:00",190,30,0,159,1
"Positive",0.659,0.118973106,0.22161682,0.6594101,765849247262633984,"brutofficiel",1594284166065131520,"Ximun Denis est chasseur, Pierre @RigauxNature est naturaliste et militant anti-chasse. Pour Brut, ils ont accepté de se rencontrer et de parler ensemble. Dialogue. https://t.co/N5rrc8GdDx","2022-11-20 11:59:00",63,11,1,45,6
"Negative",0.48,0.48015144,0.27654612,0.24330238,765849247262633984,"brutofficiel",1594231821230903297,"❌  Sciences-Po    
❌  Conservatoire
❌  La Fémis
✅  Les Caractères
L'actrice et humoriste Lison Daniel raconte comment ses échecs lui ont permis de trouver sa voie. https://t.co/YvQlvkh1GN","2022-11-20 08:31:00",134,23,2,104,5
"Neutral",0.642,0.13461283,0.6422854,0.22310176,765849247262633984,"brutofficiel",1594029991338967041,"Qu'est-ce qui consomme le plus d'énergie en France ? Et comment peut-on faire des économies ? On a posé 4 questions très simples sur l'énergie à David Marchal de l'Agence de la transition écologique. 

Avec l’ADEME. https://t.co/8y41gTAJD4","2022-11-19 19:09:00",89,22,6,61,0
"Neutral",0.413,0.3258255,0.41330624,0.26086828,765849247262633984,"brutofficiel",1594012878872276992,"Johnny Depp, Cate Blanchett, Bill Murray ou Selena Gomez… Pour Brut, @JimJarmusch répond au Name dropping sans langue de bois, et voici ce qu'il pense vraiment d'eux. 
Il livrait une masterclass au Festival international du film de Marrakech. https://t.co/dBhVgw9qY6","2022-11-19 18:01:00",334,66,8,252,8
"Positive",0.904,0.019690169,0.0766149,0.9036949,765849247262633984,"brutofficiel",1593929581244960768,"Non-voyant, il vit les matchs du @PSG_inside grâce aux commentaires de son frère. Et ce jour-là, il a même eu droit à une belle surprise… On est allé au Parc des Princes avec @YvanWouandji et son jumeau Yvon. https://t.co/7UbRieEOCs","2022-11-19 12:30:00",2730,445,31,2192,62
"Positive",0.541,0.022778012,0.43588284,0.54133916,765849247262633984,"brutofficiel",1593924428336975873,"Brut lance ""Bien dans nos têtes"", sa nouvelle émission sur la santé mentale en direct sur la nouvelle application Brut. 
Tous les lundis à 21h, retrouvez @DocAmine_ , @dose_psy  et @ChandrouKoumar pour discuter, en live, de santé mentale. https://t.co/z6xmtMnEZH","2022-11-19 12:09:32",39,5,3,31,0
"Negative",0.481,0.4805497,0.30875194,0.21069841,765849247262633984,"brutofficiel",1593867671690280960,"""Je lui ai rappelé que pour les enfants, un sein, c'est un sein. Et que si elle sexualise le sein, c'est pas mon problème.""

Alors qu'elle allaitait son bébé dans une bibliothèque, la directrice lui a demandé de se cacher. Et elle n'a pas voulu laisser passer ça. Diane témoigne. https://t.co/kCsfeTcYIa","2022-11-19 08:24:00",329,54,31,236,8
"Positive",0.633,0.05163612,0.31525436,0.6331095,765849247262633984,"brutofficiel",1593694480796119040,"""Non, je préfère aller à la pêche...""
Neil a 18 ans et son métier, c’est pêcheur. Pour la première fois, il embarque sur un chalutier en tant que professionnel. 

👉 ""J’ai 18 ans et je suis pêcheur"", à voir gratuitement sur la nouvelle app Brut : https://t.co/MxAAvWi8b3 https://t.co/XeqwxCwnKp","2022-11-18 20:55:48",67,8,1,58,0
"Neutral",0.876,0.047273733,0.87613106,0.076595195,765849247262633984,"brutofficiel",1593685610459385858,"Devant le match ou pas ce dimanche ? #Qatar2022 📺 https://t.co/JMNH83nDMD","2022-11-18 20:20:33",174,4,109,52,9
"Positive",0.384,0.36823723,0.24732243,0.3844404,765849247262633984,"brutofficiel",1593670107682803715,"""Souvent, on fait notre carrière, et après on fait des enfants.""
Cléopâtre Darleux n'a pas attendu, et un an après avoir accouché, elle est en demi-finales de l'Euro de hand ce soir face à la Norvège. Elle se bat pour que la maternité ne soit plus un problème dans le sport pro. https://t.co/edY53T03MX","2022-11-18 19:18:57",144,24,2,115,3
"Negative",0.393,0.39309302,0.28167328,0.3252337,765849247262633984,"brutofficiel",1593650881626456064,"Qu'est-ce qui semble vulgaire quand on est pauvre mais stylé quand on est riche ? Pas mal de choses en fait…
Et vous, vous pensez à quoi ? https://t.co/MxgwGfPZGX","2022-11-18 18:02:33",516,138,9,365,4
"Positive",0.867,0.039094668,0.09350731,0.867398,765849247262633984,"brutofficiel",1593578645616226304,"À seulement 26 ans, il est déjà l’un des acteurs les plus populaires de la planète. On a échangé avec Timothée @RealChalamet (en français !) à l’occasion de la sortie de “Bones and All” où il incarne… un cannibale. https://t.co/N2xsRA2b6N","2022-11-18 13:15:31",1006,178,14,722,92
"Positive",0.847,0.011217912,0.14141065,0.84737146,765849247262633984,"brutofficiel",1593556125143764992,"Depuis quatre ans, Clotilde est routière, une passion transmise par son père.
🎧 Dans ce podcast, on vous raconte son quotidien, à écouter en exclusivité sur @SpotifyFrance : https://t.co/ib9D0HLieJ","2022-11-18 11:46:01",8,1,0,7,0
"Negative",0.708,0.7084872,0.16643864,0.12507418,765849247262633984,"brutofficiel",1593542334414819328,"“De plus en plus d’entre nous nous sentons marginalisés, invisibles (…) parce que nous n’avons pas de modèles”
Voici pourquoi selon @MichelleObama il est essentiel que chacun ait des modèles de réussite, comme elle l’explique dans son livre “Cette lumière en nous”. https://t.co/jYkffdYSWF","2022-11-18 10:51:13",122,35,10,73,4
"Negative",0.66,0.65992916,0.20335786,0.13671301,765849247262633984,"brutofficiel",1593506290441109504,"""On a 5000 femmes en liste d'attente…""

Ces femmes, ce sont des mères qui n'ont pas les moyens d'acheter de la nourriture et des produits d'hygiène pour elles et leurs enfants. Alors l'@AssoMaMaMa leur fournit gratuitement. Bénévole, Assata a connu cette situation. Elle raconte. https://t.co/u31iuiU4Mu","2022-11-18 08:28:00",279,90,2,181,6
"Negative",0.918,0.91827726,0.04848105,0.03324163,765849247262633984,"brutofficiel",1593339147787304962,"""Grosse mise, grosse perte, grosse galère…""
La Seine-Saint-Denis a lancé une campagne pour sensibiliser aux dangers des jeux d'argent. Elle reprend les codes des publicités de sites de paris. Un secteur qui génère chaque année plus de 10 milliards d'euros de chiffre d'affaires. https://t.co/WNGOYvwyIb","2022-11-17 21:23:50",127,38,0,85,4
"Positive",0.406,0.29150826,0.30236274,0.40612894,765849247262633984,"brutofficiel",1593334408404078592,"Plus de séries, de réseaux sociaux ni de jeux vidéos… pendant un mois. Pour Brut, 6 cobayes ont tenté l'expérience. Et le résultat, c’est ça.
Privés d’écrans, à découvrir gratuitement pendant 7 jours sur la nouvelle app Brut : https://t.co/OUbFL1aZJ9 https://t.co/bU44S5pBG3","2022-11-17 21:05:00",37,8,2,27,0
"Neutral",0.577,0.032360643,0.5773806,0.3902588,765849247262633984,"brutofficiel",1593327737208541197,"Ce soir à 21h dans « Parents Live ! » on parle des fêtes Noël avec Papatriarcat et Eve Simonet, venez échanger avec eux sur la nouvelle app de Brut
➡️ https://t.co/oFCAdgWMyn https://t.co/vgeI6RWyLk","2022-11-17 20:38:29",10,1,0,9,0
"Negative",0.913,0.9127041,0.05567296,0.031622835,765849247262633984,"brutofficiel",1593318301999898626,"L’Assemblée nationale vote le durcissement de l’amende pour outrage sexiste. https://t.co/rztky0q5Cp","2022-11-17 20:01:00",44,5,0,38,1
"Neutral",0.423,0.21371432,0.42270187,0.36358377,765849247262633984,"brutofficiel",1593278774497484805,"C'est après une tuerie dans une école primaire qu'il a commencé à militer. À 25 ans, il est le premier membre de la génération Z à accéder au Congrès américain. Voici l'histoire de Maxwell Frost. https://t.co/FC6huRVH43","2022-11-17 17:23:56",68,12,1,52,3
"Negative",0.624,0.62444323,0.2510907,0.12446606,765849247262633984,"brutofficiel",1593261930663317507,"Échange tendu entre Xi Jinping et Justin Trudeau lors du sommet du G20, après la fuite supposée dans la presse des détails d’un entretien la veille entre les deux hommes. https://t.co/WuDh9qlVvL","2022-11-17 16:17:00",107,25,4,71,7
"Negative",0.49,0.49020663,0.42546922,0.0843241,765849247262633984,"brutofficiel",1593240064590368769,"Selon vous, faut-il interdire la corrida ? https://t.co/FXm8XqwLQj","2022-11-17 14:50:07",658,32,218,378,30
"Negative",0.767,0.7674429,0.122193106,0.110363975,765849247262633984,"brutofficiel",1593214925614481408,"""Je ne sais pas ce que les jeunes peuvent faire de plus pour mettre nos dirigeants face à leurs responsabilités""
Le cri d'alarme de @vanessa_vash Nakate, activiste climat de 26 ans, lors de la COP27. https://t.co/XpchsGHsuQ","2022-11-17 13:10:13",123,37,2,82,2
"Neutral",0.358,0.3133282,0.35752377,0.32914802,765849247262633984,"brutofficiel",1593202635288346629,"""Je pense qu’il ne faut pas politiser le sport"" a déclaré Emmanuel Macron, interrogé sur la Coupe du monde au Qatar. https://t.co/OOJT5x8dRW","2022-11-17 12:21:23",146,13,41,45,47
"Negative",0.943,0.9434803,0.037598386,0.01892138,765849247262633984,"brutofficiel",1593140127642984448,"""Il y a tellement d'enfants qui ont besoin d'hospitalisation… J'en suis à mon 12e jour d'affilée sans repos.""

Alors que les urgences pédiatriques sont débordées par les cas de bronchiolite, la situation devient critique pour les soignants et les parents, comme au CHU de Rouen… https://t.co/sVtfIUGXh1","2022-11-17 08:13:00",532,224,21,257,30
"Neutral",0.533,0.23456629,0.5331447,0.232289,765849247262633984,"brutofficiel",1592986113076969472,"Les États-Unis revisitent leur logo aux couleurs du drapeau LGBTQIA+ pour la Coupe du monde du Qatar. https://t.co/1EW47iHeFr","2022-11-16 22:01:00",180,30,12,128,10
"Positive",0.649,0.15175216,0.1993243,0.6489235,765849247262633984,"brutofficiel",1592974788414291969,"""L'Iran, c'est un pays qui saigne. Mais on ne peut pas être séparés de la joie.""
L'actrice iranienne @Golshifteh Farahani raconte ce qui lui a donné envie de jouer dans le film ""Une comédie romantique"". https://t.co/92Potecj2X","2022-11-16 21:16:00",1144,54,959,123,8
"Negative",0.588,0.5878616,0.24404424,0.16809416,765849247262633984,"brutofficiel",1592965156727709696,"Certains ont fait preuve de prudence, d'autres non. Voici comment les discours sur le missile tombé en Pologne ont évolué entre hier et aujourd'hui… https://t.co/u00rZJ6tIu","2022-11-16 20:37:43",43,12,2,28,1
"Neutral",0.356,0.33495033,0.3557932,0.3092565,765849247262633984,"brutofficiel",1592933426570534913,"""Je discute avec des femmes occupées qui ont des carrières phénoménales… Mais quand on ne fait pas de l'amitié une priorité, on se réveille un jour sans amis.""

Pour Michelle Obama, l'amitié n'est pas un sujet futile, comme elle le raconte dans son livre ""Cette lumière en nous"". https://t.co/8VHBx1QxEd","2022-11-16 18:31:38",226,39,2,181,4
"Neutral",0.658,0.025103213,0.6583502,0.3165465,765849247262633984,"brutofficiel",1592924586441867264,"Ce soir dans « Le monde ou rien », on parle des actions gouvernementales pour le climat. Rendez-vous à 19h avec @CamilleEtienne_ sur la nouvelle app Brut.
➡️ https://t.co/OnoAZUwKAF https://t.co/GebSliU7R1","2022-11-16 17:56:31",8,1,1,6,0
"Negative",0.517,0.51652175,0.29572096,0.18775724,765849247262633984,"brutofficiel",1592863807331713024,"“Si les gens y voient un clitoris, c’est bien non ?”
On les a vues partout, on a tout entendu sur elles. Mais au fait les mascottes des JO de @Paris2024, elles ont été créées comment et pourquoi ? Le directeur du design de Paris 2024 @joachimroncin raconte tout à Brut. https://t.co/N3hvmtM8ny","2022-11-16 13:55:00",605,108,23,446,28
"Positive",0.789,0.052693706,0.15787962,0.7894267,765849247262633984,"brutofficiel",1592791329540554752,"Morgane récupère des chutes de tissus de maisons de luxe pour créer des vêtements de seconde main uniques.
Couturière dans le luxe pendant 14 ans à Paris, elle s'est tournée vers la mode écoresponsable. Brut l'a rencontrée dans sa boutique à Biarritz. https://t.co/U1K5TTAdK2","2022-11-16 09:07:00",296,43,11,236,6
"Negative",0.935,0.9354746,0.03867471,0.025850758,765849247262633984,"brutofficiel",1592778494886420480,"Ils s'appellent Zepp, Alpine, Boo, Tempête… En attendant de trouver un foyer pour la vie, c'est le refuge de Nargis qui prend soin d'eux. Mais avec la hausse des abandons après le Covid et la baisse des adoptions, ce refuge indépendant est en danger… https://t.co/MndgGGQVzS","2022-11-16 08:16:00",192,64,2,118,8
"Neutral",0.588,0.04809969,0.5879903,0.36391002,765849247262633984,"brutofficiel",1592770045880721408,"DIRECT – La fusée Artemis-1 s'envole vers la Lune https://t.co/tRqh8CnXps","2022-11-16 07:42:25",98,33,1,62,2
